03/01/2011;6,10%;6,14%;1.525,90;1.523,39;1.522,74
04/01/2011;6,08%;6,12%;1.527,80;1.525,30;1.524,64
05/01/2011;6,09%;6,13%;1.527,83;1.525,33;1.524,67
06/01/2011;6,09%;6,13%;1.528,48;1.525,98;1.525,33
07/01/2011;6,11%;6,15%;1.528,86;1.526,36;1.525,07
10/01/2011;6,17%;6,21%;1.525,78;1.523,30;1.522,62
11/01/2011;6,23%;6,27%;1.522,73;1.520,25;1.519,57
12/01/2011;6,23%;6,27%;1.523,40;1.520,92;1.520,25
13/01/2011;6,23%;6,27%;1.524,07;1.521,60;1.520,92
14/01/2011;6,17%;6,21%;1.529,14;1.526,66;1.525,29
17/01/2011;6,23%;6,27%;1.526,12;1.523,64;1.522,94
18/01/2011;6,27%;6,31%;1.524,34;1.521,87;1.521,17
19/01/2011;6,29%;6,33%;1.523,81;1.521,34;1.520,64
20/01/2011;6,29%;6,33%;1.524,51;1.522,04;1.521,34
21/01/2011;6,33%;6,37%;1.523,41;1.520,95;1.519,58
24/01/2011;6,37%;6,41%;1.521,66;1.519,20;1.518,50
25/01/2011;6,50%;6,54%;1.514,41;1.511,97;1.511,26
26/01/2011;6,50%;6,54%;1.515,12;1.512,68;1.511,97
27/01/2011;6,51%;6,55%;1.516,04;1.513,60;1.512,83
28/01/2011;6,51%;6,55%;1.517,60;1.515,17;1.513,60
31/01/2011;6,46%;6,50%;1.521,43;1.518,99;1.518,21
01/02/2011;6,47%;6,51%;1.521,59;1.519,15;1.518,38
02/02/2011;6,42%;6,46%;1.525,42;1.522,98;1.522,20
03/02/2011;6,36%;6,40%;1.529,87;1.527,42;1.526,64
04/02/2011;6,41%;6,45%;1.528,37;1.525,93;1.524,36
07/02/2011;6,48%;6,52%;1.524,88;1.522,44;1.521,67
08/02/2011;6,53%;6,57%;1.522,86;1.520,43;1.519,64
09/02/2011;6,43%;6,47%;1.529,73;1.527,29;1.526,51
10/02/2011;6,42%;6,46%;1.531,13;1.528,69;1.527,90
11/02/2011;6,47%;6,51%;1.529,68;1.527,25;1.525,65
14/02/2011;6,54%;6,58%;1.526,22;1.523,80;1.522,95
15/02/2011;6,63%;6,67%;1.521,62;1.519,21;1.518,36
16/02/2011;6,65%;6,69%;1.521,26;1.518,86;1.518,01
17/02/2011;6,59%;6,63%;1.525,73;1.523,32;1.522,47
18/02/2011;6,57%;6,61%;1.528,72;1.526,30;1.524,53
21/02/2011;6,57%;6,61%;1.529,56;1.527,15;1.526,30
22/02/2011;6,58%;6,62%;1.529,81;1.527,39;1.526,54
23/02/2011;6,58%;6,62%;1.530,61;1.528,19;1.527,35
24/02/2011;6,58%;6,62%;1.531,45;1.529,04;1.528,19
25/02/2011;6,63%;6,67%;1.530,20;1.527,79;1.526,03
28/02/2011;6,63%;6,67%;1.531,04;1.528,64;1.527,79
01/03/2011;6,63%;6,67%;1.531,89;1.529,49;1.528,64
02/03/2011;6,55%;6,59%;1.537,56;1.535,15;1.534,30
03/03/2011;6,58%;6,62%;1.536,60;1.534,19;1.533,34
04/03/2011;6,61%;6,65%;1.537,00;1.534,59;1.532,02
09/03/2011;6,59%;6,63%;1.539,03;1.536,62;1.535,79
10/03/2011;6,59%;6,63%;1.539,86;1.537,45;1.536,62
11/03/2011;6,49%;6,53%;1.547,61;1.545,18;1.543,48
14/03/2011;6,52%;6,56%;1.546,62;1.544,20;1.543,56
15/03/2011;6,52%;6,56%;1.547,26;1.544,85;1.544,20
16/03/2011;6,55%;6,59%;1.546,09;1.543,68;1.543,04
17/03/2011;6,55%;6,59%;1.546,73;1.544,33;1.543,68
18/03/2011;6,57%;6,61%;1.546,68;1.544,28;1.543,13
21/03/2011;6,54%;6,58%;1.549,13;1.546,72;1.546,08
22/03/2011;6,57%;6,61%;1.547,97;1.545,57;1544,92
23/03/2011;6,52%;6,56%;1.551,62;1.549,22;1548,57
24/03/2011;6,49%;6,53%;1.554,97;1.552,56;1551,83
25/03/2011;6,53%;6,57%;1.553,98;1.551,58;1550,16
28/03/2011;6,54%;6,58%;1.554,12;1.551,72;1550,98
29/03/2011;6,54%;6,58%;1.554,85;1.552,45;1551,72
30/03/2011;6,58%;6,62%;1.553,19;1.550,79;1550,05
31/03/2011;6,51%;6,55%;1.558,13;1.555,73;1554,99
01/04/2011;6,48%;6,52%;1.561,36;1.558,96;1557,53
04/04/2011;6,43%;6,47%;1.565,11;1.562,70;1561,96
05/04/2011;6,43%;6,47%;1.565,85;1.563,44;1562,7
06/04/2011;6,51%;6,55%;1.561,77;1.559,37;1558,63
07/04/2011;6,52%;6,56%;1.563,11;1.560,71;1559,92
08/04/2011;6,54%;6,58%;1.563,49;1.561,09;1559,51
11/04/2011;6,52%;6,56%;1.565,48;1.563,08;1562,29
12/04/2011;6,55%;6,59%;1.564,47;1.562,08;1561,28
13/04/2011;6,52%;6,56%;1.567,06;1.564,66;1563,87
14/04/2011;6,53%;6,57%;1.567,25;1.564,86;1564,09
15/04/2011;6,54%;6,58%;1.568,15;1.565,76;1564,26
18/04/2011;6,54%;6,58%;1.568,92;1.566,53;1565,76
19/04/2011;6,57%;6,61%;1.567,89;1.565,50;1564,74
20/04/2011;6,58%;6,62%;1.569,54;1.567,15;1564,91
25/04/2011;6,64%;6,68%;1.567,30;1.564,92;1564,1
26/04/2011;6,78%;6,82%;1.559,81;1.557,45;1556,63
27/04/2011;6,77%;6,81%;1.561,23;1.558,87;1558,04
28/04/2011;6,74%;6,78%;1.563,83;1.561,47;1560,64
29/04/2011;6,71%;6,75%;1.567,28;1.564,91;1563,24
02/05/2011;6,69%;6,73%;1.569,29;1.566,92;1566,09
03/05/2011;6,64%;6,68%;1.573,08;1.570,71;1569,88
04/05/2011;6,61%;6,65%;1.575,69;1.573,31;1572,49
05/05/2011;6,61%;6,65%;1.576,51;1.574,14;1573,31
06/05/2011;6,62%;6,66%;1.577,09;1.574,72;1573,11
09/05/2011;6,69%;6,73%;1.573,74;1.571,38;1570,57
10/05/2011;6,66%;6,70%;1.576,33;1.573,96;1573,15
11/05/2011;6,65%;6,69%;1.577,73;1.575,36;1574,55
12/05/2011;6,61%;6,65%;1.580,90;1.578,53;1577,73
13/05/2011;6,61%;6,65%;1.582,36;1.579,99;1578,84
16/05/2011;6,56%;6,60%;1.585,98;1.583,61;1582,96
17/05/2011;6,53%;6,57%;1.588,42;1.586,04;1585,39
18/05/2011;6,52%;6,56%;1.589,66;1.587,28;1586,63
19/05/2011;6,59%;6,63%;1.586,16;1.583,79;1583,14
20/05/2011;6,61%;6,65%;1.586,13;1.583,76;1582,61
23/05/2011;6,64%;6,68%;1.584,91;1.582,56;1581,91
24/05/2011;6,64%;6,68%;1.585,56;1.583,20;1582,56
25/05/2011;6,69%;6,73%;1.583,26;1.580,91;1580,26
26/05/2011;6,67%;6,71%;1.585,08;1.582,73;1582,08
27/05/2011;6,66%;6,70%;1.586,80;1.584,44;1583,32
30/05/2011;6,65%;6,69%;1.588,03;1.585,68;1585,03
31/05/2011;6,64%;6,68%;1.589,26;1.586,91;1586,27
01/06/2011;6,63%;6,67%;1.590,50;1.588,15;1587,5
02/06/2011;6,64%;6,68%;1.590,56;1.588,21;1587,56
03/06/2011;6,67%;6,71%;1.589,92;1.587,58;1586,45
06/06/2011;6,69%;6,73%;1.589,40;1.587,06;1586,41
07/06/2011;6,72%;6,76%;1.588,29;1.585,96;1585,3
08/06/2011;6,71%;6,75%;1.589,53;1.587,19;1586,54
09/06/2011;6,68%;6,72%;1.591,93;1.589,59;1588,94
