02/01/2018;5,44%;5,56%;716,01;694,14;693,93
03/01/2018;5,37%;5,49%;729,31;707,02;706,81
04/01/2018;5,37%;5,49%;729,52;707,23;707,02
05/01/2018;5,36%;5,48%;731,75;709,39;709,06
08/01/2018;5,35%;5,47%;733,86;711,43;711,22
09/01/2018;5,36%;5,48%;732,17;709,81;709,60
10/01/2018;5,38%;5,50%;729,75;707,46;707,21
11/01/2018;5,36%;5,48%;733,78;711,38;711,13
12/01/2018;5,27%;5,39%;751,54;728,58;728,12
15/01/2018;5,23%;5,35%;759,60;736,39;736,15
16/01/2018;5,27%;5,39%;752,02;729,04;728,81
17/01/2018;5,19%;5,31%;767,99;744,52;744,28
18/01/2018;5,20%;5,32%;766,25;742,83;742,59
19/01/2018;5,14%;5,26%;778,66;754,85;754,44
22/01/2018;5,16%;5,28%;774,88;751,20;750,96
23/01/2018;5,19%;5,31%;769,13;745,63;745,39
24/01/2018;5,19%;5,31%;769,72;746,21;745,72
26/01/2018;4,95%;5,07%;819,54;794,45;794,00
29/01/2018;5,02%;5,14%;805,07;780,44;780,19
30/01/2018;5,02%;5,14%;805,32;780,70;780,44
31/01/2018;5,04%;5,16%;801,42;776,92;776,67
01/02/2018;5,04%;5,16%;802,14;777,62;776,92
05/02/2018;5,11%;5,23%;788,00;763,93;763,69
06/02/2018;5,17%;5,29%;776,12;752,44;752,19
07/02/2018;5,12%;5,24%;786,47;762,46;762,21
08/02/2018;5,15%;5,27%;780,02;756,22;756,00
09/02/2018;5,15%;5,27%;780,54;756,73;756,22
14/02/2018;5,16%;5,28%;778,76;755,01;754,78
15/02/2018;5,16%;5,28%;779,03;755,27;755,01
16/02/2018;5,08%;5,20%;795,79;771,51;771,02
19/02/2018;5,04%;5,16%;804,33;779,78;779,51
20/02/2018;5,05%;5,17%;802,52;778,04;777,77
21/02/2018;5,09%;5,21%;794,54;770,31;770,05
22/02/2018;5,11%;5,23%;790,72;766,61;766,35
23/02/2018;5,04%;5,16%;805,65;781,07;780,58
26/02/2018;5,09%;5,21%;795,58;771,33;771,06
27/02/2018;5,07%;5,19%;799,71;775,33;775,09
28/02/2018;5,08%;5,20%;797,90;773,58;773,34
01/03/2018;5,15%;5,27%;783,87;760,00;759,75
02/03/2018;5,10%;5,22%;794,48;770,28;769,85
05/03/2018;5,07%;5,19%;800,90;776,50;776,25
06/03/2018;5,06%;5,18%;803,22;778,75;778,51
07/03/2018;5,11%;5,23%;793,18;769,03;768,79
08/03/2018;5,09%;5,21%;797,53;773,25;773,00
