Vencimento;07/03/2013;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2007;;;;;
03/01/2007;;;;;
04/01/2007;;;;;
05/01/2007;;;;;
08/01/2007;;;;;
09/01/2007;;;;;
10/01/2007;;;;;
11/01/2007;;;;;
12/01/2007;;;;;
15/01/2007;;;;;
16/01/2007;;;;;
17/01/2007;;;;;
18/01/2007;;;;;
19/01/2007;;;;;
22/01/2007;;;;;
23/01/2007;;;;;
24/01/2007;;;;;
25/01/2007;;;;;
26/01/2007;;;;;
29/01/2007;;;;;
30/01/2007;;;;;
31/01/2007;;;;;
01/02/2007;;;;;
02/02/2007;;;;;
05/02/2007;;;;;
06/02/2007;;;;;
07/02/2007;;;;;
08/02/2007;;;;;
09/02/2007;;;;;
12/02/2007;;;;;
13/02/2007;;;;;
14/02/2007;;;;;
15/02/2007;;;;;
16/02/2007;;;;;
21/02/2007;;;;;
22/02/2007;;;;;
23/02/2007;;;;;
26/02/2007;;;;;
27/02/2007;;;;;
28/02/2007;;;;;
01/03/2007;;;;;
02/03/2007;;;;;
05/03/2007;;;;;
06/03/2007;;;;;
07/03/2007;;;;;
08/03/2007;;;;;
09/03/2007;;;;;
12/03/2007;;;;;
13/03/2007;;;;;
14/03/2007;;;;;
15/03/2007;;;;;
16/03/2007;;;;;
19/03/2007;;;;;
20/03/2007;;;;;
21/03/2007;;;;;
22/03/2007;;;;;
23/03/2007;;;;;
26/03/2007;;;;;
27/03/2007;;;;;
28/03/2007;;;;;
29/03/2007;;;;;
30/03/2007;;;;;
02/04/2007;;;;;
03/04/2007;;;;;
04/04/2007;;;;;
05/04/2007;;;;;
09/04/2007;;;;;
10/04/2007;;;;;
11/04/2007;;;;;
12/04/2007;;;;;
13/04/2007;;;;;
16/04/2007;;;;;
17/04/2007;;;;;
18/04/2007;;;;;
19/04/2007;;;;;
20/04/2007;;;;;
23/04/2007;;;;;
24/04/2007;;;;;
25/04/2007;;;;;
26/04/2007;;;;;
27/04/2007;;;;;
30/04/2007;;;;;
02/05/2007;;;;;
03/05/2007;;;;;
04/05/2007;;;;;
07/05/2007;;;;;
08/05/2007;;;;;
09/05/2007;;;;;
10/05/2007;;;;;
11/05/2007;;;;;
14/05/2007;;;;;
15/05/2007;;;;;
16/05/2007;;;;;
17/05/2007;;;;;
18/05/2007;;;;;
21/05/2007;;;;;
22/05/2007;;;;;
23/05/2007;;;;;
24/05/2007;;;;;
25/05/2007;;;;;
28/05/2007;;;;;
29/05/2007;;;;;
30/05/2007;;;;;
31/05/2007;;;;;
01/06/2007;;;;;
04/06/2007;;;;;
05/06/2007;;;;;
06/06/2007;;;;;
08/06/2007;;;;;
11/06/2007;;;;;
12/06/2007;;;;;
13/06/2007;;;;;
14/06/2007;;;;;
15/06/2007;;;;;
18/06/2007;;;;;
19/06/2007;;;;;
20/06/2007;;;;;
21/06/2007;;;;;
22/06/2007;;;;;
25/06/2007;;;;;
26/06/2007;;;;;
27/06/2007;;;;;
28/06/2007;;;;;
29/06/2007;;;;;
02/07/2007;;;;;
03/07/2007;;;;;
04/07/2007;;;;;
05/07/2007;;;;;
06/07/2007;;;;;
09/07/2007;;;;;
10/07/2007;;;;;
11/07/2007;;;;;
12/07/2007;;;;;
13/07/2007;;;;;
16/07/2007;;;;;
17/07/2007;;;;;
18/07/2007;;;;;
19/07/2007;;;;;
20/07/2007;;;;;
23/07/2007;;;;;
24/07/2007;;;;;
25/07/2007;;;;;
26/07/2007;;;;;
27/07/2007;;;;;
30/07/2007;;;;;
31/07/2007;;;;;
01/08/2007;;;;;
02/08/2007;;;;;
03/08/2007;0,00%;0,04%;3.176,39;3.169,33;3167,96
06/08/2007;0,00%;0,04%;3.177,76;3.170,70;3169,32
07/08/2007;0,00%;0,04%;3.179,12;3.172,06;3170,69
08/08/2007;0,00%;0,04%;3.180,49;3.173,43;3172,06
09/08/2007;0,00%;0,04%;3.181,85;3.174,80;3173,42
10/08/2007;0,00%;0,04%;3.183,22;3.176,17;3174,79
13/08/2007;0,00%;0,04%;3.184,59;3.177,54;3176,16
14/08/2007;0,00%;0,04%;3.185,95;3.178,91;3177,53
15/08/2007;0,00%;0,04%;3.187,32;3.180,28;3178,9
16/08/2007;0,00%;0,04%;3.188,69;3.181,65;3180,27
17/08/2007;0,00%;0,04%;3.190,06;3.183,02;3181,64
20/08/2007;0,00%;0,04%;3.191,43;3.184,39;3183,01
21/08/2007;0,00%;0,04%;3.192,80;3.185,77;3184,38
22/08/2007;0,00%;0,04%;3.194,17;3.187,14;3185,76
23/08/2007;0,00%;0,04%;3.195,55;3.188,51;3187,13
24/08/2007;0,00%;0,04%;3.196,92;3.189,89;3188,51
27/08/2007;0,00%;0,04%;3.198,29;3.191,26;3189,88
28/08/2007;0,00%;0,04%;3.199,67;3.192,64;3191,25
29/08/2007;0,00%;0,04%;3.201,04;3.194,02;3192,63
