Vencimento;17/03/2010;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2007;0,00%;0,04%;2.964,47;2.960,69;2.959,22
03/01/2007;0,00%;0,04%;2.965,93;2.962,15;2.960,69
04/01/2007;0,00%;0,04%;2.967,38;2.963,61;2.962,15
05/01/2007;0,00%;0,04%;2.968,84;2.965,08;2.963,61
08/01/2007;0,00%;0,04%;2.970,30;2.966,54;2.965,07
09/01/2007;0,00%;0,04%;2.971,76;2.968,00;2.966,53
10/01/2007;0,00%;0,04%;2.973,23;2.969,46;2.968,00
11/01/2007;0,00%;0,04%;2.974,69;2.970,93;2.969,46
12/01/2007;0,00%;0,04%;2.976,15;2.972,40;2.970,92
15/01/2007;0,00%;0,04%;2.977,61;2.973,86;2.972,39
16/01/2007;0,00%;0,04%;2.979,08;2.975,33;2.973,85
17/01/2007;0,00%;0,04%;2.980,54;2.976,80;2.975,32
18/01/2007;0,00%;0,04%;2.982,01;2.978,27;2.976,79
19/01/2007;0,00%;0,04%;2.983,47;2.979,74;2.978,26
22/01/2007;0,00%;0,04%;2.984,94;2.981,20;2.979,73
23/01/2007;0,00%;0,04%;2.986,41;2.982,68;2.981,20
24/01/2007;0,00%;0,04%;2.987,88;2.984,15;2.982,67
25/01/2007;0,00%;0,04%;2.989,32;2.985,59;2.984,14
26/01/2007;0,00%;0,04%;2.990,76;2.987,04;2.985,59
29/01/2007;0,00%;0,04%;2.992,21;2.988,48;2.987,03
30/01/2007;0,00%;0,04%;2.993,65;2.989,93;2.988,48
31/01/2007;0,00%;0,04%;2.995,10;2.991,38;2.989,93
01/02/2007;0,00%;0,04%;2.996,54;2.992,83;2.991,37
02/02/2007;0,00%;0,04%;2.997,99;2.994,28;2.992,82
05/02/2007;0,00%;0,04%;2.999,43;2.995,73;2.994,27
06/02/2007;0,00%;0,04%;3.000,88;2.997,18;2.995,72
07/02/2007;0,00%;0,04%;3.002,33;2.998,63;2.997,17
08/02/2007;0,00%;0,04%;3.003,78;3.000,08;2.998,62
09/02/2007;0,00%;0,04%;3.005,23;3.001,53;3.000,07
12/02/2007;0,00%;0,04%;3.006,68;3.002,99;3.001,53
13/02/2007;0,00%;0,04%;3.008,13;3.004,44;3.002,98
14/02/2007;0,00%;0,04%;3.009,58;3.005,90;3.004,44
15/02/2007;0,00%;0,04%;3.011,04;3.007,35;3.005,89
16/02/2007;0,00%;0,04%;3.012,49;3.008,81;3.007,35
21/02/2007;0,00%;0,04%;3.013,94;3.010,27;3.008,80
22/02/2007;0,00%;0,04%;3.015,40;3.011,72;3.010,26
23/02/2007;0,00%;0,04%;3.016,86;3.013,18;3.011,72
26/02/2007;0,00%;0,04%;3.018,31;3.014,65;3.013,18
27/02/2007;0,00%;0,04%;3.019,77;3.016,10;3.014,64
28/02/2007;0,00%;0,04%;3.021,23;3.017,57;3.016,10
01/03/2007;0,00%;0,04%;3.022,69;3.019,03;3.017,56
02/03/2007;0,00%;0,04%;3.024,14;3.020,49;3.019,02
05/03/2007;0,00%;0,04%;3.025,60;3.021,95;3.020,48
06/03/2007;0,00%;0,04%;3.027,06;3.023,41;3.021,94
07/03/2007;0,00%;0,04%;3.028,53;3.024,88;3.023,41
08/03/2007;0,00%;0,04%;3.029,96;3.026,32;3.024,87
09/03/2007;0,00%;0,04%;3.031,40;3.027,76;3.026,31
12/03/2007;0,00%;0,04%;3.032,83;3.029,20;3.027,75
13/03/2007;0,00%;0,04%;3.034,27;3.030,64;3.029,19
14/03/2007;0,00%;0,04%;3.035,71;3.032,08;3.030,63
15/03/2007;0,00%;0,04%;3.037,15;3.033,52;3.032,07
16/03/2007;0,00%;0,04%;3.038,59;3.034,96;3.033,51
19/03/2007;0,00%;0,03%;3.040,03;3.037,31;3.035,86
20/03/2007;0,00%;0,03%;3.041,47;3.038,75;3.037,30
21/03/2007;0,00%;0,03%;3.042,91;3.040,20;3038,75
22/03/2007;0,00%;0,03%;3.044,35;3.041,64;3040,19
23/03/2007;0,00%;0,03%;3.045,79;3.043,09;3041,63
26/03/2007;0,00%;0,03%;3.047,24;3.044,53;3043,08
27/03/2007;0,00%;0,03%;3.048,68;3.045,98;3044,52
28/03/2007;0,00%;0,03%;3.050,13;3.047,42;3045,97
29/03/2007;0,00%;0,03%;3.051,57;3.048,87;3047,42
30/03/2007;0,00%;0,03%;3.053,02;3.050,32;3048,86
02/04/2007;0,00%;0,03%;3.054,46;3.051,77;3050,31
03/04/2007;0,00%;0,03%;3.055,91;3.053,22;3051,76
04/04/2007;0,00%;0,03%;3.057,36;3.054,67;3053,21
05/04/2007;0,00%;0,03%;3.058,81;3.056,12;3054,66
09/04/2007;0,00%;0,03%;3.060,26;3.057,58;3056,11
10/04/2007;0,00%;0,03%;3.061,71;3.059,03;3057,57
11/04/2007;0,00%;0,03%;3.063,16;3.060,48;3059,02
12/04/2007;0,00%;0,03%;3.064,61;3.061,93;3060,47
13/04/2007;0,00%;0,03%;3.066,06;3.063,39;3061,93
16/04/2007;0,00%;0,03%;3.067,52;3.064,84;3063,38
17/04/2007;0,00%;0,03%;3.068,97;3.066,30;3064,84
18/04/2007;0,00%;0,03%;3.070,42;3.067,75;3066,29
19/04/2007;0,00%;0,03%;3.071,85;3.069,18;3067,75
20/04/2007;0,00%;0,03%;3.073,28;3.070,61;3069,18
23/04/2007;0,00%;0,03%;3.074,71;3.072,05;3070,61
24/04/2007;0,00%;0,03%;3.076,14;3.073,48;3072,04
25/04/2007;0,00%;0,03%;3.077,57;3.074,91;3073,47
26/04/2007;0,00%;0,03%;3.079,00;3.076,34;3074,9
27/04/2007;0,00%;0,03%;3.080,43;3.077,78;3076,34
30/04/2007;0,00%;0,03%;3.081,86;3.079,21;3077,77
02/05/2007;0,00%;0,03%;3.083,30;3.080,65;3079,21
03/05/2007;0,00%;0,03%;3.084,73;3.082,09;3080,64
04/05/2007;0,00%;0,03%;3.086,16;3.083,52;3082,08
07/05/2007;0,00%;0,03%;3.087,60;3.084,96;3083,52
08/05/2007;0,00%;0,03%;3.089,04;3.086,40;3084,95
09/05/2007;0,00%;0,03%;3.090,47;3.087,84;3086,39
10/05/2007;0,00%;0,03%;3.091,91;3.089,28;3087,83
11/05/2007;0,00%;0,03%;3.093,35;3.090,72;3089,27
14/05/2007;0,00%;0,03%;3.094,79;3.092,16;3090,71
15/05/2007;0,00%;0,03%;3.096,22;3.093,60;3092,15
16/05/2007;0,00%;0,03%;3.097,66;3.095,04;3093,59
17/05/2007;0,00%;0,03%;3.099,11;3.096,49;3095,04
18/05/2007;0,00%;0,03%;3.100,55;3.097,93;3096,48
21/05/2007;0,00%;0,03%;3.101,99;3.099,37;3097,92
22/05/2007;0,00%;0,03%;3.103,43;3.100,82;3099,37
23/05/2007;0,00%;0,03%;3.104,87;3.102,27;3100,81
24/05/2007;0,00%;0,03%;3.106,32;3.103,71;3102,26
25/05/2007;0,00%;0,03%;3.107,76;3.105,16;3103,7
28/05/2007;0,00%;0,03%;3.109,21;3.106,61;3105,15
29/05/2007;0,00%;0,03%;3.110,65;3.108,05;3106,6
30/05/2007;0,00%;0,03%;3.112,10;3.109,50;3108,05
31/05/2007;0,00%;0,03%;3.113,55;3.110,95;3109,49
01/06/2007;0,00%;0,03%;3.115,00;3.112,40;3110,95
04/06/2007;0,00%;0,03%;3.116,44;3.113,85;3112,4
05/06/2007;0,00%;0,03%;3.117,89;3.115,31;3113,85
06/06/2007;0,00%;0,03%;3.119,34;3.116,76;3115,3
08/06/2007;0,00%;0,03%;3.120,74;3.118,16;3116,75
11/06/2007;0,00%;0,03%;3.122,13;3.119,56;3118,15
12/06/2007;0,00%;0,03%;3.123,53;3.120,95;3119,55
13/06/2007;0,00%;0,03%;3.124,93;3.122,35;3120,95
14/06/2007;0,00%;0,03%;3.126,33;3.123,75;3122,35
15/06/2007;0,00%;0,03%;3.127,72;3.125,16;3123,75
18/06/2007;0,00%;0,03%;3.129,12;3.126,56;3125,15
19/06/2007;0,00%;0,03%;3.130,52;3.127,96;3126,55
20/06/2007;0,00%;0,03%;3.131,92;3.129,36;3127,95
21/06/2007;0,00%;0,03%;3.133,33;3.130,77;3129,35
22/06/2007;0,00%;0,03%;3.134,73;3.132,17;3130,76
25/06/2007;0,00%;0,03%;3.136,13;3.133,58;3132,16
26/06/2007;0,00%;0,03%;3.137,53;3.134,98;3133,57
27/06/2007;0,00%;0,03%;3.138,94;3.136,39;3134,97
28/06/2007;0,00%;0,03%;3.140,34;3.137,79;3136,38
29/06/2007;0,00%;0,03%;3.141,74;3.139,20;3137,79
02/07/2007;0,00%;0,03%;3.143,15;3.140,61;3139,19
03/07/2007;0,00%;0,03%;3.144,56;3.142,02;3140,6
04/07/2007;0,00%;0,03%;3.145,96;3.143,43;3142,01
05/07/2007;0,00%;0,03%;3.147,37;3.144,84;3143,42
06/07/2007;0,00%;0,03%;3.148,78;3.146,25;3144,83
09/07/2007;0,00%;0,03%;3.150,19;3.147,66;3146,24
10/07/2007;0,00%;0,03%;3.151,60;3.149,07;3147,65
11/07/2007;0,00%;0,03%;3.153,01;3.150,48;3149,06
12/07/2007;0,00%;0,03%;3.154,42;3.151,90;3150,48
13/07/2007;0,00%;0,03%;3.155,83;3.153,31;3151,89
16/07/2007;0,00%;0,03%;3.157,24;3.154,73;3153,3
17/07/2007;0,00%;0,03%;3.158,65;3.156,14;3154,72
18/07/2007;0,00%;0,03%;3.160,06;3.157,56;3156,13
19/07/2007;0,00%;0,03%;3.161,42;3.158,91;3157,55
20/07/2007;0,00%;0,03%;3.162,78;3.160,27;3158,91
23/07/2007;0,00%;0,03%;3.164,14;3.161,64;3160,27
24/07/2007;0,00%;0,03%;3.165,50;3.163,00;3161,63
25/07/2007;0,00%;0,03%;3.166,86;3.164,36;3162,99
26/07/2007;0,00%;0,03%;3.168,22;3.165,72;3164,35
27/07/2007;0,00%;0,03%;3.169,58;3.167,09;3165,72
30/07/2007;0,00%;0,03%;3.170,94;3.168,45;3167,08
31/07/2007;0,00%;0,03%;3.172,30;3.169,82;3168,44
01/08/2007;0,00%;0,03%;3.173,66;3.171,18;3169,81
02/08/2007;0,00%;0,03%;3.175,03;3.172,55;3171,18
03/08/2007;0,00%;0,03%;3.176,39;3.173,91;3172,54
06/08/2007;0,00%;0,03%;3.177,76;3.175,28;3173,91
07/08/2007;0,00%;0,03%;3.179,12;3.176,65;3175,27
08/08/2007;0,00%;0,03%;3.180,49;3.178,02;3176,64
09/08/2007;0,00%;0,03%;3.181,85;3.179,39;3178,01
