Vencimento;18/06/2008;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2006;0,06%;0,09%;2.572,75;2.570,87;2.569,18
03/01/2006;0,06%;0,09%;2.574,44;2.572,57;2.570,87
04/01/2006;0,05%;0,08%;2.576,76;2.574,89;2.573,19
05/01/2006;0,05%;0,08%;2.578,45;2.576,59;2.574,89
06/01/2006;0,05%;0,08%;2.580,15;2.578,29;2.576,58
09/01/2006;0,05%;0,08%;2.581,85;2.579,98;2.578,28
10/01/2006;0,05%;0,08%;2.583,54;2.581,68;2.579,98
11/01/2006;0,05%;0,08%;2.585,24;2.583,38;2.581,68
12/01/2006;0,05%;0,08%;2.586,94;2.585,08;2.583,38
13/01/2006;0,05%;0,08%;2.588,64;2.586,79;2.585,08
16/01/2006;0,04%;0,07%;2.590,96;2.589,11;2.587,40
17/01/2006;0,04%;0,07%;2.592,66;2.590,81;2.589,10
18/01/2006;0,04%;0,07%;2.594,37;2.592,52;2.590,81
19/01/2006;0,03%;0,06%;2.596,62;2.594,77;2.593,13
20/01/2006;0,03%;0,06%;2.598,26;2.596,41;2.594,77
23/01/2006;0,03%;0,06%;2.599,90;2.598,06;2.596,41
24/01/2006;0,03%;0,06%;2.601,54;2.599,70;2.598,05
25/01/2006;0,03%;0,06%;2.603,19;2.601,34;2.599,69
26/01/2006;0,02%;0,05%;2.605,44;2.603,60;2.601,95
27/01/2006;0,02%;0,05%;2.607,09;2.605,25;2.603,60
30/01/2006;0,02%;0,05%;2.608,74;2.606,90;2.605,25
31/01/2006;0,02%;0,05%;2.610,38;2.608,55;2.606,90
01/02/2006;0,02%;0,05%;2.612,03;2.610,20;2.608,55
02/02/2006;0,02%;0,05%;2.613,68;2.611,85;2.610,20
03/02/2006;0,01%;0,04%;2.615,95;2.614,12;2.612,46
06/02/2006;0,01%;0,04%;2.617,60;2.615,77;2.614,12
07/02/2006;0,01%;0,04%;2.619,26;2.617,43;2.615,77
08/02/2006;0,01%;0,04%;2.620,91;2.619,09;2.617,43
09/02/2006;0,01%;0,04%;2.622,58;2.620,75;2.619,10
10/02/2006;0,01%;0,04%;2.624,24;2.622,42;2.620,76
13/02/2006;0,01%;0,04%;2.625,90;2.624,08;2.622,42
14/02/2006;0,01%;0,04%;2.627,56;2.625,75;2.624,08
15/02/2006;0,00%;0,03%;2.629,83;2.628,02;2.626,35
16/02/2006;0,00%;0,03%;2.631,50;2.629,68;2.628,02
17/02/2006;0,00%;0,03%;2.633,16;2.631,35;2.629,69
20/02/2006;0,00%;0,03%;2.634,83;2.633,02;2.631,36
21/02/2006;0,00%;0,03%;2.636,50;2.634,69;2.633,02
22/02/2006;0,00%;0,03%;2.638,17;2.636,36;2.634,69
23/02/2006;0,00%;0,03%;2.639,84;2.638,03;2.636,36
24/02/2006;0,00%;0,03%;2.641,51;2.639,71;2.638,04
01/03/2006;0,00%;0,03%;2.643,18;2.641,38;2.639,71
02/03/2006;0,00%;0,03%;2.644,85;2.643,06;2.641,38
03/03/2006;0,00%;0,03%;2.646,53;2.644,73;2.643,06
06/03/2006;0,00%;0,03%;2.648,20;2.646,41;2.644,74
07/03/2006;0,00%;0,03%;2.649,88;2.648,09;2.646,41
08/03/2006;0,00%;0,03%;2.651,56;2.649,77;2.648,09
09/03/2006;0,00%;0,03%;2.653,17;2.651,38;2.649,77
10/03/2006;0,00%;0,03%;2.654,78;2.652,99;2.651,38
13/03/2006;0,00%;0,03%;2.656,39;2.654,61;2.653,00
14/03/2006;0,00%;0,03%;2.658,01;2.656,23;2.654,61
15/03/2006;0,00%;0,03%;2.659,62;2.657,84;2.656,23
16/03/2006;0,00%;0,03%;2.661,24;2.659,46;2.657,85
17/03/2006;0,00%;0,03%;2.662,86;2.661,08;2.659,46
20/03/2006;0,00%;0,03%;2.664,47;2.662,70;2.661,08
21/03/2006;-0,01%;0,02%;2.666,68;2.664,91;2.663,29
22/03/2006;-0,01%;0,02%;2.668,30;2.666,53;2.664,92
23/03/2006;-0,01%;0,02%;2.669,92;2.668,15;2.666,54
24/03/2006;-0,01%;0,02%;2.671,54;2.669,78;2.668,16
27/03/2006;-0,01%;0,02%;2.673,16;2.671,40;2.669,78
28/03/2006;-0,01%;0,02%;2.674,79;2.673,03;2.671,41
29/03/2006;-0,01%;0,02%;2.676,41;2.674,65;2.673,03
30/03/2006;-0,01%;0,02%;2.678,04;2.676,28;2.674,66
31/03/2006;-0,01%;0,02%;2.679,66;2.677,91;2.676,28
03/04/2006;-0,01%;0,02%;2.681,29;2.679,54;2.677,91
04/04/2006;-0,01%;0,02%;2.682,91;2.681,16;2.679,53
05/04/2006;-0,01%;0,02%;2.684,53;2.682,78;2.681,16
06/04/2006;-0,01%;0,02%;2.686,15;2.684,41;2.682,78
07/04/2006;-0,01%;0,02%;2.687,78;2.686,03;2.684,40
10/04/2006;-0,01%;0,02%;2.689,40;2.687,66;2.686,03
11/04/2006;-0,01%;0,02%;2.691,02;2.689,29;2.687,65
12/04/2006;-0,01%;0,02%;2.692,65;2.690,91;2.689,28
13/04/2006;-0,01%;0,02%;2.694,28;2.692,54;2.690,91
17/04/2006;-0,01%;0,02%;2.695,90;2.694,17;2.692,54
18/04/2006;-0,01%;0,02%;2.697,53;2.695,80;2.694,17
19/04/2006;-0,01%;0,02%;2.699,16;2.697,43;2.695,80
