Vencimento;17/01/2007;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2004;0,12%;0,18%;1.854,92;1.851,56;1.850,42
05/01/2004;0,12%;0,18%;1.856,04;1.852,68;1.851,55
06/01/2004;0,11%;0,17%;1.857,72;1.854,37;1.853,23
07/01/2004;0,10%;0,16%;1.859,41;1.856,05;1.854,92
08/01/2004;0,09%;0,15%;1.861,09;1.857,74;1.856,60
09/01/2004;0,08%;0,14%;1.862,77;1.859,42;1.858,28
12/01/2004;0,05%;0,11%;1.865,57;1.862,22;1.861,08
13/01/2004;0,03%;0,09%;1.867,81;1.864,46;1.863,33
14/01/2004;0,02%;0,08%;1.869,50;1.866,15;1.865,01
15/01/2004;0,02%;0,08%;1.870,62;1.867,27;1.866,13
16/01/2004;0,02%;0,08%;1.871,74;1.868,40;1.867,26
19/01/2004;0,01%;0,07%;1.873,43;1.870,08;1.868,94
20/01/2004;0,00%;0,06%;1.875,11;1.871,76;1.870,62
21/01/2004;0,00%;0,06%;1.876,23;1.872,89;1.871,75
22/01/2004;-0,01%;0,05%;1.877,91;1.874,57;1.873,43
23/01/2004;-0,01%;0,05%;1.879,04;1.875,70;1.874,56
26/01/2004;-0,01%;0,05%;1.880,17;1.876,83;1.875,69
27/01/2004;-0,01%;0,05%;1.881,29;1.877,96;1.876,82
28/01/2004;-0,01%;0,05%;1.882,42;1.879,09;1.877,95
29/01/2004;-0,01%;0,05%;1.883,55;1.880,22;1.879,08
30/01/2004;0,00%;0,06%;1.884,13;1.880,80;1.879,66
02/02/2004;0,00%;0,06%;1.885,25;1.881,93;1.880,79
03/02/2004;0,00%;0,06%;1.886,38;1.883,06;1.881,92
04/02/2004;0,01%;0,07%;1.886,96;1.883,64;1.882,50
05/02/2004;0,01%;0,07%;1.888,09;1.884,78;1.883,63
06/02/2004;0,02%;0,08%;1.888,67;1.885,36;1.884,21
09/02/2004;0,03%;0,09%;1.889,25;1.885,94;1.884,79
10/02/2004;0,03%;0,09%;1.890,38;1.887,08;1.885,93
11/02/2004;0,02%;0,08%;1.892,06;1.888,76;1.887,61
12/02/2004;0,02%;0,08%;1.893,20;1.889,90;1.888,75
13/02/2004;0,02%;0,08%;1.894,33;1.891,04;1.889,88
16/02/2004;0,02%;0,08%;1.895,47;1.892,18;1.891,02
17/02/2004;0,02%;0,08%;1.896,61;1.893,32;1.892,17
18/02/2004;0,01%;0,07%;1.898,30;1.895,01;1.893,86
19/02/2004;0,01%;0,07%;1.899,44;1.896,15;1.895,00
20/02/2004;0,02%;0,08%;1.900,04;1.896,75;1.895,60
25/02/2004;0,02%;0,08%;1.901,18;1.897,89;1.896,74
26/02/2004;0,02%;0,08%;1.902,32;1.899,04;1.897,88
27/02/2004;0,02%;0,08%;1.903,46;1.900,18;1.899,03
01/03/2004;0,02%;0,08%;1.904,60;1.901,33;1.900,17
02/03/2004;0,02%;0,08%;1.905,75;1.902,47;1.901,32
03/03/2004;0,02%;0,08%;1.906,89;1.903,62;1.902,46
04/03/2004;0,02%;0,08%;1.908,03;1.904,77;1.903,61
05/03/2004;0,02%;0,08%;1.909,18;1.905,91;1.904,75
08/03/2004;0,02%;0,08%;1.910,32;1.907,06;1.905,90
09/03/2004;0,02%;0,08%;1.911,47;1.908,21;1.907,05
10/03/2004;0,02%;0,08%;1.912,61;1.909,36;1.908,20
11/03/2004;0,02%;0,08%;1.913,76;1.910,51;1.909,34
12/03/2004;0,02%;0,08%;1.914,91;1.911,66;1.910,49
15/03/2004;0,03%;0,09%;1.915,51;1.912,26;1.911,10
16/03/2004;0,03%;0,09%;1.916,66;1.913,41;1.912,25
17/03/2004;0,03%;0,09%;1.917,81;1.914,57;1.913,40
18/03/2004;0,03%;0,09%;1.918,94;1.915,70;1.914,55
19/03/2004;0,03%;0,09%;1.920,07;1.916,84;1.915,68
22/03/2004;0,03%;0,09%;1.921,21;1.917,97;1.916,82
23/03/2004;0,03%;0,09%;1.922,35;1.919,12;1.917,96
24/03/2004;0,04%;0,10%;1.922,95;1.919,72;1.918,57
25/03/2004;0,04%;0,10%;1.924,09;1.920,87;1.919,72
26/03/2004;0,04%;0,10%;1.925,24;1.922,02;1.920,86
