Vencimento;07/03/2013;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Base 9:00
04/01/2010;0,00%;0,04%;4.100,24;4.095,06;4.093,69
05/01/2010;0,00%;0,04%;4.101,59;4.096,42;4.095,05
06/01/2010;0,00%;0,04%;4.102,94;4.097,77;4.096,40
07/01/2010;0,00%;0,04%;4.104,29;4.099,13;4.097,76
08/01/2010;0,00%;0,04%;4.105,64;4.100,48;4.099,12
11/01/2010;0,00%;0,04%;4.107,00;4.101,84;4.100,47
12/01/2010;0,00%;0,04%;4.108,35;4.103,20;4.101,83
13/01/2010;0,00%;0,04%;4.109,70;4.104,56;4.103,19
14/01/2010;0,00%;0,04%;4.111,06;4.105,92;4.104,54
15/01/2010;0,00%;0,04%;4.112,41;4.107,27;4.105,90
18/01/2010;0,00%;0,04%;4.113,76;4.108,63;4.107,26
19/01/2010;0,00%;0,04%;4.115,12;4.109,99;4.108,62
20/01/2010;0,00%;0,04%;4.116,47;4.111,35;4.109,97
21/01/2010;0,00%;0,04%;4.117,83;4.112,71;4.111,34
22/01/2010;0,00%;0,04%;4.119,18;4.114,07;4.112,70
25/01/2010;0,00%;0,04%;4.120,54;4.115,43;4.114,06
26/01/2010;0,00%;0,04%;4.121,90;4.116,79;4.115,42
27/01/2010;0,00%;0,04%;4.123,25;4.118,16;4.116,78
28/01/2010;0,00%;0,04%;4.124,61;4.119,52;4.118,14
29/01/2010;0,00%;0,04%;4.125,97;4.120,88;4.119,51
01/02/2010;0,00%;0,04%;4.127,33;4.122,25;4.120,87
02/02/2010;0,00%;0,04%;4.128,69;4.123,61;4.122,23
03/02/2010;0,00%;0,04%;4.130,05;4.124,97;4.123,59
04/02/2010;0,00%;0,04%;4.131,41;4.126,34;4.124,96
05/02/2010;0,00%;0,04%;4.132,77;4.127,70;4.126,32
08/02/2010;0,00%;0,04%;4.134,13;4.129,07;4.127,69
09/02/2010;0,00%;0,04%;4.135,49;4.130,43;4.129,06
10/02/2010;0,00%;0,04%;4.136,85;4.131,80;4.130,42
11/02/2010;0,00%;0,04%;4.138,21;4.133,17;4.131,79
12/02/2010;0,00%;0,04%;4.139,57;4.134,54;4.133,15
17/02/2010;0,00%;0,04%;4.140,94;4.135,91;4.134,52
18/02/2010;0,00%;0,04%;4.142,30;4.137,27;4.135,89
19/02/2010;0,00%;0,04%;4.143,66;4.138,64;4.137,26
22/02/2010;0,00%;0,04%;4.145,03;4.140,01;4.138,63
23/02/2010;0,00%;0,04%;4.146,39;4.141,38;4.139,99
24/02/2010;0,00%;0,04%;4.147,76;4.142,75;4.141,37
25/02/2010;0,00%;0,04%;4.149,12;4.144,12;4.142,74
26/02/2010;0,00%;0,04%;4.150,49;4.145,49;4.144,11
01/03/2010;0,00%;0,04%;4.151,86;4.146,86;4.145,48
02/03/2010;0,00%;0,04%;4.153,22;4.148,24;4.146,85
03/03/2010;0,00%;0,04%;4.154,59;4.149,61;4.148,22
04/03/2010;0,00%;0,04%;4.155,96;4.150,98;4.149,59
05/03/2010;0,00%;0,04%;4.157,33;4.152,36;4.150,97
08/03/2010;0,00%;0,03%;4.158,70;4.154,97;4.153,58
09/03/2010;0,00%;0,03%;4.160,07;4.156,34;4.154,96
10/03/2010;0,00%;0,03%;4.161,44;4.157,72;4.156,33
11/03/2010;0,00%;0,03%;4.162,81;4.159,09;4.157,70
12/03/2010;0,00%;0,03%;4.164,18;4.160,46;4.159,07
15/03/2010;0,00%;0,03%;4.165,55;4.161,84;4.160,45
16/03/2010;0,00%;0,03%;4.166,92;4.163,22;4.161,83
17/03/2010;0,00%;0,03%;4.168,29;4.164,59;4.163,20
