Vencimento;18/06/2008;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
03/01/2005;0,33%;0,41%;2.139,92;2.134,08;2.132,67
04/01/2005;0,33%;0,41%;2.141,33;2.135,50;2.134,08
05/01/2005;0,32%;0,40%;2.143,48;2.137,65;2.136,23
06/01/2005;0,31%;0,39%;2.145,62;2.139,80;2.138,37
07/01/2005;0,31%;0,39%;2.147,04;2.141,22;2.139,80
10/01/2005;0,30%;0,38%;2.149,19;2.143,36;2.141,94
11/01/2005;0,30%;0,38%;2.150,61;2.144,79;2.143,36
12/01/2005;0,29%;0,37%;2.152,76;2.146,94;2.145,51
13/01/2005;0,29%;0,37%;2.154,18;2.148,36;2.146,93
14/01/2005;0,29%;0,37%;2.155,60;2.149,78;2.148,36
17/01/2005;0,29%;0,37%;2.157,02;2.151,21;2.149,78
18/01/2005;0,29%;0,37%;2.158,45;2.152,63;2.151,21
19/01/2005;0,28%;0,36%;2.160,60;2.154,79;2.153,36
20/01/2005;0,28%;0,36%;2.162,06;2.156,25;2.154,79
21/01/2005;0,28%;0,36%;2.163,52;2.157,72;2.156,25
24/01/2005;0,28%;0,36%;2.164,98;2.159,18;2.157,71
25/01/2005;0,28%;0,36%;2.166,45;2.160,65;2.159,18
26/01/2005;0,28%;0,36%;2.167,91;2.162,12;2.160,65
27/01/2005;0,28%;0,36%;2.169,38;2.163,58;2.162,11
28/01/2005;0,28%;0,36%;2.170,85;2.165,05;2.163,58
31/01/2005;0,28%;0,36%;2.172,31;2.166,52;2.165,05
01/02/2005;0,28%;0,36%;2.173,78;2.168,00;2.166,52
02/02/2005;0,28%;0,36%;2.175,25;2.169,47;2.168,00
03/02/2005;0,28%;0,36%;2.176,72;2.170,95;2.169,47
04/02/2005;0,28%;0,36%;2.178,20;2.172,42;2.170,95
09/02/2005;0,28%;0,36%;2.179,67;2.173,90;2.172,42
10/02/2005;0,28%;0,36%;2.181,14;2.175,37;2.173,90
11/02/2005;0,28%;0,36%;2.182,62;2.176,85;2.175,37
14/02/2005;0,28%;0,36%;2.184,10;2.178,33;2.176,85
15/02/2005;0,28%;0,36%;2.185,57;2.179,81;2.178,33
16/02/2005;0,28%;0,36%;2.187,05;2.181,30;2.179,81
17/02/2005;0,27%;0,35%;2.189,29;2.183,53;2.182,02
18/02/2005;0,27%;0,35%;2.190,81;2.185,05;2.183,53
21/02/2005;0,27%;0,35%;2.192,33;2.186,58;2.185,05
22/02/2005;0,27%;0,35%;2.193,85;2.188,10;2.186,58
23/02/2005;0,27%;0,35%;2.195,37;2.189,62;2.188,10
24/02/2005;0,27%;0,35%;2.196,89;2.191,14;2.189,62
25/02/2005;0,27%;0,35%;2.198,41;2.192,67;2.191,14
28/02/2005;0,27%;0,35%;2.199,93;2.194,20;2.192,67
01/03/2005;0,27%;0,35%;2.201,46;2.195,72;2.194,19
02/03/2005;0,27%;0,35%;2.202,98;2.197,25;2.195,72
03/03/2005;0,27%;0,35%;2.204,51;2.198,78;2.197,25
04/03/2005;0,26%;0,34%;2.206,75;2.201,02;2.199,49
07/03/2005;0,27%;0,35%;2.207,56;2.201,84;2.200,31
08/03/2005;0,26%;0,34%;2.209,81;2.204,09;2.202,55
09/03/2005;0,26%;0,34%;2.211,34;2.205,62;2.204,09
10/03/2005;0,26%;0,34%;2.212,87;2.207,15;2.205,62
11/03/2005;0,26%;0,34%;2.214,40;2.208,69;2.207,15
14/03/2005;0,26%;0,34%;2.215,93;2.210,22;2.208,69
15/03/2005;0,26%;0,34%;2.217,47;2.211,76;2.210,22
16/03/2005;0,26%;0,34%;2.219,00;2.213,30;2.211,76
17/03/2005;0,26%;0,34%;2.220,58;2.214,88;2.213,30
18/03/2005;0,26%;0,34%;2.222,15;2.216,45;2.214,88
21/03/2005;0,26%;0,34%;2.223,73;2.218,03;2.216,45
22/03/2005;0,26%;0,34%;2.225,30;2.219,61;2.218,03
23/03/2005;0,26%;0,34%;2.226,88;2.221,19;2.219,61
24/03/2005;0,26%;0,34%;2.228,46;2.222,77;2.221,19
28/03/2005;0,26%;0,34%;2.230,04;2.224,36;2.222,77
29/03/2005;0,26%;0,34%;2.231,62;2.225,94;2.224,36
30/03/2005;0,26%;0,34%;2.233,20;2.227,53;2.225,94
31/03/2005;0,26%;0,34%;2.234,79;2.229,11;2.227,53
01/04/2005;0,26%;0,34%;2.236,37;2.230,70;2.229,11
04/04/2005;0,26%;0,34%;2.237,96;2.232,29;2.230,70
05/04/2005;0,26%;0,34%;2.239,54;2.233,88;2.232,29
06/04/2005;0,26%;0,34%;2.241,13;2.235,47;2.233,88
07/04/2005;0,26%;0,34%;2.242,72;2.237,06;2.235,47
08/04/2005;0,26%;0,34%;2.244,31;2.238,65;2.237,06
11/04/2005;0,26%;0,34%;2.245,90;2.240,25;2.238,65
12/04/2005;0,26%;0,34%;2.247,49;2.241,84;2.240,25
13/04/2005;0,26%;0,34%;2.249,08;2.243,44;2.241,84
14/04/2005;0,27%;0,35%;2.249,97;2.244,33;2.242,73
15/04/2005;0,27%;0,35%;2.251,57;2.245,93;2.244,33
18/04/2005;0,27%;0,35%;2.253,17;2.247,53;2.245,93
19/04/2005;0,27%;0,35%;2.254,76;2.249,13;2.247,53
20/04/2005;0,27%;0,35%;2.256,36;2.250,74;2.249,13
22/04/2005;0,27%;0,35%;2.257,98;2.252,36;2.250,73
25/04/2005;0,27%;0,35%;2.259,60;2.253,98;2.252,36
26/04/2005;0,27%;0,35%;2.261,22;2.255,61;2.253,98
27/04/2005;0,27%;0,35%;2.262,85;2.257,23;2.255,60
28/04/2005;0,27%;0,35%;2.264,47;2.258,86;2.257,23
29/04/2005;0,27%;0,35%;2.266,10;2.260,49;2.258,86
02/05/2005;0,27%;0,35%;2.267,72;2.262,12;2.260,49
03/05/2005;0,30%;0,34%;2.267,25;2.264,45;2.262,82
04/05/2005;0,31%;0,35%;2.268,18;2.265,38;2.263,75
05/05/2005;0,31%;0,35%;2.269,81;2.267,02;2.265,38
06/05/2005;0,31%;0,35%;2.271,44;2.268,65;2.267,02
09/05/2005;0,30%;0,34%;2.273,78;2.270,99;2.269,35
10/05/2005;0,31%;0,35%;2.274,72;2.271,93;2.270,29
11/05/2005;0,31%;0,35%;2.276,36;2.273,57;2.271,93
12/05/2005;0,30%;0,34%;2.278,69;2.275,90;2.274,26
13/05/2005;0,31%;0,35%;2.279,64;2.276,85;2.275,21
16/05/2005;0,30%;0,34%;2.281,97;2.279,19;2.277,55
17/05/2005;0,31%;0,35%;2.282,92;2.280,14;2.278,49
18/05/2005;0,30%;0,34%;2.285,26;2.282,48;2.280,83
19/05/2005;0,31%;0,35%;2.286,23;2.283,45;2.281,78
20/05/2005;0,30%;0,34%;2.288,59;2.285,81;2.284,14
23/05/2005;0,30%;0,34%;2.290,25;2.287,47;2.285,81
24/05/2005;0,30%;0,34%;2.291,92;2.289,14;2.287,47
25/05/2005;0,30%;0,34%;2.293,58;2.290,81;2.289,14
27/05/2005;0,30%;0,34%;2.295,25;2.292,48;2.290,81
30/05/2005;0,30%;0,34%;2.296,92;2.294,15;2.292,48
31/05/2005;0,31%;0,35%;2.297,90;2.295,13;2.293,46
01/06/2005;0,31%;0,35%;2.299,57;2.296,81;2.295,13
02/06/2005;0,31%;0,35%;2.301,25;2.298,48;2.296,77
03/06/2005;0,31%;0,35%;2.302,92;2.300,16;2.298,48
06/06/2005;0,30%;0,34%;2.305,29;2.302,53;2.300,85
07/06/2005;0,31%;0,35%;2.306,28;2.303,52;2.301,84
08/06/2005;0,31%;0,35%;2.307,95;2.305,20;2.303,52
09/06/2005;0,30%;0,34%;2.310,32;2.307,57;2.305,88
10/06/2005;0,30%;0,34%;2.312,00;2.309,25;2.307,57
13/06/2005;0,31%;0,35%;2.313,00;2.310,24;2.308,56
14/06/2005;0,31%;0,35%;2.314,68;2.311,93;2.310,24
15/06/2005;0,31%;0,35%;2.316,37;2.313,61;2.311,93
