Vencimento;07/03/2012;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2007;0,00%;0,04%;2.964,47;2.958,36;2.956,89
03/01/2007;0,00%;0,04%;2.965,93;2.959,82;2.958,35
04/01/2007;0,00%;0,04%;2.967,38;2.961,28;2.959,81
05/01/2007;0,00%;0,04%;2.968,84;2.962,74;2.961,27
08/01/2007;0,00%;0,04%;2.970,30;2.964,20;2.962,73
09/01/2007;0,00%;0,04%;2.971,76;2.965,66;2.964,19
10/01/2007;0,00%;0,04%;2.973,23;2.967,12;2.965,65
11/01/2007;0,00%;0,04%;2.974,69;2.968,59;2.967,12
12/01/2007;0,00%;0,04%;2.976,15;2.970,05;2.968,58
15/01/2007;0,00%;0,04%;2.977,61;2.971,52;2.970,04
16/01/2007;0,00%;0,04%;2.979,08;2.972,98;2.971,51
17/01/2007;0,00%;0,04%;2.980,54;2.974,45;2.972,98
18/01/2007;0,00%;0,04%;2.982,01;2.975,92;2.974,44
19/01/2007;0,00%;0,04%;2.983,47;2.977,39;2.975,91
22/01/2007;0,00%;0,04%;2.984,94;2.978,86;2.977,38
23/01/2007;0,00%;0,04%;2.986,41;2.980,32;2.978,85
24/01/2007;0,00%;0,04%;2.987,88;2.981,79;2.980,32
25/01/2007;0,00%;0,04%;2.989,32;2.983,24;2.981,79
26/01/2007;0,00%;0,04%;2.990,76;2.984,68;2.983,23
29/01/2007;0,00%;0,04%;2.992,21;2.986,13;2.984,68
30/01/2007;0,00%;0,04%;2.993,65;2.987,57;2.986,12
31/01/2007;0,00%;0,04%;2.995,10;2.989,02;2.987,57
01/02/2007;0,00%;0,04%;2.996,54;2.990,47;2.989,01
02/02/2007;0,00%;0,04%;2.997,99;2.991,92;2.990,46
05/02/2007;0,00%;0,04%;2.999,43;2.993,37;2.991,91
06/02/2007;0,00%;0,04%;3.000,88;2.994,81;2.993,36
07/02/2007;0,00%;0,04%;3.002,33;2.996,27;2.994,81
08/02/2007;0,00%;0,04%;3.003,78;2.997,72;2.996,26
09/02/2007;0,00%;0,04%;3.005,23;2.999,17;2.997,71
12/02/2007;0,00%;0,04%;3.006,68;3.000,62;2.999,16
13/02/2007;0,00%;0,04%;3.008,13;3.002,07;3.000,61
14/02/2007;0,00%;0,04%;3.009,58;3.003,53;3.002,07
15/02/2007;0,00%;0,04%;3.011,04;3.004,98;3.003,52
16/02/2007;0,00%;0,04%;3.012,49;3.006,44;3.004,97
21/02/2007;0,00%;0,04%;3.013,94;3.007,89;3.006,43
22/02/2007;0,00%;0,04%;3.015,40;3.009,35;3.007,89
23/02/2007;0,00%;0,04%;3.016,86;3.010,81;3.009,34
26/02/2007;0,00%;0,04%;3.018,31;3.012,27;3.010,80
27/02/2007;0,00%;0,04%;3.019,77;3.013,73;3.012,26
28/02/2007;0,00%;0,04%;3.021,23;3.015,19;3.013,72
01/03/2007;0,00%;0,04%;3.022,69;3.016,65;3.015,18
02/03/2007;0,00%;0,04%;3.024,14;3.018,11;3.016,64
05/03/2007;0,00%;0,04%;3.025,60;3.019,57;3.018,10
