Vencimento;07/03/2014;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2012;0,00%;0,03%;5.024,60;5.021,33;5.019,24
03/01/2012;0,00%;0,03%;5.026,66;5.023,39;5.021,31
04/01/2012;0,00%;0,03%;5.028,73;5.025,46;5.023,38
05/01/2012;0,00%;0,03%;5.030,79;5.027,53;5.025,44
06/01/2012;0,00%;0,03%;5.032,86;5.029,60;5.027,51
09/01/2012;0,00%;0,03%;5.034,92;5.031,68;5.029,58
10/01/2012;0,00%;0,03%;5.036,99;5.033,75;5.031,66
11/01/2012;0,00%;0,03%;5.039,06;5.035,82;5.033,73
12/01/2012;0,00%;0,03%;5.041,13;5.037,89;5.035,80
13/01/2012;0,00%;0,03%;5.043,20;5.039,97;5.037,87
16/01/2012;0,00%;0,03%;5.045,27;5.042,04;5.039,95
17/01/2012;0,00%;0,03%;5.047,34;5.044,12;5.042,03
18/01/2012;0,00%;0,03%;5.049,41;5.046,20;5.044,10
19/01/2012;0,00%;0,03%;5.051,40;5.048,18;5.046,18
20/01/2012;0,00%;0,03%;5.053,38;5.050,17;5.048,17
23/01/2012;0,00%;0,03%;5.055,36;5.052,16;5.050,15
24/01/2012;-0,01%;0,02%;5.058,41;5.055,22;5.053,21
25/01/2012;-0,01%;0,02%;5.060,40;5.057,21;5.055,20
26/01/2012;-0,01%;0,02%;5.062,38;5.059,20;5.057,19
27/01/2012;-0,01%;0,02%;5.064,37;5.061,19;5.059,18
30/01/2012;-0,01%;0,02%;5.066,36;5.063,18;5.061,17
31/01/2012;-0,01%;0,02%;5.068,34;5.065,17;5.063,16
01/02/2012;-0,01%;0,02%;5.070,33;5.067,16;5.065,15
02/02/2012;-0,01%;0,02%;5.072,32;5.069,16;5.067,15
03/02/2012;-0,01%;0,02%;5.074,31;5.071,15;5.069,14
06/02/2012;-0,01%;0,02%;5.076,30;5.073,15;5.071,14
07/02/2012;-0,01%;0,02%;5.078,29;5.075,14;5.073,13
08/02/2012;-0,01%;0,02%;5.080,28;5.077,14;5.075,12
09/02/2012;-0,01%;0,02%;5.082,27;5.079,14;5.077,12
10/02/2012;-0,01%;0,02%;5.084,27;5.081,14;5.079,12
13/02/2012;-0,01%;0,02%;5.086,27;5.083,13;5.081,12
14/02/2012;-0,01%;0,02%;5.088,26;5.085,14;5.083,12
15/02/2012;-0,01%;0,02%;5.090,26;5.087,14;5.085,12
16/02/2012;-0,01%;0,02%;5.092,25;5.089,14;5.087,12
17/02/2012;-0,01%;0,02%;5.094,25;5.091,14;5.089,12
22/02/2012;-0,01%;0,02%;5.096,25;5.093,14;5.091,12
23/02/2012;-0,01%;0,02%;5.098,25;5.095,15;5.093,13
24/02/2012;-0,01%;0,02%;5.100,25;5.097,15;5.095,13
27/02/2012;-0,01%;0,02%;5.102,25;5.099,16;5.097,14
28/02/2012;-0,01%;0,02%;5.104,25;5.101,16;5.099,14
29/02/2012;-0,01%;0,02%;5.106,26;5.103,17;5.101,15
01/03/2012;-0,01%;0,02%;5.108,26;5.105,18;5.103,15
02/03/2012;-0,01%;0,02%;5.110,26;5.107,19;5.105,16
05/03/2012;-0,01%;0,02%;5.112,27;5.109,20;5.107,17
06/03/2012;-0,01%;0,02%;5.114,27;5.111,21;5.109,18
07/03/2012;-0,01%;0,02%;5.116,28;5.113,22;5.111,19
08/03/2012;-0,01%;0,02%;5.118,15;5.115,10;5.113,20
09/03/2012;-0,01%;0,02%;5.120,02;5.116,97;5.115,08
12/03/2012;-0,01%;0,02%;5.121,89;5.118,85;5.116,95
13/03/2012;-0,02%;0,01%;5.124,77;5.121,73;5.119,84
14/03/2012;-0,02%;0,01%;5.126,64;5.123,61;5.121,71
15/03/2012;-0,02%;0,01%;5.128,51;5.125,48;5.123,59
16/03/2012;-0,02%;0,00%;5.130,38;5.128,37;5.126,48
19/03/2012;-0,02%;0,00%;5.132,25;5.130,24;5.128,35
20/03/2012;-0,02%;0,00%;5.134,13;5.132,12;5.130,23
21/03/2012;-0,03%;-0,01%;5.137,00;5.135,00;5.133,10
22/03/2012;-0,03%;-0,01%;5.138,87;5.136,87;5.134,98
23/03/2012;-0,04%;-0,02%;5.141,75;5.139,75;5.137,85
26/03/2012;-0,04%;-0,02%;5.143,62;5.141,62;5.139,73
27/03/2012;-0,04%;-0,02%;5.145,49;5.143,50;5.141,61
28/03/2012;-0,05%;-0,03%;5.148,36;5.146,37;5.144,48
29/03/2012;-0,05%;-0,03%;5.150,23;5.148,24;5.146,35
30/03/2012;-0,05%;-0,03%;5.152,11;5.150,12;5.148,23
02/04/2012;-0,06%;-0,04%;5.154,97;5.152,99;5.151,10
03/04/2012;-0,07%;-0,05%;5.157,83;5.155,86;5.153,96
04/04/2012;-0,07%;-0,05%;5.159,70;5.157,73;5.155,84
05/04/2012;-0,07%;-0,05%;5.161,58;5.159,61;5.157,71
09/04/2012;-0,07%;-0,05%;5.163,45;5.161,48;5.159,59
10/04/2012;-0,07%;-0,05%;5.165,32;5.163,36;5.161,46
11/04/2012;-0,07%;-0,05%;5.167,20;5.165,24;5.163,34
12/04/2012;-0,07%;-0,05%;5.169,07;5.167,12;5.165,22
13/04/2012;-0,07%;-0,05%;5.170,95;5.168,99;5.167,10
16/04/2012;-0,07%;-0,05%;5.172,82;5.170,87;5.168,98
17/04/2012;-0,07%;-0,05%;5.174,70;5.172,75;5.170,85
18/04/2012;-0,07%;-0,05%;5.176,58;5.174,64;5.172,74
19/04/2012;-0,07%;-0,05%;5.178,32;5.176,38;5.174,62
20/04/2012;-0,07%;-0,05%;5.180,05;5.178,12;5.176,36
23/04/2012;-0,07%;-0,05%;5.181,79;5.179,86;5.178,10
24/04/2012;-0,07%;-0,05%;5.183,53;5.181,60;5.179,84
25/04/2012;-0,07%;-0,05%;5.185,27;5.183,34;5.181,58
26/04/2012;-0,08%;-0,06%;5.187,97;5.186,05;5.184,29
27/04/2012;-0,08%;-0,06%;5.189,71;5.187,79;5.186,03
30/04/2012;-0,08%;-0,06%;5.191,45;5.189,54;5.187,77
02/05/2012;-0,08%;-0,06%;5.193,19;5.191,28;5.189,52
03/05/2012;-0,08%;-0,06%;5.194,93;5.193,02;5.191,26
04/05/2012;-0,08%;-0,06%;5.196,67;5.194,76;5.193,00
07/05/2012;-0,08%;-0,06%;5.198,42;5.196,51;5.194,75
08/05/2012;-0,08%;-0,06%;5.200,16;5.198,26;5.196,49
09/05/2012;-0,08%;-0,06%;5.201,90;5.200,00;5.198,24
10/05/2012;-0,08%;-0,06%;5.203,64;5.201,75;5.199,98
11/05/2012;-0,08%;-0,06%;5.205,39;5.203,50;5.201,73
14/05/2012;-0,08%;-0,06%;5.207,14;5.205,25;5.203,48
15/05/2012;-0,08%;-0,06%;5.208,88;5.207,00;5.205,23
16/05/2012;-0,08%;-0,06%;5.210,62;5.208,74;5.206,98
17/05/2012;-0,08%;-0,06%;5.212,37;5.210,49;5.208,72
18/05/2012;-0,08%;-0,06%;5.214,11;5.212,24;5.210,47
21/05/2012;-0,08%;-0,06%;5.215,86;5.213,99;5.212,22
22/05/2012;-0,08%;-0,06%;5.217,61;5.215,74;5.213,97
