Vencimento;18/03/2009;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2004;;;;;
05/01/2004;;;;;
06/01/2004;;;;;
07/01/2004;;;;;
08/01/2004;;;;;
09/01/2004;;;;;
12/01/2004;;;;;
13/01/2004;;;;;
14/01/2004;;;;;
15/01/2004;;;;;
16/01/2004;;;;;
19/01/2004;;;;;
20/01/2004;;;;;
21/01/2004;0,07%;0,15%;1.869,51;1.861,86;1.860,72
22/01/2004;0,06%;0,14%;1.871,59;1.863,94;1.862,80
23/01/2004;0,06%;0,14%;1.872,72;1.865,07;1.863,92
26/01/2004;0,05%;0,13%;1.874,81;1.867,15;1.866,01
27/01/2004;0,05%;0,13%;1.875,94;1.868,28;1.867,14
28/01/2004;0,03%;0,11%;1.878,98;1.871,32;1.870,18
29/01/2004;0,04%;0,12%;1.879,15;1.871,50;1.870,36
30/01/2004;0,04%;0,12%;1.880,28;1.872,63;1.871,48
02/02/2004;0,05%;0,13%;1.880,45;1.872,81;1.871,66
03/02/2004;0,07%;0,15%;1.879,67;1.872,03;1.870,89
04/02/2004;0,07%;0,15%;1.880,80;1.873,16;1.872,02
05/02/2004;0,07%;0,15%;1.881,93;1.874,30;1.873,15
06/02/2004;0,07%;0,15%;1.883,06;1.875,43;1.874,28
09/02/2004;0,07%;0,15%;1.884,19;1.876,56;1.875,41
10/02/2004;0,08%;0,16%;1.884,37;1.876,74;1.875,60
11/02/2004;0,07%;0,15%;1.886,46;1.878,83;1.877,68
12/02/2004;0,06%;0,14%;1.888,55;1.880,92;1.879,77
13/02/2004;0,06%;0,14%;1.889,69;1.882,06;1.880,90
16/02/2004;0,06%;0,14%;1.890,82;1.883,19;1.882,04
17/02/2004;0,05%;0,13%;1.892,92;1.885,29;1.884,14
18/02/2004;0,05%;0,13%;1.894,06;1.886,43;1.885,28
19/02/2004;0,05%;0,13%;1.895,20;1.887,57;1.886,42
20/02/2004;0,06%;0,14%;1.895,39;1.887,76;1.886,61
25/02/2004;0,06%;0,14%;1.896,53;1.888,91;1.887,75
26/02/2004;0,06%;0,14%;1.897,67;1.890,05;1.888,90
27/02/2004;0,06%;0,14%;1.898,82;1.891,20;1.890,04
01/03/2004;0,07%;0,15%;1.899,00;1.891,39;1.890,23
02/03/2004;0,06%;0,14%;1.901,10;1.893,48;1.892,33
03/03/2004;0,07%;0,15%;1.901,29;1.893,68;1.892,52
04/03/2004;0,07%;0,15%;1.902,43;1.894,82;1.893,67
05/03/2004;0,07%;0,15%;1.903,58;1.895,97;1.894,81
08/03/2004;0,07%;0,15%;1.904,72;1.897,12;1.895,95
09/03/2004;0,07%;0,15%;1.905,87;1.898,26;1.897,10
10/03/2004;0,07%;0,15%;1.907,02;1.899,41;1.898,25
11/03/2004;0,07%;0,15%;1.908,16;1.900,56;1.899,40
12/03/2004;0,08%;0,16%;1.908,36;1.900,76;1.899,60
15/03/2004;0,08%;0,16%;1.909,51;1.901,91;1.900,75
16/03/2004;0,08%;0,16%;1.910,65;1.903,06;1.901,90
17/03/2004;0,09%;0,17%;1.910,85;1.903,26;1.902,10
18/03/2004;0,09%;0,17%;1.911,98;1.904,40;1.903,24
19/03/2004;0,09%;0,17%;1.913,12;1.905,53;1.904,38
22/03/2004;0,09%;0,17%;1.914,25;1.906,67;1.905,52
23/03/2004;0,09%;0,17%;1.915,39;1.907,81;1.906,66
24/03/2004;0,10%;0,18%;1.915,59;1.908,01;1.906,86
25/03/2004;0,10%;0,18%;1.916,73;1.909,16;1.908,00
26/03/2004;0,10%;0,18%;1.917,87;1.910,30;1.909,15
29/03/2004;0,10%;0,18%;1.919,02;1.911,45;1.910,29
30/03/2004;0,11%;0,19%;1.919,21;1.911,65;1.910,49
31/03/2004;0,12%;0,20%;1.919,41;1.911,85;1.910,69
01/04/2004;0,12%;0,20%;1.920,56;1.913,00;1.911,84
02/04/2004;0,14%;0,22%;1.919,81;1.912,27;1.911,11
05/04/2004;0,14%;0,22%;1.920,96;1.913,42;1.912,26
06/04/2004;0,18%;0,26%;1.918,33;1.910,81;1.909,65
07/04/2004;0,32%;0,40%;1.906,34;1.898,88;1.897,71
08/04/2004;0,37%;0,45%;1.902,83;1.895,39;1.894,22
12/04/2004;0,35%;0,43%;1.905,85;1.898,40;1.897,23
13/04/2004;0,36%;0,44%;1.906,07;1.898,63;1.897,46
14/04/2004;0,35%;0,43%;1.908,16;1.900,71;1.899,54
15/04/2004;0,35%;0,43%;1.909,29;1.901,85;1.900,70
16/04/2004;0,39%;0,47%;1.906,71;1.899,29;1.898,14
19/04/2004;0,39%;0,47%;1.907,86;1.900,43;1.899,28
20/04/2004;0,40%;0,48%;1.908,07;1.900,66;1.899,50
22/04/2004;0,40%;0,48%;1.909,22;1.901,80;1.900,65
23/04/2004;0,40%;0,48%;1.910,36;1.902,95;1.901,80
26/04/2004;0,40%;0,48%;1.911,51;1.904,10;1.902,94
27/04/2004;0,41%;0,49%;1.911,73;1.904,32;1.903,17
28/04/2004;0,41%;0,49%;1.912,87;1.905,47;1.904,31
29/04/2004;0,42%;0,50%;1.913,09;1.905,70;1.904,54
30/04/2004;0,44%;0,52%;1.912,39;1.905,00;1.903,84
03/05/2004;0,47%;0,55%;1.910,76;1.903,39;1.902,23
04/05/2004;0,49%;0,57%;1.910,06;1.902,70;1.901,54
