Vencimento;18/06/2008;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2007;-0,01%;0,01%;2.964,90;2.964,04;2.962,58
03/01/2007;-0,01%;0,01%;2.966,35;2.965,50;2.964,03
04/01/2007;-0,01%;0,01%;2.967,81;2.966,96;2.965,49
05/01/2007;-0,01%;0,01%;2.969,26;2.968,42;2.966,95
08/01/2007;-0,01%;0,01%;2.970,72;2.969,88;2.968,41
09/01/2007;-0,01%;0,01%;2.972,19;2.971,34;2.969,87
10/01/2007;-0,01%;0,01%;2.973,64;2.972,80;2.971,33
11/01/2007;-0,01%;0,01%;2.975,11;2.974,26;2.972,80
12/01/2007;-0,01%;0,01%;2.976,57;2.975,73;2.974,26
15/01/2007;-0,01%;0,01%;2.978,03;2.977,19;2.975,72
16/01/2007;-0,01%;0,01%;2.979,49;2.978,66;2.977,19
17/01/2007;-0,01%;0,01%;2.980,96;2.980,12;2.978,65
18/01/2007;-0,01%;0,01%;2.982,42;2.981,59;2.980,12
19/01/2007;-0,01%;0,01%;2.983,89;2.983,06;2.981,58
22/01/2007;-0,01%;0,01%;2.985,35;2.984,53;2.983,05
23/01/2007;-0,01%;0,01%;2.986,82;2.985,99;2.984,52
24/01/2007;-0,01%;0,01%;2.988,29;2.987,47;2.985,99
25/01/2007;-0,01%;0,01%;2.989,73;2.988,91;2.987,46
26/01/2007;-0,01%;0,01%;2.991,17;2.990,35;2.988,90
29/01/2007;-0,01%;0,01%;2.992,61;2.991,80;2.990,35
30/01/2007;-0,01%;0,01%;2.994,06;2.993,24;2.991,79
31/01/2007;-0,01%;0,01%;2.995,50;2.994,69;2.993,23
01/02/2007;-0,01%;0,01%;2.996,95;2.996,13;2.994,68
02/02/2007;-0,01%;0,01%;2.998,39;2.997,58;2.996,13
05/02/2007;-0,01%;0,01%;2.999,84;2.999,03;2.997,58
06/02/2007;-0,01%;0,01%;3.001,28;3.000,48;2.999,02
07/02/2007;-0,01%;0,01%;3.002,73;3.001,93;3.000,47
08/02/2007;-0,01%;0,01%;3.004,18;3.003,38;3.001,92
09/02/2007;-0,01%;0,01%;3.005,63;3.004,83;3.003,37
12/02/2007;-0,01%;0,01%;3.007,08;3.006,28;3.004,82
13/02/2007;-0,01%;0,01%;3.008,53;3.007,73;3.006,27
14/02/2007;-0,01%;0,01%;3.009,98;3.009,19;3.007,72
15/02/2007;-0,01%;0,01%;3.011,43;3.010,64;3.009,18
16/02/2007;-0,01%;0,01%;3.012,88;3.012,09;3.010,63
21/02/2007;-0,01%;0,01%;3.014,34;3.013,55;3.012,09
22/02/2007;-0,01%;0,01%;3.015,79;3.015,00;3.013,54
23/02/2007;-0,01%;0,01%;3.017,25;3.016,46;3.015,00
26/02/2007;-0,01%;0,01%;3.018,70;3.017,92;3.016,46
27/02/2007;-0,01%;0,01%;3.020,16;3.019,38;3.017,91
28/02/2007;-0,01%;0,01%;3.021,61;3.020,84;3.019,37
01/03/2007;-0,01%;0,01%;3.023,07;3.022,30;3.020,83
02/03/2007;-0,01%;0,01%;3.024,53;3.023,76;3.022,29
05/03/2007;-0,01%;0,01%;3.025,99;3.025,22;3.023,75
06/03/2007;-0,01%;0,01%;3.027,45;3.026,68;3.025,21
07/03/2007;-0,01%;0,01%;3.028,91;3.028,14;3.026,67
08/03/2007;-0,01%;0,01%;3.030,34;3.029,58;3.028,13
09/03/2007;-0,01%;0,01%;3.031,78;3.031,02;3.029,57
12/03/2007;-0,01%;0,01%;3.033,21;3.032,45;3.031,01
13/03/2007;-0,01%;0,01%;3.034,65;3.033,89;3.032,45
14/03/2007;-0,01%;0,01%;3.036,09;3.035,33;3.033,89
15/03/2007;-0,01%;0,01%;3.037,53;3.036,77;3.035,32
16/03/2007;-0,01%;0,01%;3.038,96;3.038,21;3.036,76
19/03/2007;-0,01%;0,01%;3.040,40;3.039,65;3.038,20
20/03/2007;-0,01%;0,01%;3.041,84;3.041,09;3.039,64
21/03/2007;-0,01%;0,01%;3.043,28;3.042,54;3041,08
22/03/2007;-0,01%;0,01%;3.044,72;3.043,98;3042,53
23/03/2007;-0,01%;0,01%;3.046,16;3.045,42;3043,97
26/03/2007;-0,01%;0,01%;3.047,61;3.046,87;3045,42
27/03/2007;-0,01%;0,01%;3.049,05;3.048,31;3046,86
28/03/2007;-0,01%;0,01%;3.050,49;3.049,76;3048,3
29/03/2007;-0,01%;0,01%;3.051,94;3.051,20;3049,75
30/03/2007;-0,01%;0,01%;3.053,38;3.052,65;3051,19
02/04/2007;-0,01%;0,01%;3.054,83;3.054,10;3052,64
03/04/2007;-0,01%;0,01%;3.056,28;3.055,54;3054,09
04/04/2007;-0,01%;0,01%;3.057,72;3.057,00;3055,54
05/04/2007;-0,01%;0,01%;3.059,17;3.058,44;3056,99
09/04/2007;-0,01%;0,01%;3.060,62;3.059,90;3058,44
10/04/2007;-0,01%;0,01%;3.062,07;3.061,35;3059,89
11/04/2007;-0,01%;0,01%;3.063,52;3.062,80;3061,34
12/04/2007;-0,01%;0,01%;3.064,97;3.064,25;3062,79
13/04/2007;-0,01%;0,01%;3.066,42;3.065,70;3064,25
16/04/2007;-0,01%;0,01%;3.067,87;3.067,16;3065,7
17/04/2007;-0,01%;0,01%;3.069,32;3.068,61;3067,15
18/04/2007;-0,01%;0,01%;3.070,78;3.070,07;3068,61
19/04/2007;-0,01%;0,01%;3.072,20;3.071,50;3070,06
20/04/2007;-0,01%;0,01%;3.073,63;3.072,92;3071,49
23/04/2007;-0,01%;0,01%;3.075,05;3.074,36;3072,92
24/04/2007;-0,01%;0,01%;3.076,48;3.075,79;3074,35
25/04/2007;-0,01%;0,01%;3.077,92;3.077,22;3075,78
26/04/2007;-0,01%;0,01%;3.079,34;3.078,65;3077,21
27/04/2007;-0,01%;0,01%;3.080,78;3.080,08;3078,64
30/04/2007;-0,01%;0,01%;3.082,21;3.081,52;3080,08
02/05/2007;-0,01%;0,01%;3.083,64;3.082,95;3081,51
03/05/2007;-0,01%;0,01%;3.085,07;3.084,38;3082,94
04/05/2007;-0,01%;0,01%;3.086,50;3.085,82;3084,38
07/05/2007;-0,01%;0,01%;3.087,94;3.087,26;3085,81
08/05/2007;-0,01%;0,01%;3.089,37;3.088,70;3087,25
09/05/2007;-0,01%;0,01%;3.090,81;3.090,13;3088,69
10/05/2007;-0,01%;0,01%;3.092,25;3.091,57;3090,12
11/05/2007;-0,01%;0,01%;3.093,68;3.093,01;3091,56
14/05/2007;-0,01%;0,01%;3.095,12;3.094,45;3093
15/05/2007;-0,01%;0,01%;3.096,56;3.095,89;3094,44
16/05/2007;-0,01%;0,01%;3.098,00;3.097,33;3095,88
17/05/2007;-0,01%;0,01%;3.099,44;3.098,77;3097,32
18/05/2007;-0,01%;0,01%;3.100,88;3.100,21;3098,76
21/05/2007;-0,01%;0,01%;3.102,32;3.101,66;3100,21
22/05/2007;-0,01%;0,01%;3.103,76;3.103,10;3101,65
23/05/2007;-0,01%;0,01%;3.105,20;3.104,54;3103,09
24/05/2007;-0,01%;0,01%;3.106,64;3.105,99;3104,54
25/05/2007;-0,01%;0,01%;3.108,09;3.107,44;3105,98
28/05/2007;-0,01%;0,01%;3.109,53;3.108,88;3107,43
29/05/2007;-0,01%;0,01%;3.110,97;3.110,33;3108,87
30/05/2007;-0,01%;0,01%;3.112,42;3.111,78;3110,32
31/05/2007;-0,01%;0,01%;3.113,87;3.113,22;3111,77
01/06/2007;-0,01%;0,01%;3.115,31;3.114,67;3113,22
04/06/2007;-0,01%;0,01%;3.116,76;3.116,12;3114,67
05/06/2007;-0,01%;0,01%;3.118,21;3.117,57;3116,12
06/06/2007;-0,01%;0,01%;3.119,66;3.119,02;3117,57
08/06/2007;-0,01%;0,01%;3.121,05;3.120,42;3119,02
11/06/2007;-0,01%;0,01%;3.122,45;3.121,82;3120,41
12/06/2007;-0,01%;0,01%;3.123,84;3.123,22;3121,81
13/06/2007;-0,01%;0,01%;3.125,24;3.124,62;3123,21
14/06/2007;-0,01%;0,01%;3.126,64;3.126,01;3124,61
15/06/2007;-0,01%;0,01%;3.128,03;3.127,41;3126,01
18/06/2007;-0,01%;0,00%;3.129,43;3.129,12;3127,72
19/06/2007;-0,01%;0,00%;3.130,83;3.130,52;3129,12
20/06/2007;-0,01%;0,00%;3.132,23;3.131,92;3130,52
21/06/2007;-0,01%;0,00%;3.133,63;3.133,33;3131,92
22/06/2007;-0,01%;0,00%;3.135,03;3.134,73;3133,32
25/06/2007;-0,01%;0,00%;3.136,43;3.136,13;3134,72
26/06/2007;-0,01%;0,00%;3.137,83;3.137,53;3136,12
27/06/2007;-0,01%;0,00%;3.139,24;3.138,94;3137,52
28/06/2007;-0,01%;0,00%;3.140,64;3.140,34;3138,93
29/06/2007;-0,01%;0,00%;3.142,04;3.141,74;3140,33
02/07/2007;-0,01%;0,00%;3.143,45;3.143,15;3141,74
03/07/2007;-0,01%;0,00%;3.144,85;3.144,56;3143,14
04/07/2007;-0,01%;0,00%;3.146,26;3.145,96;3144,55
05/07/2007;-0,01%;0,00%;3.147,66;3.147,37;3145,95
06/07/2007;-0,01%;0,00%;3.149,07;3.148,78;3147,36
09/07/2007;-0,01%;0,00%;3.150,48;3.150,19;3148,77
10/07/2007;-0,01%;0,00%;3.151,89;3.151,60;3150,18
11/07/2007;-0,01%;0,00%;3.153,30;3.153,01;3151,59
12/07/2007;-0,01%;0,00%;3.154,70;3.154,42;3153
13/07/2007;-0,01%;0,00%;3.156,11;3.155,83;3154,41
16/07/2007;-0,01%;0,00%;3.157,52;3.157,24;3155,82
17/07/2007;-0,01%;0,00%;3.158,94;3.158,65;3157,23
18/07/2007;-0,01%;0,00%;3.160,35;3.160,06;3158,64
19/07/2007;-0,01%;0,00%;3.161,70;3.161,42;3160,06
20/07/2007;-0,01%;0,00%;3.163,06;3.162,78;3161,41
23/07/2007;-0,01%;0,00%;3.164,42;3.164,14;3162,77
24/07/2007;-0,01%;0,00%;3.165,78;3.165,50;3164,13
25/07/2007;-0,01%;0,00%;3.167,14;3.166,86;3165,49
26/07/2007;-0,01%;0,00%;3.168,49;3.168,22;3166,85
27/07/2007;-0,01%;0,00%;3.169,85;3.169,58;3168,21
30/07/2007;-0,01%;0,00%;3.171,21;3.170,94;3169,57
31/07/2007;-0,01%;0,00%;3.172,58;3.172,30;3170,93
01/08/2007;-0,01%;0,00%;3.173,94;3.173,66;3172,29
02/08/2007;-0,01%;0,00%;3.175,30;3.175,03;3173,66
03/08/2007;-0,01%;0,00%;3.176,66;3.176,39;3175,02
06/08/2007;-0,01%;0,00%;3.178,02;3.177,76;3176,38
07/08/2007;-0,01%;0,00%;3.179,39;3.179,12;3177,75
08/08/2007;-0,01%;0,00%;3.180,75;3.180,49;3179,11
09/08/2007;-0,01%;0,00%;3.182,12;3.181,85;3180,48
10/08/2007;-0,01%;0,00%;3.183,48;3.183,22;3181,85
13/08/2007;-0,01%;0,00%;3.184,85;3.184,59;3183,21
14/08/2007;-0,01%;0,00%;3.186,22;3.185,95;3184,58
15/08/2007;-0,01%;0,00%;3.187,58;3.187,32;3185,95
16/08/2007;-0,01%;0,00%;3.188,95;3.188,69;3187,32
17/08/2007;-0,01%;0,00%;3.190,32;3.190,06;3188,68
20/08/2007;-0,01%;0,00%;3.191,69;3.191,43;3190,05
21/08/2007;-0,01%;0,00%;3.193,06;3.192,80;3191,42
22/08/2007;-0,01%;0,00%;3.194,43;3.194,17;3192,8
23/08/2007;-0,01%;0,00%;3.195,80;3.195,55;3194,17
24/08/2007;-0,01%;0,00%;3.197,17;3.196,92;3195,54
