Vencimento;07/03/2014;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Base 9:00
03/01/2011;0,00%;0,04%;4.501,44;4.495,75;4.493,92
04/01/2011;0,00%;0,04%;4.503,26;4.497,56;4.495,73
05/01/2011;0,00%;0,04%;4.505,07;4.499,38;4.497,55
06/01/2011;0,00%;0,04%;4.506,88;4.501,20;4.499,36
07/01/2011;0,00%;0,04%;4.508,69;4.503,01;4.501,18
10/01/2011;0,00%;0,04%;4.510,51;4.504,83;4.503,00
11/01/2011;0,00%;0,04%;4.512,32;4.506,65;4.504,82
12/01/2011;0,00%;0,04%;4.514,13;4.508,47;4.506,63
13/01/2011;0,00%;0,04%;4.515,95;4.510,29;4.508,45
14/01/2011;0,00%;0,04%;4.517,76;4.512,11;4.510,27
17/01/2011;0,00%;0,04%;4.519,58;4.513,93;4.512,09
18/01/2011;0,00%;0,04%;4.521,40;4.515,75;4.513,92
19/01/2011;0,00%;0,04%;4.523,21;4.517,57;4.515,74
20/01/2011;0,00%;0,04%;4.525,11;4.519,48;4.517,56
21/01/2011;0,00%;0,04%;4.527,01;4.521,38;4.519,46
24/01/2011;0,00%;0,04%;4.528,92;4.523,29;4.521,37
25/01/2011;0,00%;0,04%;4.530,82;4.525,19;4.523,28
26/01/2011;0,00%;0,04%;4.532,72;4.527,10;4.525,18
27/01/2011;0,00%;0,04%;4.534,62;4.529,01;4.527,09
28/01/2011;0,00%;0,04%;4.536,53;4.530,92;4.529,00
31/01/2011;0,00%;0,04%;4.538,44;4.532,84;4.530,91
01/02/2011;0,00%;0,04%;4.540,34;4.534,74;4.532,82
02/02/2011;0,00%;0,04%;4.542,25;4.536,66;4.534,73
03/02/2011;0,00%;0,04%;4.544,16;4.538,57;4.536,65
04/02/2011;0,00%;0,04%;4.546,07;4.540,49;4.538,56
07/02/2011;0,00%;0,04%;4.547,98;4.542,40;4.540,47
08/02/2011;0,00%;0,04%;4.549,89;4.544,32;4.542,39
09/02/2011;0,00%;0,04%;4.551,80;4.546,24;4.544,30
10/02/2011;0,00%;0,04%;4.553,72;4.548,15;4.546,22
11/02/2011;0,00%;0,04%;4.555,63;4.550,07;4.548,14
14/02/2011;0,00%;0,04%;4.557,54;4.551,99;4.550,06
15/02/2011;0,00%;0,04%;4.559,46;4.553,91;4.551,98
16/02/2011;0,00%;0,04%;4.561,38;4.555,83;4.553,90
17/02/2011;0,00%;0,04%;4.563,29;4.557,75;4.555,82
18/02/2011;0,00%;0,04%;4.565,21;4.559,68;4.557,74
21/02/2011;0,00%;0,04%;4.567,13;4.561,60;4.559,67
22/02/2011;0,00%;0,04%;4.569,05;4.563,53;4.561,59
23/02/2011;0,00%;0,04%;4.570,97;4.565,45;4.563,51
24/02/2011;0,00%;0,04%;4.572,89;4.567,38;4.565,44
25/02/2011;0,00%;0,04%;4.574,81;4.569,31;4.567,36
28/02/2011;0,00%;0,04%;4.576,74;4.571,23;4.569,29
01/03/2011;0,00%;0,04%;4.578,66;4.573,16;4.571,22
02/03/2011;0,00%;0,04%;4.580,58;4.575,09;4.573,15
03/03/2011;0,00%;0,04%;4.582,59;4.577,10;4.575,07
04/03/2011;0,00%;0,04%;4.584,60;4.579,11;4.577,09
09/03/2011;0,00%;0,03%;4.586,61;4.582,50;4.580,47
10/03/2011;0,00%;0,03%;4.588,62;4.584,51;4.582,48
11/03/2011;0,00%;0,03%;4.590,63;4.586,52;4.584,50
14/03/2011;0,00%;0,03%;4.592,64;4.588,54;4.586,51
15/03/2011;0,00%;0,03%;4.594,65;4.590,55;4.588,52
16/03/2011;0,00%;0,03%;4.596,66;4.592,57;4.590,54
17/03/2011;0,00%;0,03%;4.598,68;4.594,59;4.592,56
18/03/2011;0,00%;0,03%;4.600,69;4.596,61;4.594,57
21/03/2011;0,00%;0,03%;4.602,71;4.598,62;4.596,59
22/03/2011;0,00%;0,03%;4.604,72;4.600,64;4598,61
23/03/2011;0,00%;0,03%;4.606,74;4.602,66;4600,63
24/03/2011;0,00%;0,03%;4.608,76;4.604,69;4602,65
25/03/2011;0,00%;0,03%;4.610,78;4.606,71;4604,68
28/03/2011;0,00%;0,03%;4.612,80;4.608,73;4606,7
29/03/2011;0,00%;0,03%;4.614,82;4.610,76;4608,72
30/03/2011;0,00%;0,03%;4.616,84;4.612,78;4610,74
31/03/2011;0,00%;0,03%;4.618,86;4.614,81;4612,77
01/04/2011;0,00%;0,03%;4.620,89;4.616,84;4614,8
04/04/2011;0,00%;0,03%;4.622,91;4.618,87;4616,83
05/04/2011;0,00%;0,03%;4.624,94;4.620,89;4618,85
06/04/2011;0,00%;0,03%;4.626,96;4.622,92;4620,88
07/04/2011;0,00%;0,03%;4.628,99;4.624,96;4622,91
08/04/2011;0,00%;0,03%;4.631,02;4.626,99;4624,94
11/04/2011;0,00%;0,03%;4.633,05;4.629,02;4626,98
12/04/2011;0,00%;0,03%;4.635,08;4.631,05;4629,01
13/04/2011;0,00%;0,03%;4.637,11;4.633,09;4631,04
14/04/2011;0,00%;0,03%;4.639,14;4.635,13;4633,07
15/04/2011;0,00%;0,03%;4.641,17;4.637,16;4635,11
18/04/2011;0,00%;0,03%;4.643,20;4.639,20;4637,15
19/04/2011;0,00%;0,03%;4.645,24;4.641,23;4639,18
20/04/2011;0,00%;0,03%;4.647,27;4.643,27;4641,22
25/04/2011;0,00%;0,03%;4.649,35;4.645,35;4643,26
26/04/2011;0,00%;0,03%;4.651,43;4.647,44;4645,34
27/04/2011;0,00%;0,03%;4.653,51;4.649,52;4647,42
28/04/2011;0,00%;0,03%;4.655,59;4.651,60;4649,51
29/04/2011;0,00%;0,03%;4.657,67;4.653,69;4651,59
02/05/2011;0,00%;0,03%;4.659,75;4.655,77;4653,67
03/05/2011;0,00%;0,03%;4.661,83;4.657,86;4655,76
04/05/2011;0,00%;0,03%;4.663,92;4.659,95;4657,85
05/05/2011;0,00%;0,03%;4.666,00;4.662,04;4659,93
06/05/2011;0,00%;0,03%;4.668,09;4.664,12;4662,02
09/05/2011;0,00%;0,03%;4.670,17;4.666,21;4664,11
10/05/2011;0,00%;0,03%;4.672,26;4.668,31;4666,2
11/05/2011;0,00%;0,03%;4.674,35;4.670,40;4668,3
12/05/2011;0,00%;0,03%;4.676,44;4.672,49;4670,39
13/05/2011;0,00%;0,03%;4.678,53;4.674,59;4672,48
16/05/2011;0,00%;0,03%;4.680,62;4.676,68;4674,57
17/05/2011;0,00%;0,03%;4.682,71;4.678,78;4676,67
18/05/2011;0,00%;0,03%;4.684,81;4.680,88;4678,77
19/05/2011;0,00%;0,03%;4.686,90;4.682,97;4680,86
20/05/2011;0,00%;0,03%;4.688,99;4.685,07;4682,96
23/05/2011;0,00%;0,03%;4.691,09;4.687,17;4685,06
24/05/2011;0,00%;0,03%;4.693,19;4.689,27;4687,16
25/05/2011;0,00%;0,03%;4.695,29;4.691,37;4689,26
26/05/2011;0,00%;0,03%;4.697,38;4.693,48;4691,36
27/05/2011;0,00%;0,03%;4.699,48;4.695,58;4693,46
30/05/2011;0,00%;0,03%;4.701,58;4.697,68;4695,56
31/05/2011;0,00%;0,03%;4.703,69;4.699,79;4697,67
01/06/2011;0,00%;0,03%;4.705,79;4.701,90;4699,77
02/06/2011;0,00%;0,03%;4.707,89;4.704,00;4701,88
03/06/2011;0,00%;0,03%;4.710,00;4.706,11;4703,99
06/06/2011;0,00%;0,03%;4.712,10;4.708,22;4706,1
07/06/2011;0,00%;0,03%;4.714,21;4.710,33;4708,2
08/06/2011;0,00%;0,03%;4.716,31;4.712,44;4710,31
09/06/2011;0,00%;0,03%;4.718,46;4.714,60;4712,43
10/06/2011;0,00%;0,03%;4.720,62;4.716,75;4714,58
13/06/2011;0,00%;0,03%;4.722,77;4.718,90;4716,74
14/06/2011;0,00%;0,03%;4.724,92;4.721,06;4718,89
15/06/2011;0,00%;0,03%;4.727,07;4.723,22;4721,05
16/06/2011;0,00%;0,03%;4.729,23;4.725,38;4723,2
17/06/2011;0,00%;0,03%;4.731,38;4.727,54;4725,37
20/06/2011;0,00%;0,03%;4.733,54;4.729,70;4727,52
21/06/2011;0,00%;0,03%;4.735,70;4.731,86;4729,68
22/06/2011;0,00%;0,03%;4.737,86;4.734,02;4731,84
24/06/2011;0,00%;0,03%;4.740,02;4.736,19;4734,01
27/06/2011;0,00%;0,03%;4.742,18;4.738,35;4736,17
28/06/2011;0,00%;0,03%;4.744,34;4.740,52;4738,34
29/06/2011;0,00%;0,03%;4.746,50;4.742,68;4740,5
30/06/2011;0,00%;0,03%;4.748,67;4.744,85;4742,67
01/07/2011;0,00%;0,03%;4.750,83;4.747,02;4744,83
04/07/2011;0,00%;0,03%;4.753,00;4.749,19;4747,01
05/07/2011;0,00%;0,03%;4.755,16;4.751,36;4749,18
06/07/2011;0,00%;0,03%;4.757,33;4.753,53;4751,35
07/07/2011;0,00%;0,03%;4.759,50;4.755,70;4753,52
08/07/2011;0,00%;0,03%;4.761,67;4.757,88;4755,69
11/07/2011;0,00%;0,03%;4.763,84;4.760,05;4757,86
12/07/2011;0,00%;0,03%;4.766,01;4.762,23;4760,04
13/07/2011;0,00%;0,03%;4.768,18;4.764,40;4762,21
14/07/2011;0,00%;0,03%;4.770,36;4.766,58;4764,39
15/07/2011;0,00%;0,03%;4.772,53;4.768,76;4766,56
18/07/2011;0,00%;0,03%;4.774,71;4.770,94;4768,74
19/07/2011;0,00%;0,03%;4.776,88;4.773,12;4770,93
20/07/2011;0,00%;0,03%;4.779,06;4.775,30;4773,11
21/07/2011;0,00%;0,03%;4.781,28;4.777,52;4775,29
22/07/2011;0,00%;0,03%;4.783,50;4.779,75;4777,51
25/07/2011;0,00%;0,03%;4.785,73;4.781,98;4779,73
26/07/2011;0,00%;0,03%;4.787,95;4.784,21;4781,97
27/07/2011;0,00%;0,03%;4.790,17;4.786,43;4784,19
28/07/2011;0,00%;0,03%;4.792,40;4.788,66;4786,42
29/07/2011;0,00%;0,03%;4.794,63;4.790,89;4788,65
01/08/2011;0,00%;0,03%;4.796,86;4.793,13;4790,88
02/08/2011;0,00%;0,03%;4.799,08;4.795,36;4793,11
03/08/2011;0,00%;0,03%;4.801,31;4.797,59;4795,35
04/08/2011;0,00%;0,03%;4.803,55;4.799,83;4797,58
05/08/2011;0,00%;0,03%;4.805,78;4.802,06;4799,81
08/08/2011;0,00%;0,03%;4.808,01;4.804,30;4802,05
09/08/2011;0,00%;0,03%;4.810,24;4.806,54;4804,29
10/08/2011;0,00%;0,03%;4.812,48;4.808,78;4806,53
11/08/2011;0,00%;0,03%;4.814,72;4.811,02;4808,77
12/08/2011;0,00%;0,03%;4.816,95;4.813,26;4811,01
15/08/2011;0,00%;0,03%;4.819,19;4.815,50;4813,25
16/08/2011;0,00%;0,03%;4.821,43;4.817,75;4815,49
17/08/2011;0,00%;0,03%;4.823,67;4.819,99;4817,73
18/08/2011;0,00%;0,03%;4.825,91;4.822,24;4819,98
19/08/2011;0,00%;0,03%;4.828,16;4.824,48;4822,22
22/08/2011;0,00%;0,03%;4.830,40;4.826,73;4824,47
23/08/2011;0,00%;0,03%;4.832,64;4.828,98;4826,71
24/08/2011;0,00%;0,03%;4.834,89;4.831,23;4828,97
25/08/2011;0,00%;0,03%;4.837,14;4.833,48;4831,22
26/08/2011;0,00%;0,03%;4.839,38;4.835,73;4833,46
29/08/2011;0,00%;0,03%;4.841,63;4.837,98;4835,71
30/08/2011;0,00%;0,03%;4.843,88;4.840,23;4837,96
31/08/2011;0,00%;0,03%;4.846,13;4.842,49;4840,22
01/09/2011;0,00%;0,03%;4.848,29;4.844,65;4842,47
02/09/2011;0,00%;0,03%;4.850,46;4.846,82;4844,64
05/09/2011;0,00%;0,03%;4.852,62;4.848,99;4846,81
06/09/2011;0,00%;0,03%;4.854,79;4.851,16;4848,98
08/09/2011;0,00%;0,03%;4.856,96;4.853,34;4851,15
09/09/2011;0,00%;0,03%;4.859,13;4.855,51;4853,32
12/09/2011;0,00%;0,03%;4.861,30;4.857,69;4855,5
13/09/2011;0,00%;0,03%;4.863,47;4.859,86;4857,67
14/09/2011;0,00%;0,03%;4.865,64;4.862,04;4859,84
15/09/2011;0,00%;0,03%;4.867,81;4.864,22;4862,02
16/09/2011;0,00%;0,03%;4.869,99;4.866,39;4864,2
19/09/2011;0,00%;0,03%;4.872,16;4.868,57;4866,38
20/09/2011;0,00%;0,03%;4.874,34;4.870,75;4868,56
21/09/2011;0,00%;0,03%;4.876,51;4.872,93;4870,73
22/09/2011;0,00%;0,03%;4.878,69;4.875,11;4872,91
23/09/2011;0,00%;0,03%;4.880,87;4.877,29;4875,1
26/09/2011;0,00%;0,03%;4.883,04;4.879,48;4877,28
27/09/2011;0,00%;0,03%;4.885,22;4.881,66;4879,46
28/09/2011;0,00%;0,03%;4.887,40;4.883,84;4881,64
29/09/2011;0,00%;0,03%;4.889,59;4.886,03;4883,82
30/09/2011;0,00%;0,03%;4.891,77;4.888,22;4886,01
03/10/2011;0,00%;0,03%;4.893,95;4.890,40;4888,2
04/10/2011;0,00%;0,03%;4.896,13;4.892,59;4890,38
05/10/2011;0,00%;0,03%;4.898,32;4.894,78;4892,57
06/10/2011;0,00%;0,03%;4.900,51;4.896,97;4894,76
07/10/2011;0,00%;0,03%;4.902,69;4.899,16;4896,95
10/10/2011;0,00%;0,03%;4.904,88;4.901,35;4899,14
11/10/2011;0,00%;0,03%;4.907,07;4.903,55;4901,34
13/10/2011;0,00%;0,03%;4.909,26;4.905,74;4903,53
14/10/2011;0,00%;0,03%;4.911,45;4.907,93;4905,72
17/10/2011;0,00%;0,03%;4.913,64;4.910,13;4907,92
18/10/2011;0,00%;0,03%;4.915,83;4.912,33;4910,12
19/10/2011;0,00%;0,03%;4.918,03;4.914,53;4912,31
20/10/2011;0,00%;0,03%;4.920,13;4.916,64;4914,51
21/10/2011;0,00%;0,03%;4.922,24;4.918,75;4916,62
24/10/2011;0,00%;0,03%;4.924,35;4.920,86;4918,73
25/10/2011;0,00%;0,03%;4.926,46;4.922,98;4920,85
26/10/2011;0,00%;0,03%;4.928,57;4.925,09;4922,96
27/10/2011;0,00%;0,03%;4.930,68;4.927,21;4925,08
28/10/2011;0,00%;0,03%;4.932,80;4.929,32;4927,19
31/10/2011;0,00%;0,03%;4.934,91;4.931,44;4929,31
01/11/2011;0,00%;0,03%;4.937,03;4.933,56;4931,42
03/11/2011;0,00%;0,03%;4.939,14;4.935,68;4933,55
04/11/2011;0,00%;0,03%;4.941,26;4.937,80;4935,67
07/11/2011;0,00%;0,03%;4.943,37;4.939,92;4937,79
