Vencimento;07/03/2012;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2006;;;;;
03/01/2006;;;;;
04/01/2006;;;;;
05/01/2006;;;;;
06/01/2006;;;;;
09/01/2006;;;;;
10/01/2006;;;;;
11/01/2006;;;;;
12/01/2006;;;;;
13/01/2006;;;;;
16/01/2006;;;;;
17/01/2006;;;;;
18/01/2006;;;;;
19/01/2006;;;;;
20/01/2006;;;;;
23/01/2006;;;;;
24/01/2006;;;;;
25/01/2006;;;;;
26/01/2006;;;;;
27/01/2006;;;;;
30/01/2006;;;;;
31/01/2006;;;;;
01/02/2006;;;;;
02/02/2006;;;;;
03/02/2006;;;;;
06/02/2006;;;;;
07/02/2006;;;;;
08/02/2006;;;;;
09/02/2006;;;;;
10/02/2006;;;;;
13/02/2006;;;;;
14/02/2006;;;;;
15/02/2006;;;;;
16/02/2006;;;;;
17/02/2006;;;;;
20/02/2006;;;;;
21/02/2006;;;;;
22/02/2006;;;;;
23/02/2006;;;;;
24/02/2006;;;;;
01/03/2006;;;;;
02/03/2006;;;;;
03/03/2006;;;;;
06/03/2006;;;;;
07/03/2006;;;;;
08/03/2006;;;;;
09/03/2006;;;;;
10/03/2006;;;;;
13/03/2006;;;;;
14/03/2006;;;;;
15/03/2006;;;;;
16/03/2006;;;;;
17/03/2006;;;;;
20/03/2006;;;;;
21/03/2006;;;;;
22/03/2006;;;;;
23/03/2006;;;;;
24/03/2006;;;;;
27/03/2006;;;;;
28/03/2006;;;;;
29/03/2006;;;;;
30/03/2006;;;;;
31/03/2006;;;;;
03/04/2006;;;;;
04/04/2006;;;;;
05/04/2006;;;;;
06/04/2006;;;;;
07/04/2006;;;;;
10/04/2006;;;;;
11/04/2006;;;;;
12/04/2006;;;;;
13/04/2006;;;;;
17/04/2006;;;;;
18/04/2006;;;;;
19/04/2006;;;;;
20/04/2006;;;;;
24/04/2006;;;;;
25/04/2006;;;;;
26/04/2006;;;;;
27/04/2006;;;;;
28/04/2006;;;;;
02/05/2006;;;;;
03/05/2006;;;;;
04/05/2006;;;;;
05/05/2006;;;;;
08/05/2006;;;;;
09/05/2006;;;;;
10/05/2006;;;;;
11/05/2006;;;;;
12/05/2006;;;;;
15/05/2006;;;;;
16/05/2006;;;;;
17/05/2006;;;;;
18/05/2006;;;;;
19/05/2006;;;;;
22/05/2006;;;;;
23/05/2006;;;;;
24/05/2006;;;;;
25/05/2006;;;;;
26/05/2006;;;;;
29/05/2006;;;;;
30/05/2006;;;;;
31/05/2006;;;;;
01/06/2006;;;;;
02/06/2006;;;;;
05/06/2006;;;;;
06/06/2006;;;;;
07/06/2006;;;;;
08/06/2006;;;;;
09/06/2006;;;;;
12/06/2006;;;;;
13/06/2006;;;;;
14/06/2006;;;;;
16/06/2006;;;;;
19/06/2006;;;;;
20/06/2006;;;;;
21/06/2006;;;;;
22/06/2006;;;;;
23/06/2006;;;;;
26/06/2006;;;;;
27/06/2006;;;;;
28/06/2006;;;;;
29/06/2006;;;;;
30/06/2006;;;;;
03/07/2006;;;;;
04/07/2006;;;;;
05/07/2006;;;;;
06/07/2006;;;;;
07/07/2006;;;;;
10/07/2006;;;;;
11/07/2006;;;;;
12/07/2006;;;;;
13/07/2006;;;;;
14/07/2006;;;;;
17/07/2006;;;;;
18/07/2006;;;;;
19/07/2006;;;;;
20/07/2006;;;;;
21/07/2006;;;;;
24/07/2006;;;;;
25/07/2006;;;;;
26/07/2006;;;;;
27/07/2006;;;;;
28/07/2006;;;;;
31/07/2006;;;;;
01/08/2006;;;;;
02/08/2006;;;;;
03/08/2006;;;;;
04/08/2006;;;;;
07/08/2006;;;;;
08/08/2006;;;;;
09/08/2006;;;;;
10/08/2006;;;;;
11/08/2006;;;;;
14/08/2006;;;;;
15/08/2006;;;;;
16/08/2006;;;;;
17/08/2006;;;;;
18/08/2006;;;;;
21/08/2006;;;;;
22/08/2006;;;;;
23/08/2006;;;;;
24/08/2006;;;;;
25/08/2006;;;;;
28/08/2006;;;;;
29/08/2006;;;;;
30/08/2006;;;;;
31/08/2006;;;;;
01/09/2006;;;;;
04/09/2006;;;;;
05/09/2006;;;;;
06/09/2006;;;;;
08/09/2006;;;;;
11/09/2006;;;;;
12/09/2006;;;;;
13/09/2006;;;;;
14/09/2006;;;;;
15/09/2006;;;;;
18/09/2006;;;;;
19/09/2006;;;;;
20/09/2006;;;;;
21/09/2006;;;;;
22/09/2006;;;;;
25/09/2006;;;;;
26/09/2006;;;;;
27/09/2006;;;;;
28/09/2006;;;;;
29/09/2006;;;;;
02/10/2006;;;;;
03/10/2006;;;;;
04/10/2006;;;;;
05/10/2006;;;;;
06/10/2006;;;;;
09/10/2006;;;;;
10/10/2006;;;;;
11/10/2006;;;;;
13/10/2006;;;;;
16/10/2006;;;;;
17/10/2006;;;;;
18/10/2006;;;;;
19/10/2006;;;;;
20/10/2006;;;;;
23/10/2006;;;;;
24/10/2006;;;;;
25/10/2006;;;;;
26/10/2006;;;;;
27/10/2006;;;;;
30/10/2006;;;;;
31/10/2006;;;;;
01/11/2006;;;;;
03/11/2006;;;;;
06/11/2006;;;;;
07/11/2006;;;;;
08/11/2006;;;;;
09/11/2006;;;;;
10/11/2006;;;;;
13/11/2006;0,00%;0,04%;2.916,23;2.910,07;2.908,58
14/11/2006;0,00%;0,04%;2.917,72;2.911,55;2.910,06
16/11/2006;0,00%;0,04%;2.919,20;2.913,04;2.911,54
17/11/2006;0,00%;0,04%;2.920,68;2.914,52;2.913,03
20/11/2006;0,00%;0,04%;2.922,17;2.916,01;2.914,51
21/11/2006;0,00%;0,04%;2.923,65;2.917,50;2.916,00
22/11/2006;0,00%;0,04%;2.925,14;2.918,99;2.917,49
23/11/2006;0,00%;0,04%;2.926,63;2.920,47;2.918,98
24/11/2006;0,00%;0,04%;2.928,12;2.921,97;2.920,47
27/11/2006;0,00%;0,04%;2.929,61;2.923,46;2.921,96
28/11/2006;0,00%;0,04%;2.931,09;2.924,94;2.923,45
29/11/2006;0,00%;0,04%;2.932,59;2.926,44;2.924,94
30/11/2006;0,00%;0,04%;2.934,03;2.927,88;2.926,43
01/12/2006;0,00%;0,04%;2.935,47;2.929,33;2.927,87
04/12/2006;0,00%;0,04%;2.936,91;2.930,77;2.929,32
05/12/2006;0,00%;0,04%;2.938,35;2.932,21;2.930,76
06/12/2006;0,00%;0,04%;2.939,80;2.933,66;2.932,21
07/12/2006;0,00%;0,04%;2.941,24;2.935,11;2.933,65
08/12/2006;0,00%;0,04%;2.942,69;2.936,55;2.935,10
11/12/2006;0,00%;0,04%;2.944,14;2.938,00;2.936,55
12/12/2006;0,00%;0,04%;2.945,58;2.939,45;2.937,99
13/12/2006;0,00%;0,04%;2.947,03;2.940,90;2.939,44
14/12/2006;0,00%;0,04%;2.948,48;2.942,35;2.940,90
15/12/2006;0,00%;0,04%;2.949,93;2.943,80;2.942,34
18/12/2006;0,00%;0,04%;2.951,38;2.945,25;2.943,80
19/12/2006;0,00%;0,04%;2.952,83;2.946,71;2.945,25
20/12/2006;0,00%;0,04%;2.954,28;2.948,16;2.946,70
21/12/2006;0,00%;0,04%;2.955,74;2.949,62;2.948,15
22/12/2006;0,00%;0,04%;2.957,19;2.951,07;2.949,61
26/12/2006;0,00%;0,04%;2.958,64;2.952,53;2.951,07
27/12/2006;0,00%;0,04%;2.960,10;2.953,98;2.952,52
28/12/2006;0,00%;0,04%;2.963,02;2.956,90;2.953,98
