Vencimento;18/06/2008;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2008;-0,02%;0,00%;3.316,59;3.316,29;3.314,89
03/01/2008;-0,02%;0,00%;3.317,98;3.317,69;3.316,28
04/01/2008;-0,02%;0,00%;3.319,38;3.319,08;3.317,68
07/01/2008;-0,02%;0,00%;3.320,77;3.320,48;3.319,07
08/01/2008;-0,03%;0,00%;3.322,30;3.321,87;3.320,47
09/01/2008;-0,03%;0,00%;3.323,70;3.323,27;3.321,87
10/01/2008;-0,04%;0,00%;3.325,23;3.324,67;3.323,26
11/01/2008;-0,04%;0,00%;3.326,63;3.326,07;3.324,66
14/01/2008;-0,04%;0,00%;3.328,02;3.327,47;3.326,06
15/01/2008;-0,04%;0,00%;3.329,42;3.328,87;3.327,46
16/01/2008;-0,04%;0,00%;3.330,81;3.330,27;3.328,86
17/01/2008;-0,05%;0,00%;3.332,34;3.331,67;3.330,26
18/01/2008;-0,05%;0,00%;3.333,74;3.333,07;3.331,66
21/01/2008;-0,05%;0,00%;3.335,13;3.334,47;3.333,06
22/01/2008;-0,05%;0,00%;3.336,53;3.335,87;3.334,46
23/01/2008;-0,05%;0,00%;3.337,92;3.337,28;3.335,86
24/01/2008;-0,06%;0,00%;3.339,45;3.338,68;3.337,27
25/01/2008;-0,06%;0,00%;3.340,84;3.340,08;3.338,67
28/01/2008;-0,06%;0,00%;3.342,24;3.341,49;3.340,07
29/01/2008;-0,05%;-0,04%;3.343,52;3.343,39;3.341,98
30/01/2008;-0,05%;-0,04%;3.344,91;3.344,79;3.343,38
31/01/2008;-0,05%;-0,04%;3.346,32;3.346,19;3.344,78
01/02/2008;-0,05%;-0,04%;3.347,72;3.347,60;3.346,19
06/02/2008;-0,05%;-0,04%;3.349,12;3.349,00;3.347,59
07/02/2008;-0,05%;-0,04%;3.350,52;3.350,40;3.348,99
08/02/2008;-0,05%;-0,04%;3.351,92;3.351,81;3.350,39
11/02/2008;-0,05%;-0,04%;3.353,33;3.353,21;3.351,80
12/02/2008;-0,05%;-0,04%;3.354,73;3.354,62;3.353,20
13/02/2008;-0,05%;-0,04%;3.356,13;3.356,02;3.354,61
14/02/2008;-0,05%;-0,04%;3.357,54;3.357,43;3.356,01
15/02/2008;-0,05%;-0,04%;3.358,94;3.358,83;3.357,42
18/02/2008;-0,05%;-0,04%;3.360,35;3.360,24;3.358,82
19/02/2008;-0,06%;-0,05%;3.361,86;3.361,76;3.360,34
20/02/2008;-0,06%;-0,05%;3.363,27;3.363,16;3.361,75
21/02/2008;-0,06%;-0,05%;3.364,68;3.364,57;3.363,16
22/02/2008;-0,06%;-0,05%;3.366,08;3.365,98;3.364,56
25/02/2008;-0,06%;-0,05%;3.367,49;3.367,39;3.365,97
26/02/2008;-0,06%;-0,05%;3.368,90;3.368,80;3.367,38
27/02/2008;-0,06%;-0,05%;3.370,31;3.370,21;3.368,79
28/02/2008;-0,06%;-0,05%;3.371,72;3.371,62;3.370,20
29/02/2008;-0,06%;-0,05%;3.373,13;3.373,03;3.371,61
03/03/2008;-0,06%;-0,05%;3.374,54;3.374,44;3.373,02
04/03/2008;-0,06%;-0,05%;3.375,96;3.375,86;3.374,44
05/03/2008;-0,06%;-0,05%;3.377,36;3.377,27;3.375,85
06/03/2008;-0,06%;-0,05%;3.378,78;3.378,68;3.377,26
07/03/2008;-0,06%;-0,05%;3.380,19;3.380,10;3.378,67
10/03/2008;-0,06%;-0,05%;3.381,60;3.381,51;3.380,09
11/03/2008;-0,06%;-0,05%;3.383,02;3.382,93;3.381,50
12/03/2008;-0,06%;-0,05%;3.384,43;3.384,35;3.382,92
13/03/2008;-0,06%;-0,05%;3.385,85;3.385,76;3.384,34
14/03/2008;-0,06%;-0,05%;3.387,27;3.387,18;3.385,76
17/03/2008;-0,06%;-0,05%;3.388,68;3.388,60;3.387,17
18/03/2008;-0,06%;-0,05%;3.390,10;3.390,02;3.388,59
19/03/2008;-0,06%;-0,05%;3.391,52;3.391,44;3.390,01
20/03/2008;-0,06%;-0,05%;3.392,93;3.392,86;3391,43
24/03/2008;-0,07%;-0,06%;3.394,43;3.394,36;3392,93
25/03/2008;-0,07%;-0,06%;3.395,85;3.395,77;3394,35
26/03/2008;-0,07%;-0,06%;3.397,27;3.397,19;3395,76
27/03/2008;-0,07%;-0,06%;3.398,69;3.398,62;3397,19
28/03/2008;-0,07%;-0,06%;3.400,11;3.400,04;3398,61
31/03/2008;-0,07%;-0,06%;3.401,53;3.401,46;3400,03
01/04/2008;-0,07%;-0,06%;3.402,95;3.402,88;3401,45
02/04/2008;-0,07%;-0,06%;3.404,37;3.404,30;3402,87
03/04/2008;-0,07%;-0,06%;3.405,79;3.405,72;3404,29
04/04/2008;-0,07%;-0,06%;3.407,21;3.407,15;3405,72
07/04/2008;-0,07%;-0,06%;3.408,64;3.408,57;3407,14
08/04/2008;-0,07%;-0,06%;3.410,06;3.410,00;3408,56
09/04/2008;-0,07%;-0,06%;3.411,49;3.411,42;3409,99
10/04/2008;-0,07%;-0,06%;3.412,91;3.412,85;3411,42
11/04/2008;-0,07%;-0,06%;3.414,34;3.414,28;3412,84
14/04/2008;-0,07%;-0,06%;3.415,77;3.415,71;3414,27
15/04/2008;-0,07%;-0,06%;3.417,19;3.417,14;3415,7
16/04/2008;-0,07%;-0,06%;3.418,62;3.418,56;3417,13
17/04/2008;-0,07%;-0,06%;3.420,11;3.420,06;3418,56
18/04/2008;-0,07%;-0,06%;3.421,60;3.421,55;3420,05
22/04/2008;-0,07%;-0,06%;3.423,09;3.423,04;3421,53
23/04/2008;-0,07%;-0,06%;3.424,57;3.424,52;3423,02
24/04/2008;-0,07%;-0,06%;3.426,06;3.426,01;3424,51
25/04/2008;-0,07%;-0,06%;3.427,55;3.427,50;3425,99
28/04/2008;-0,07%;-0,06%;3.429,03;3.428,98;3427,48
29/04/2008;-0,07%;-0,06%;3.430,51;3.430,47;3428,96
30/04/2008;-0,07%;-0,06%;3.432,00;3.431,96;3430,45
02/05/2008;-0,07%;-0,06%;3.433,49;3.433,44;3431,94
05/05/2008;-0,07%;-0,06%;3.434,98;3.434,93;3433,43
06/05/2008;-0,07%;-0,06%;3.436,46;3.436,42;3434,92
07/05/2008;-0,07%;-0,06%;3.437,95;3.437,91;3436,41
08/05/2008;-0,07%;-0,06%;3.439,44;3.439,40;3437,9
09/05/2008;-0,07%;-0,06%;3.440,93;3.440,89;3439,39
12/05/2008;-0,07%;-0,06%;3.442,42;3.442,39;3440,88
13/05/2008;-0,07%;-0,06%;3.443,91;3.443,88;3442,37
14/05/2008;-0,07%;-0,06%;3.445,40;3.445,37;3443,86
15/05/2008;-0,07%;-0,06%;3.446,90;3.446,87;3445,36
16/05/2008;-0,07%;-0,06%;3.448,40;3.448,37;3446,86
