Vencimento;07/03/2013;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Base 9:00
03/01/2011;0,00%;0,03%;4.501,44;4.498,52;4.496,70
04/01/2011;0,00%;0,03%;4.503,26;4.500,34;4.498,51
05/01/2011;0,00%;0,03%;4.505,07;4.502,15;4.500,32
06/01/2011;0,00%;0,03%;4.506,88;4.503,97;4.502,14
07/01/2011;0,00%;0,03%;4.508,69;4.505,79;4.503,96
10/01/2011;0,00%;0,03%;4.510,51;4.507,61;4.505,77
11/01/2011;0,00%;0,03%;4.512,32;4.509,42;4.507,59
12/01/2011;0,00%;0,03%;4.514,13;4.511,24;4.509,41
13/01/2011;0,00%;0,03%;4.515,95;4.513,06;4.511,23
14/01/2011;0,00%;0,03%;4.517,76;4.514,88;4.513,05
17/01/2011;0,00%;0,03%;4.519,58;4.516,70;4.514,87
18/01/2011;0,00%;0,03%;4.521,40;4.518,52;4.516,69
19/01/2011;0,00%;0,03%;4.523,21;4.520,34;4.518,51
20/01/2011;0,00%;0,03%;4.525,11;4.522,24;4.520,33
21/01/2011;0,00%;0,03%;4.527,01;4.524,15;4.522,23
24/01/2011;0,00%;0,03%;4.528,92;4.526,06;4.524,14
25/01/2011;0,00%;0,03%;4.530,82;4.527,96;4.526,04
26/01/2011;0,00%;0,03%;4.532,72;4.529,87;4.527,95
27/01/2011;0,00%;0,03%;4.534,62;4.531,78;4.529,85
28/01/2011;0,00%;0,03%;4.536,53;4.533,69;4.531,76
31/01/2011;0,00%;0,03%;4.538,44;4.535,60;4.533,68
01/02/2011;0,00%;0,03%;4.540,34;4.537,51;4.535,59
02/02/2011;0,00%;0,03%;4.542,25;4.539,42;4.537,50
03/02/2011;0,00%;0,03%;4.544,16;4.541,33;4.539,41
04/02/2011;0,00%;0,03%;4.546,07;4.543,25;4.541,32
07/02/2011;0,00%;0,03%;4.547,98;4.545,16;4.543,24
08/02/2011;0,00%;0,03%;4.549,89;4.547,08;4.545,15
09/02/2011;0,00%;0,03%;4.551,80;4.548,99;4.547,07
10/02/2011;0,00%;0,03%;4.553,72;4.550,91;4.548,98
11/02/2011;0,00%;0,03%;4.555,63;4.552,83;4.550,90
14/02/2011;0,00%;0,03%;4.557,54;4.554,75;4.552,82
15/02/2011;0,00%;0,03%;4.559,46;4.556,67;4.554,74
16/02/2011;0,00%;0,03%;4.561,38;4.558,59;4.556,66
17/02/2011;0,00%;0,03%;4.563,29;4.560,51;4.558,58
18/02/2011;0,00%;0,03%;4.565,21;4.562,43;4.560,50
21/02/2011;0,00%;0,03%;4.567,13;4.564,36;4.562,42
22/02/2011;0,00%;0,03%;4.569,05;4.566,28;4.564,34
23/02/2011;0,00%;0,03%;4.570,97;4.568,20;4.566,27
24/02/2011;0,00%;0,03%;4.572,89;4.570,13;4.568,19
25/02/2011;0,00%;0,03%;4.574,81;4.572,05;4.570,12
28/02/2011;0,00%;0,03%;4.576,74;4.573,99;4.572,04
01/03/2011;0,00%;0,03%;4.578,66;4.575,91;4.573,97
02/03/2011;0,00%;0,03%;4.580,58;4.577,84;4.575,90
03/03/2011;0,00%;0,03%;4.582,59;4.579,85;4.577,83
04/03/2011;0,00%;0,03%;4.584,60;4.581,86;4.579,84
09/03/2011;0,00%;0,02%;4.586,61;4.584,79;4.582,76
10/03/2011;0,00%;0,02%;4.588,62;4.586,80;4.584,77
11/03/2011;0,00%;0,02%;4.590,63;4.588,81;4.586,79
14/03/2011;0,00%;0,02%;4.592,64;4.590,82;4.588,80
15/03/2011;0,00%;0,02%;4.594,65;4.592,84;4.590,81
16/03/2011;0,00%;0,02%;4.596,66;4.594,86;4.592,83
17/03/2011;0,00%;0,02%;4.598,68;4.596,87;4.594,84
18/03/2011;0,00%;0,02%;4.600,69;4.598,89;4.596,86
21/03/2011;0,00%;0,02%;4.602,71;4.600,91;4.598,87
22/03/2011;0,00%;0,02%;4.604,72;4.602,93;4600,89
23/03/2011;0,00%;0,02%;4.606,74;4.604,95;4602,91
24/03/2011;0,00%;0,02%;4.608,76;4.606,97;4604,94
25/03/2011;0,00%;0,02%;4.610,78;4.608,99;4606,96
28/03/2011;0,00%;0,02%;4.612,80;4.611,01;4608,98
29/03/2011;0,00%;0,02%;4.614,82;4.613,04;4611
30/03/2011;0,00%;0,02%;4.616,84;4.615,06;4613,02
31/03/2011;0,00%;0,02%;4.618,86;4.617,08;4615,05
01/04/2011;0,00%;0,02%;4.620,89;4.619,11;4617,07
04/04/2011;0,00%;0,02%;4.622,91;4.621,14;4619,1
05/04/2011;0,00%;0,02%;4.624,94;4.623,17;4621,13
06/04/2011;0,00%;0,02%;4.626,96;4.625,20;4623,16
07/04/2011;0,00%;0,02%;4.628,99;4.627,23;4625,19
08/04/2011;0,00%;0,02%;4.631,02;4.629,26;4627,21
11/04/2011;0,00%;0,02%;4.633,05;4.631,29;4629,24
12/04/2011;0,00%;0,02%;4.635,08;4.633,32;4631,28
13/04/2011;0,00%;0,02%;4.637,11;4.635,36;4633,31
14/04/2011;0,00%;0,02%;4.639,14;4.637,39;4635,35
15/04/2011;0,00%;0,02%;4.641,17;4.639,43;4637,38
18/04/2011;0,00%;0,02%;4.643,20;4.641,46;4639,41
19/04/2011;0,00%;0,02%;4.645,24;4.643,50;4641,45
20/04/2011;0,00%;0,02%;4.647,27;4.645,54;4643,49
25/04/2011;0,00%;0,02%;4.649,35;4.647,62;4645,53
26/04/2011;0,00%;0,02%;4.651,43;4.649,70;4647,6
27/04/2011;0,00%;0,02%;4.653,51;4.651,78;4649,68
28/04/2011;0,00%;0,02%;4.655,59;4.653,86;4651,77
29/04/2011;0,00%;0,02%;4.657,67;4.655,95;4653,85
02/05/2011;0,00%;0,02%;4.659,75;4.658,03;4655,94
03/05/2011;0,00%;0,02%;4.661,83;4.660,12;4658,02
04/05/2011;0,00%;0,02%;4.663,92;4.662,21;4660,1
05/05/2011;0,00%;0,02%;4.666,00;4.664,29;4662,19
06/05/2011;0,00%;0,02%;4.668,09;4.666,38;4664,28
09/05/2011;0,00%;0,02%;4.670,17;4.668,47;4666,37
10/05/2011;0,00%;0,02%;4.672,26;4.670,56;4668,46
11/05/2011;0,00%;0,02%;4.674,35;4.672,65;4670,55
12/05/2011;0,00%;0,02%;4.676,44;4.674,75;4672,64
13/05/2011;0,00%;0,02%;4.678,53;4.676,84;4674,73
16/05/2011;0,00%;0,02%;4.680,62;4.678,93;4676,82
17/05/2011;0,00%;0,02%;4.682,71;4.681,03;4678,92
18/05/2011;0,00%;0,02%;4.684,81;4.683,12;4681,01
19/05/2011;0,00%;0,02%;4.686,90;4.685,22;4683,11
20/05/2011;0,00%;0,02%;4.688,99;4.687,32;4685,21
23/05/2011;0,00%;0,02%;4.691,09;4.689,42;4687,3
24/05/2011;0,00%;0,02%;4.693,19;4.691,52;4689,4
25/05/2011;0,00%;0,02%;4.695,29;4.693,62;4691,5
26/05/2011;0,00%;0,02%;4.697,38;4.695,72;4693,6
27/05/2011;0,00%;0,02%;4.699,48;4.697,82;4695,71
30/05/2011;0,00%;0,02%;4.701,58;4.699,92;4697,81
31/05/2011;0,00%;0,02%;4.703,69;4.702,03;4699,91
01/06/2011;0,00%;0,02%;4.705,79;4.704,14;4702,02
02/06/2011;0,00%;0,02%;4.707,89;4.706,24;4704,12
03/06/2011;0,00%;0,02%;4.710,00;4.708,35;4706,23
06/06/2011;0,00%;0,02%;4.712,10;4.710,46;4708,33
07/06/2011;0,00%;0,02%;4.714,21;4.712,57;4710,44
08/06/2011;0,00%;0,02%;4.716,31;4.714,68;4712,55
09/06/2011;0,00%;0,02%;4.718,46;4.716,83;4714,66
10/06/2011;0,00%;0,02%;4.720,62;4.718,98;4716,82
13/06/2011;0,00%;0,02%;4.722,77;4.721,14;4718,97
14/06/2011;0,00%;0,02%;4.724,92;4.723,29;4721,12
15/06/2011;0,00%;0,02%;4.727,07;4.725,45;4723,28
16/06/2011;0,00%;0,02%;4.729,23;4.727,61;4725,44
17/06/2011;0,00%;0,02%;4.731,38;4.729,77;4727,6
20/06/2011;0,00%;0,02%;4.733,54;4.731,93;4729,75
21/06/2011;0,00%;0,02%;4.735,70;4.734,09;4731,91
22/06/2011;0,00%;0,02%;4.737,86;4.736,25;4734,08
24/06/2011;0,00%;0,02%;4.740,02;4.738,41;4736,24
27/06/2011;0,00%;0,02%;4.742,18;4.740,57;4738,4
28/06/2011;0,00%;0,02%;4.744,34;4.742,74;4740,56
29/06/2011;0,00%;0,02%;4.746,50;4.744,91;4742,73
30/06/2011;0,00%;0,02%;4.748,67;4.747,07;4744,89
01/07/2011;0,00%;0,02%;4.750,83;4.749,24;4747,06
04/07/2011;0,00%;0,02%;4.753,00;4.751,41;4749,23
05/07/2011;0,00%;0,02%;4.755,16;4.753,58;4751,4
06/07/2011;0,00%;0,02%;4.757,33;4.755,75;4753,57
07/07/2011;0,00%;0,02%;4.759,50;4.757,92;4755,74
08/07/2011;0,00%;0,02%;4.761,67;4.760,09;4757,91
11/07/2011;0,00%;0,02%;4.763,84;4.762,27;4760,08
12/07/2011;0,00%;0,02%;4.766,01;4.764,44;4762,25
13/07/2011;0,00%;0,02%;4.768,18;4.766,62;4764,43
14/07/2011;0,00%;0,02%;4.770,36;4.768,80;4766,61
15/07/2011;0,00%;0,02%;4.772,53;4.770,97;4768,78
18/07/2011;0,00%;0,02%;4.774,71;4.773,15;4770,96
19/07/2011;0,00%;0,02%;4.776,88;4.775,33;4773,14
20/07/2011;0,00%;0,02%;4.779,06;4.777,51;4775,32
21/07/2011;0,00%;0,02%;4.781,28;4.779,74;4777,5
22/07/2011;0,00%;0,02%;4.783,50;4.781,96;4779,72
25/07/2011;0,00%;0,02%;4.785,73;4.784,18;4781,94
26/07/2011;0,00%;0,02%;4.787,95;4.786,41;4784,17
27/07/2011;0,00%;0,02%;4.790,17;4.788,64;4786,4
28/07/2011;0,00%;0,02%;4.792,40;4.790,87;4788,63
29/07/2011;0,00%;0,02%;4.794,63;4.793,10;4790,86
01/08/2011;0,00%;0,02%;4.796,86;4.795,33;4793,08
02/08/2011;0,00%;0,02%;4.799,08;4.797,56;4795,32
03/08/2011;0,00%;0,02%;4.801,31;4.799,80;4797,55
04/08/2011;0,00%;0,02%;4.803,55;4.802,03;4799,78
05/08/2011;0,00%;0,02%;4.805,78;4.804,26;4802,02
08/08/2011;0,00%;0,02%;4.808,01;4.806,50;4804,25
09/08/2011;0,00%;0,02%;4.810,24;4.808,74;4806,49
10/08/2011;0,00%;0,02%;4.812,48;4.810,98;4808,73
11/08/2011;0,00%;0,02%;4.814,72;4.813,21;4810,97
12/08/2011;0,00%;0,02%;4.816,95;4.815,46;4813,2
15/08/2011;0,00%;0,02%;4.819,19;4.817,70;4815,44
16/08/2011;0,00%;0,02%;4.821,43;4.819,94;4817,68
17/08/2011;0,00%;0,02%;4.823,67;4.822,19;4819,93
18/08/2011;0,00%;0,02%;4.825,91;4.824,43;4822,17
19/08/2011;0,00%;0,02%;4.828,16;4.826,67;4824,41
22/08/2011;0,00%;0,02%;4.830,40;4.828,92;4826,66
23/08/2011;0,00%;0,02%;4.832,64;4.831,17;4828,91
24/08/2011;0,00%;0,02%;4.834,89;4.833,42;4831,16
25/08/2011;0,00%;0,02%;4.837,14;4.835,67;4833,41
26/08/2011;0,00%;0,02%;4.839,38;4.837,92;4835,65
29/08/2011;0,00%;0,02%;4.841,63;4.840,17;4837,9
30/08/2011;0,00%;0,02%;4.843,88;4.842,42;4840,15
31/08/2011;0,00%;0,02%;4.846,13;4.844,67;4842,4
01/09/2011;0,00%;0,02%;4.848,29;4.846,84;4844,66
02/09/2011;0,00%;0,02%;4.850,46;4.849,01;4846,82
05/09/2011;0,00%;0,02%;4.852,62;4.851,18;4848,99
06/09/2011;0,00%;0,02%;4.854,79;4.853,35;4851,16
08/09/2011;0,00%;0,02%;4.856,96;4.855,52;4853,33
09/09/2011;0,00%;0,02%;4.859,13;4.857,69;4855,51
12/09/2011;0,00%;0,02%;4.861,30;4.859,86;4857,67
13/09/2011;0,00%;0,02%;4.863,47;4.862,04;4859,85
14/09/2011;0,00%;0,02%;4.865,64;4.864,22;4862,02
15/09/2011;0,00%;0,02%;4.867,81;4.866,39;4864,2
16/09/2011;0,00%;0,02%;4.869,99;4.868,57;4866,38
19/09/2011;0,00%;0,02%;4.872,16;4.870,75;4868,55
20/09/2011;0,00%;0,02%;4.874,34;4.872,92;4870,73
21/09/2011;0,00%;0,02%;4.876,51;4.875,10;4872,91
22/09/2011;0,00%;0,02%;4.878,69;4.877,28;4875,09
23/09/2011;0,00%;0,02%;4.880,87;4.879,46;4877,26
26/09/2011;0,00%;0,02%;4.883,04;4.881,64;4879,44
27/09/2011;0,00%;0,02%;4.885,22;4.883,83;4881,63
28/09/2011;0,00%;0,02%;4.887,40;4.886,01;4883,81
29/09/2011;0,00%;0,02%;4.889,59;4.888,19;4885,99
30/09/2011;0,00%;0,02%;4.891,77;4.890,38;4888,17
03/10/2011;0,00%;0,02%;4.893,95;4.892,57;4890,36
04/10/2011;0,00%;0,02%;4.896,13;4.894,75;4892,55
05/10/2011;0,00%;0,02%;4.898,32;4.896,94;4894,74
06/10/2011;0,00%;0,02%;4.900,51;4.899,13;4896,93
07/10/2011;0,00%;0,02%;4.902,69;4.901,32;4899,11
10/10/2011;0,00%;0,02%;4.904,88;4.903,51;4901,3
11/10/2011;0,00%;0,02%;4.907,07;4.905,70;4903,49
13/10/2011;0,00%;0,02%;4.909,26;4.907,90;4905,69
14/10/2011;0,00%;0,02%;4.911,45;4.910,09;4907,88
17/10/2011;0,00%;0,02%;4.913,64;4.912,29;4910,07
18/10/2011;0,00%;0,02%;4.915,83;4.914,48;4912,27
19/10/2011;0,00%;0,02%;4.918,03;4.916,68;4914,47
20/10/2011;0,00%;0,02%;4.920,13;4.918,79;4916,66
21/10/2011;0,00%;0,02%;4.922,24;4.920,90;4918,77
24/10/2011;0,00%;0,02%;4.924,35;4.923,01;4920,88
25/10/2011;0,00%;0,02%;4.926,46;4.925,13;4922,99
26/10/2011;0,00%;0,02%;4.928,57;4.927,24;4925,11
27/10/2011;0,00%;0,02%;4.930,68;4.929,36;4927,22
28/10/2011;0,00%;0,02%;4.932,80;4.931,47;4929,34
31/10/2011;0,00%;0,02%;4.934,91;4.933,59;4931,45
01/11/2011;0,00%;0,02%;4.937,03;4.935,71;4933,57
03/11/2011;0,00%;0,02%;4.939,14;4.937,83;4935,69
04/11/2011;0,00%;0,02%;4.941,26;4.939,94;4937,81
07/11/2011;0,00%;0,02%;4.943,37;4.942,06;4939,93
08/11/2011;0,00%;0,02%;4.945,49;4.944,19;4942,05
09/11/2011;0,00%;0,02%;4.947,61;4.946,31;4944,17
10/11/2011;0,00%;0,02%;4.949,73;4.948,43;4946,29
11/11/2011;0,00%;0,02%;4.951,85;4.950,56;4948,42
14/11/2011;0,00%;0,02%;4.953,97;4.952,68;4950,54
16/11/2011;0,00%;0,02%;4.956,10;4.954,81;4952,66
17/11/2011;0,00%;0,02%;4.958,22;4.956,94;4954,79
18/11/2011;0,00%;0,02%;4.960,35;4.959,07;4956,92
21/11/2011;0,00%;0,02%;4.962,47;4.961,19;4959,05
22/11/2011;0,00%;0,02%;4.964,60;4.963,32;4961,17
23/11/2011;0,00%;0,02%;4.966,72;4.965,45;4963,3
24/11/2011;0,00%;0,02%;4.968,85;4.967,59;4965,44
25/11/2011;0,00%;0,02%;4.970,98;4.969,72;4967,57
28/11/2011;0,00%;0,02%;4.973,11;4.971,85;4969,7
29/11/2011;0,00%;0,02%;4.975,24;4.973,98;4971,83
30/11/2011;0,00%;0,02%;4.977,37;4.976,12;4973,97
01/12/2011;0,00%;0,02%;4.979,42;4.978,17;4976,1
02/12/2011;0,00%;0,02%;4.981,46;4.980,22;4978,15
05/12/2011;0,00%;0,02%;4.983,51;4.982,26;4980,2
06/12/2011;0,00%;0,02%;4.985,55;4.984,31;4982,24
07/12/2011;0,00%;0,02%;4.987,60;4.986,37;4984,3
08/12/2011;0,00%;0,02%;4.989,65;4.988,42;4986,35
09/12/2011;0,00%;0,02%;4.991,70;4.990,47;4988,4
12/12/2011;0,00%;0,02%;4.993,75;4.992,52;4990,45
13/12/2011;0,00%;0,02%;4.995,80;4.994,58;4992,5
