Vencimento;07/03/2017;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
02/01/2015;0,00%;0,03%;6.543,04;6.538,80;6.535,91
05/01/2015;0,00%;0,03%;6.545,90;6.541,66;6.538,77
06/01/2015;0,00%;0,03%;6.548,76;6.544,54;6.541,64
07/01/2015;0,00%;0,03%;6.551,62;6.547,41;6.544,51
08/01/2015;0,00%;0,03%;6.554,49;6.550,28;6.547,38
09/01/2015;0,00%;0,03%;6.557,36;6.553,15;6.550,25
12/01/2015;0,00%;0,03%;6.560,23;6.556,02;6.553,12
13/01/2015;0,00%;0,03%;6.563,09;6.558,90;6.556,00
14/01/2015;0,00%;0,03%;6.565,97;6.561,78;6.558,88
15/01/2015;0,00%;0,03%;6.568,84;6.564,65;6.561,75
16/01/2015;0,00%;0,03%;6.571,71;6.567,53;6.564,63
19/01/2015;0,00%;0,03%;6.574,58;6.570,41;6.567,51
20/01/2015;0,00%;0,03%;6.577,46;6.573,29;6.570,39
21/01/2015;0,00%;0,03%;6.580,34;6.576,18;6.573,27
22/01/2015;0,00%;0,03%;6.583,33;6.579,18;6.576,15
23/01/2015;0,00%;0,03%;6.586,33;6.582,18;6.579,15
26/01/2015;0,00%;0,03%;6.589,33;6.585,18;6.582,16
27/01/2015;0,00%;0,03%;6.592,32;6.588,18;6.585,16
28/01/2015;0,00%;0,03%;6.595,33;6.591,20;6.588,16
29/01/2015;0,00%;0,03%;6.598,33;6.594,20;6.591,17
30/01/2015;0,00%;0,03%;6.601,33;6.597,21;6.594,18
02/02/2015;0,00%;0,03%;6.604,33;6.600,22;6.597,19
03/02/2015;0,00%;0,03%;6.607,34;6.603,23;6.600,20
04/02/2015;0,00%;0,03%;6.610,35;6.606,25;6.603,21
05/02/2015;0,00%;0,03%;6.613,36;6.609,26;6.606,23
06/02/2015;0,00%;0,03%;6.616,37;6.612,28;6.609,24
09/02/2015;0,00%;0,03%;6.619,38;6.615,29;6.612,25
10/02/2015;0,00%;0,03%;6.622,39;6.618,31;6.615,27
11/02/2015;0,00%;0,03%;6.625,40;6.621,33;6.618,29
12/02/2015;0,00%;0,03%;6.628,42;6.624,36;6.621,31
