Vencimento;17/01/2007;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2006;0,00%;0,02%;2.576,50;2.575,97;2.574,27
03/01/2006;0,00%;0,02%;2.578,19;2.577,66;2.575,96
04/01/2006;0,00%;0,02%;2.579,88;2.579,35;2.577,66
05/01/2006;0,00%;0,02%;2.581,57;2.581,05;2.579,35
06/01/2006;0,00%;0,02%;2.583,27;2.582,74;2.581,04
09/01/2006;0,00%;0,02%;2.584,96;2.584,44;2.582,74
10/01/2006;0,00%;0,02%;2.586,65;2.586,13;2.584,43
11/01/2006;0,00%;0,02%;2.588,35;2.587,83;2.586,13
12/01/2006;0,00%;0,02%;2.590,04;2.589,53;2.587,83
13/01/2006;0,00%;0,02%;2.591,74;2.591,23;2.589,52
16/01/2006;0,00%;0,02%;2.593,44;2.592,93;2.591,22
17/01/2006;0,00%;0,01%;2.595,14;2.594,88;2.593,18
18/01/2006;0,00%;0,01%;2.596,84;2.596,58;2.594,88
19/01/2006;0,00%;0,01%;2.598,48;2.598,22;2.596,58
20/01/2006;0,00%;0,01%;2.600,11;2.599,86;2.598,22
23/01/2006;0,00%;0,01%;2.601,75;2.601,50;2.599,85
24/01/2006;0,00%;0,01%;2.603,39;2.603,14;2.601,49
25/01/2006;0,00%;0,01%;2.605,03;2.604,78;2.603,13
26/01/2006;0,00%;0,01%;2.606,67;2.606,42;2.604,77
27/01/2006;0,00%;0,01%;2.608,32;2.608,07;2.606,42
30/01/2006;0,00%;0,01%;2.609,96;2.609,71;2.608,06
31/01/2006;0,00%;0,01%;2.611,61;2.611,36;2.609,71
01/02/2006;0,00%;0,01%;2.613,26;2.613,01;2.611,36
02/02/2006;0,00%;0,01%;2.614,91;2.614,66;2.613,01
03/02/2006;0,00%;0,01%;2.616,56;2.616,31;2.614,66
06/02/2006;0,00%;0,01%;2.618,21;2.617,97;2.616,31
07/02/2006;0,00%;0,01%;2.619,87;2.619,62;2.617,97
08/02/2006;-0,01%;0,00%;2.621,77;2.621,52;2.619,87
09/02/2006;-0,01%;0,00%;2.623,42;2.623,18;2.621,53
10/02/2006;-0,01%;0,00%;2.625,08;2.624,84;2.623,19
13/02/2006;-0,01%;0,00%;2.626,74;2.626,51;2.624,85
14/02/2006;-0,01%;0,00%;2.628,41;2.628,17;2.626,51
15/02/2006;-0,01%;0,00%;2.630,07;2.629,83;2.628,17
16/02/2006;-0,01%;0,00%;2.631,73;2.631,50;2.629,84
17/02/2006;-0,01%;0,00%;2.633,40;2.633,16;2.631,50
20/02/2006;-0,01%;0,00%;2.635,06;2.634,83;2.633,17
21/02/2006;-0,01%;0,00%;2.636,73;2.636,50;2.634,83
22/02/2006;-0,01%;0,00%;2.638,40;2.638,17;2.636,50
23/02/2006;-0,02%;0,00%;2.640,30;2.639,84;2.638,17
24/02/2006;-0,02%;0,00%;2.641,97;2.641,51;2.639,84
01/03/2006;-0,02%;0,00%;2.643,64;2.643,18;2.641,51
02/03/2006;-0,02%;0,00%;2.645,31;2.644,85;2.643,18
03/03/2006;-0,02%;0,00%;2.646,98;2.646,53;2.644,86
06/03/2006;-0,02%;0,00%;2.648,66;2.648,20;2.646,53
07/03/2006;-0,02%;0,00%;2.650,33;2.649,88;2.648,21
08/03/2006;-0,02%;0,00%;2.652,01;2.651,56;2.649,88
09/03/2006;-0,02%;0,00%;2.653,62;2.653,17;2.651,56
10/03/2006;-0,02%;0,00%;2.655,23;2.654,78;2.653,17
13/03/2006;-0,02%;0,00%;2.656,84;2.656,39;2.654,78
14/03/2006;-0,02%;0,00%;2.658,45;2.658,01;2.656,40
15/03/2006;-0,02%;0,00%;2.660,06;2.659,62;2.658,01
16/03/2006;-0,02%;0,00%;2.661,68;2.661,24;2.659,63
17/03/2006;-0,02%;0,00%;2.663,29;2.662,86;2.661,24
20/03/2006;-0,02%;0,00%;2.664,91;2.664,47;2.662,86
21/03/2006;-0,02%;0,00%;2.666,52;2.666,09;2.664,48
22/03/2006;-0,02%;0,00%;2.668,14;2.667,71;2.666,10
23/03/2006;-0,02%;0,00%;2.669,76;2.669,33;2.667,72
24/03/2006;-0,02%;0,00%;2.671,38;2.670,96;2.669,34
27/03/2006;-0,02%;0,00%;2.673,00;2.672,58;2.670,96
28/03/2006;-0,02%;0,00%;2.674,62;2.674,20;2.672,58
29/03/2006;-0,02%;0,00%;2.676,25;2.675,83;2.674,21
30/03/2006;-0,02%;0,00%;2.677,87;2.677,45;2.675,83
31/03/2006;-0,02%;0,00%;2.679,50;2.679,08;2.677,46
03/04/2006;-0,02%;0,00%;2.681,12;2.680,71;2.679,08
04/04/2006;-0,02%;0,00%;2.682,74;2.682,33;2.680,70
05/04/2006;-0,02%;0,00%;2.684,36;2.683,95;2.682,32
06/04/2006;-0,02%;0,00%;2.685,98;2.685,57;2.683,94
07/04/2006;-0,02%;0,00%;2.687,60;2.687,20;2.685,57
10/04/2006;-0,02%;0,00%;2.689,23;2.688,82;2.687,19
11/04/2006;-0,02%;0,00%;2.690,85;2.690,45;2.688,82
12/04/2006;-0,02%;0,00%;2.692,48;2.692,07;2.690,44
13/04/2006;-0,02%;0,00%;2.694,10;2.693,70;2.692,07
17/04/2006;-0,02%;0,00%;2.695,73;2.695,33;2.693,69
18/04/2006;-0,02%;0,00%;2.697,35;2.696,96;2.695,32
19/04/2006;-0,02%;0,00%;2.698,98;2.698,59;2.696,95
20/04/2006;-0,02%;0,00%;2.700,54;2.700,15;2.698,58
24/04/2006;-0,02%;0,00%;2.702,10;2.701,71;2.700,14
25/04/2006;-0,02%;0,00%;2.703,66;2.703,27;2.701,70
26/04/2006;-0,02%;0,00%;2.705,22;2.704,84;2.703,27
27/04/2006;-0,02%;0,00%;2.706,78;2.706,40;2.704,83
28/04/2006;-0,02%;0,00%;2.708,35;2.707,96;2.706,39
02/05/2006;-0,02%;0,00%;2.709,91;2.709,53;2.707,96
03/05/2006;-0,02%;0,00%;2.711,48;2.711,10;2.709,53
04/05/2006;-0,02%;0,00%;2.713,05;2.712,67;2.711,10
05/05/2006;-0,02%;0,00%;2.714,62;2.714,24;2.712,67
08/05/2006;-0,02%;0,00%;2.716,19;2.715,82;2.714,24
09/05/2006;-0,02%;0,00%;2.717,77;2.717,40;2.715,82
10/05/2006;-0,02%;0,00%;2.719,35;2.718,98;2.717,40
11/05/2006;-0,02%;0,00%;2.720,92;2.720,55;2.718,97
12/05/2006;-0,02%;0,00%;2.722,49;2.722,13;2.720,55
15/05/2006;-0,02%;0,00%;2.724,07;2.723,71;2.722,13
16/05/2006;-0,02%;0,00%;2.725,65;2.725,29;2.723,71
17/05/2006;-0,02%;0,00%;2.727,23;2.726,87;2.725,29
18/05/2006;-0,02%;0,00%;2.728,81;2.728,45;2.726,87
19/05/2006;-0,02%;0,00%;2.730,38;2.730,03;2.728,44
22/05/2006;-0,02%;0,00%;2.731,96;2.731,60;2.730,02
23/05/2006;-0,02%;0,00%;2.733,53;2.733,18;2.731,59
24/05/2006;-0,02%;0,00%;2.735,11;2.734,76;2.733,17
