Vencimento;18/03/2009;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2007;0,00%;0,03%;2.964,47;2.962,51;2.961,05
03/01/2007;0,00%;0,03%;2.965,93;2.963,97;2.962,51
04/01/2007;0,00%;0,03%;2.967,38;2.965,43;2.963,96
05/01/2007;0,00%;0,03%;2.968,84;2.966,90;2.965,43
08/01/2007;0,00%;0,03%;2.970,30;2.968,36;2.966,89
09/01/2007;0,00%;0,03%;2.971,76;2.969,82;2.968,35
10/01/2007;0,00%;0,03%;2.973,23;2.971,28;2.969,81
11/01/2007;0,00%;0,03%;2.974,69;2.972,75;2.971,28
12/01/2007;0,00%;0,03%;2.976,15;2.974,22;2.972,74
15/01/2007;0,00%;0,03%;2.977,61;2.975,68;2.974,21
16/01/2007;0,00%;0,03%;2.979,08;2.977,15;2.975,67
17/01/2007;0,00%;0,03%;2.980,54;2.978,61;2.977,14
18/01/2007;0,00%;0,03%;2.982,01;2.980,08;2.978,61
19/01/2007;0,00%;0,03%;2.983,47;2.981,55;2.980,08
22/01/2007;0,00%;0,03%;2.984,94;2.983,02;2.981,55
23/01/2007;0,00%;0,03%;2.986,41;2.984,49;2.983,02
24/01/2007;0,00%;0,03%;2.987,88;2.985,96;2.984,49
25/01/2007;0,00%;0,03%;2.989,32;2.987,41;2.985,96
26/01/2007;0,00%;0,03%;2.990,76;2.988,86;2.987,40
29/01/2007;0,00%;0,03%;2.992,21;2.990,30;2.988,85
30/01/2007;0,00%;0,03%;2.993,65;2.991,75;2.990,29
31/01/2007;0,00%;0,03%;2.995,10;2.993,19;2.991,74
01/02/2007;0,00%;0,03%;2.996,54;2.994,64;2.993,19
02/02/2007;0,00%;0,03%;2.997,99;2.996,09;2.994,63
05/02/2007;0,00%;0,03%;2.999,43;2.997,54;2.996,09
06/02/2007;0,00%;0,03%;3.000,88;2.998,99;2.997,53
07/02/2007;0,00%;0,03%;3.002,33;3.000,44;2.998,98
08/02/2007;0,00%;0,03%;3.003,78;3.001,89;3.000,43
09/02/2007;0,00%;0,03%;3.005,23;3.003,35;3.001,89
12/02/2007;0,00%;0,03%;3.006,68;3.004,80;3.003,34
13/02/2007;0,00%;0,03%;3.008,13;3.006,25;3.004,79
14/02/2007;0,00%;0,03%;3.009,58;3.007,71;3.006,25
15/02/2007;0,00%;0,03%;3.011,04;3.009,16;3.007,70
16/02/2007;0,00%;0,03%;3.012,49;3.010,62;3.009,16
21/02/2007;0,00%;0,03%;3.013,94;3.012,08;3.010,61
22/02/2007;0,00%;0,03%;3.015,40;3.013,54;3.012,07
23/02/2007;0,00%;0,03%;3.016,86;3.014,99;3.013,53
26/02/2007;0,00%;0,03%;3.018,31;3.016,45;3.014,99
27/02/2007;0,00%;0,03%;3.019,77;3.017,91;3.016,45
28/02/2007;0,00%;0,03%;3.021,23;3.019,38;3.017,91
01/03/2007;0,00%;0,03%;3.022,69;3.020,84;3.019,37
02/03/2007;0,00%;0,03%;3.024,14;3.022,30;3.020,83
05/03/2007;0,00%;0,03%;3.025,60;3.023,76;3.022,29
06/03/2007;0,00%;0,03%;3.027,06;3.025,22;3.023,75
07/03/2007;0,00%;0,03%;3.028,53;3.026,69;3.025,21
08/03/2007;0,00%;0,03%;3.029,96;3.028,12;3.026,68
09/03/2007;0,00%;0,03%;3.031,40;3.029,56;3.028,12
12/03/2007;0,00%;0,03%;3.032,83;3.031,00;3.029,56
13/03/2007;0,00%;0,03%;3.034,27;3.032,44;3.031,00
14/03/2007;0,00%;0,03%;3.035,71;3.033,89;3.032,44
15/03/2007;0,00%;0,03%;3.037,15;3.035,33;3.033,88
16/03/2007;0,00%;0,03%;3.038,59;3.036,77;3.035,32
19/03/2007;0,00%;0,02%;3.040,03;3.038,82;3.037,37
20/03/2007;0,00%;0,02%;3.041,47;3.040,26;3.038,81
21/03/2007;0,00%;0,02%;3.042,91;3.041,70;3040,25
22/03/2007;0,00%;0,02%;3.044,35;3.043,15;3041,69
23/03/2007;0,00%;0,02%;3.045,79;3.044,59;3043,14
26/03/2007;0,00%;0,02%;3.047,24;3.046,03;3044,58
27/03/2007;0,00%;0,02%;3.048,68;3.047,48;3046,03
28/03/2007;0,00%;0,02%;3.050,13;3.048,93;3047,47
29/03/2007;0,00%;0,02%;3.051,57;3.050,38;3048,92
30/03/2007;0,00%;0,02%;3.053,02;3.051,82;3050,37
02/04/2007;0,00%;0,02%;3.054,46;3.053,27;3051,81
03/04/2007;0,00%;0,02%;3.055,91;3.054,72;3053,26
04/04/2007;0,00%;0,02%;3.057,36;3.056,17;3054,71
05/04/2007;0,00%;0,02%;3.058,81;3.057,62;3056,16
09/04/2007;0,00%;0,02%;3.060,26;3.059,07;3057,62
10/04/2007;0,00%;0,02%;3.061,71;3.060,52;3059,06
11/04/2007;0,00%;0,02%;3.063,16;3.061,98;3060,52
12/04/2007;0,00%;0,02%;3.064,61;3.063,43;3061,97
13/04/2007;0,00%;0,02%;3.066,06;3.064,88;3063,42
16/04/2007;0,00%;0,02%;3.067,52;3.066,34;3064,88
17/04/2007;0,00%;0,02%;3.068,97;3.067,79;3066,33
18/04/2007;0,00%;0,02%;3.070,42;3.069,25;3067,79
19/04/2007;0,00%;0,02%;3.071,85;3.070,68;3069,24
20/04/2007;0,00%;0,02%;3.073,28;3.072,11;3070,67
23/04/2007;0,00%;0,02%;3.074,71;3.073,54;3072,1
24/04/2007;0,00%;0,02%;3.076,14;3.074,97;3073,53
25/04/2007;0,00%;0,02%;3.077,57;3.076,40;3074,96
26/04/2007;0,00%;0,02%;3.079,00;3.077,84;3076,4
27/04/2007;0,00%;0,02%;3.080,43;3.079,27;3077,83
30/04/2007;0,00%;0,02%;3.081,86;3.080,70;3079,26
02/05/2007;0,00%;0,02%;3.083,30;3.082,14;3080,7
03/05/2007;0,00%;0,02%;3.084,73;3.083,58;3082,13
04/05/2007;0,00%;0,02%;3.086,16;3.085,01;3083,57
07/05/2007;0,00%;0,02%;3.087,60;3.086,45;3085,01
08/05/2007;0,00%;0,02%;3.089,04;3.087,89;3086,44
09/05/2007;0,00%;0,02%;3.090,47;3.089,33;3087,88
10/05/2007;0,00%;0,02%;3.091,91;3.090,77;3089,32
11/05/2007;0,00%;0,02%;3.093,35;3.092,21;3090,76
14/05/2007;0,00%;0,02%;3.094,79;3.093,64;3092,2
15/05/2007;0,00%;0,02%;3.096,22;3.095,09;3093,64
16/05/2007;0,00%;0,02%;3.097,66;3.096,53;3095,08
17/05/2007;0,00%;0,02%;3.099,11;3.097,97;3096,52
18/05/2007;0,00%;0,02%;3.100,55;3.099,41;3097,96
21/05/2007;0,00%;0,02%;3.101,99;3.100,86;3099,41
22/05/2007;0,00%;0,02%;3.103,43;3.102,30;3100,85
23/05/2007;0,00%;0,02%;3.104,87;3.103,75;3102,29
24/05/2007;0,00%;0,02%;3.106,32;3.105,19;3103,74
25/05/2007;0,00%;0,02%;3.107,76;3.106,64;3105,19
28/05/2007;0,00%;0,02%;3.109,21;3.108,09;3106,63
29/05/2007;0,00%;0,02%;3.110,65;3.109,53;3108,08
30/05/2007;0,00%;0,02%;3.112,10;3.110,98;3109,53
31/05/2007;0,00%;0,02%;3.113,55;3.112,43;3110,98
01/06/2007;0,00%;0,02%;3.115,00;3.113,88;3112,42
04/06/2007;0,00%;0,02%;3.116,44;3.115,33;3113,87
05/06/2007;0,00%;0,02%;3.117,89;3.116,78;3115,32
06/06/2007;0,00%;0,02%;3.119,34;3.118,24;3116,78
08/06/2007;0,00%;0,02%;3.120,74;3.119,63;3118,23
11/06/2007;0,00%;0,02%;3.122,13;3.121,03;3119,63
12/06/2007;0,00%;0,02%;3.123,53;3.122,43;3121,02
13/06/2007;0,00%;0,02%;3.124,93;3.123,83;3122,42
14/06/2007;0,00%;0,02%;3.126,33;3.125,23;3123,82
15/06/2007;0,00%;0,02%;3.127,72;3.126,63;3125,22
18/06/2007;0,00%;0,02%;3.129,12;3.128,03;3126,62
19/06/2007;0,00%;0,02%;3.130,52;3.129,43;3128,02
20/06/2007;0,00%;0,02%;3.131,92;3.130,83;3129,42
21/06/2007;0,00%;0,02%;3.133,33;3.132,24;3130,83
22/06/2007;0,00%;0,02%;3.134,73;3.133,64;3132,23
25/06/2007;0,00%;0,02%;3.136,13;3.135,04;3133,63
26/06/2007;0,00%;0,02%;3.137,53;3.136,45;3135,04
27/06/2007;0,00%;0,02%;3.138,94;3.137,86;3136,44
