Vencimento;17/03/2010;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2006;0,17%;0,21%;2.558,29;2.554,03;2.552,33
03/01/2006;0,17%;0,21%;2.559,99;2.555,73;2.554,03
04/01/2006;0,17%;0,21%;2.561,68;2.557,43;2.555,73
05/01/2006;0,16%;0,20%;2.564,45;2.560,19;2.558,49
06/01/2006;0,16%;0,20%;2.566,15;2.561,89;2.560,19
09/01/2006;0,16%;0,20%;2.567,84;2.563,59;2.561,88
10/01/2006;0,15%;0,19%;2.570,61;2.566,35;2.564,65
11/01/2006;0,15%;0,19%;2.572,31;2.568,05;2.566,35
12/01/2006;0,15%;0,19%;2.574,01;2.569,75;2.568,05
13/01/2006;0,15%;0,19%;2.575,71;2.571,46;2.569,75
16/01/2006;0,15%;0,19%;2.577,42;2.573,16;2.571,45
17/01/2006;0,15%;0,19%;2.579,12;2.574,87;2.573,16
18/01/2006;0,13%;0,17%;2.582,95;2.578,70;2.576,99
19/01/2006;0,12%;0,16%;2.585,66;2.581,40;2.579,76
20/01/2006;0,11%;0,15%;2.588,36;2.584,11;2.582,46
23/01/2006;0,10%;0,14%;2.591,07;2.586,81;2.585,17
24/01/2006;0,09%;0,13%;2.593,78;2.589,52;2.587,87
25/01/2006;0,09%;0,13%;2.595,42;2.591,17;2.589,52
26/01/2006;0,09%;0,13%;2.597,07;2.592,81;2.591,16
27/01/2006;0,08%;0,12%;2.599,78;2.595,52;2.593,87
30/01/2006;0,08%;0,12%;2.601,43;2.597,17;2.595,52
31/01/2006;0,07%;0,11%;2.604,14;2.599,89;2.598,23
01/02/2006;0,07%;0,11%;2.605,79;2.601,54;2.599,89
02/02/2006;0,07%;0,11%;2.607,44;2.603,19;2.601,54
03/02/2006;0,06%;0,10%;2.610,16;2.605,91;2.604,26
06/02/2006;0,06%;0,10%;2.611,82;2.607,57;2.605,91
07/02/2006;0,06%;0,10%;2.613,47;2.609,23;2.607,57
08/02/2006;0,05%;0,09%;2.616,20;2.611,95;2.610,29
09/02/2006;0,04%;0,08%;2.618,92;2.614,67;2.613,01
10/02/2006;0,04%;0,08%;2.620,58;2.616,34;2.614,68
13/02/2006;0,04%;0,08%;2.622,25;2.618,00;2.616,34
14/02/2006;0,03%;0,07%;2.624,98;2.620,73;2.619,07
15/02/2006;0,03%;0,07%;2.626,64;2.622,39;2.620,73
16/02/2006;0,02%;0,06%;2.629,37;2.625,12;2.623,46
17/02/2006;0,02%;0,06%;2.631,04;2.626,79;2.625,13
20/02/2006;0,02%;0,06%;2.632,70;2.628,46;2.626,79
21/02/2006;0,02%;0,06%;2.634,37;2.630,13;2.628,46
22/02/2006;0,02%;0,06%;2.636,04;2.631,80;2.630,13
23/02/2006;0,02%;0,06%;2.637,71;2.633,47;2.631,80
24/02/2006;0,02%;0,06%;2.639,39;2.635,15;2.633,48
01/03/2006;0,02%;0,06%;2.641,06;2.636,82;2.635,15
02/03/2006;0,02%;0,06%;2.642,73;2.638,50;2.636,83
03/03/2006;0,01%;0,05%;2.645,47;2.641,23;2.639,56
06/03/2006;0,01%;0,05%;2.647,14;2.642,91;2.641,23
07/03/2006;0,01%;0,05%;2.648,82;2.644,59;2.642,91
08/03/2006;0,01%;0,05%;2.650,50;2.646,27;2.644,59
09/03/2006;0,01%;0,05%;2.652,11;2.647,88;2.646,27
10/03/2006;0,01%;0,05%;2.653,72;2.649,49;2.647,88
13/03/2006;0,01%;0,05%;2.655,33;2.651,11;2.649,50
14/03/2006;0,01%;0,05%;2.656,95;2.652,72;2.651,11
15/03/2006;0,01%;0,05%;2.658,56;2.654,34;2.652,73
16/03/2006;0,01%;0,05%;2.660,18;2.655,96;2.654,34
17/03/2006;0,01%;0,05%;2.661,80;2.657,58;2.655,96
20/03/2006;0,01%;0,05%;2.663,42;2.659,20;2.657,58
21/03/2006;0,01%;0,05%;2.665,04;2.660,82;2.659,20
22/03/2006;0,01%;0,05%;2.666,66;2.662,44;2.660,82
23/03/2006;0,01%;0,05%;2.668,28;2.664,06;2.662,44
24/03/2006;0,01%;0,05%;2.669,90;2.665,69;2.664,07
27/03/2006;0,01%;0,05%;2.671,52;2.667,31;2.665,69
28/03/2006;0,01%;0,05%;2.673,15;2.668,94;2.667,32
29/03/2006;0,00%;0,04%;2.675,83;2.671,61;2.669,99
30/03/2006;0,00%;0,04%;2.677,45;2.673,24;2.671,62
