Vencimento;18/01/2006;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2006;-0,02%;0,00%;2.576,52;2.576,50;2.574,81
03/01/2006;-0,02%;0,00%;2.578,21;2.578,19;2.576,50
04/01/2006;-0,02%;0,00%;2.579,90;2.579,88;2.578,19
05/01/2006;-0,02%;0,00%;2.581,59;2.581,57;2.579,88
06/01/2006;-0,02%;0,00%;2.583,28;2.583,27;2.581,57
09/01/2006;-0,02%;0,00%;2.584,97;2.584,96;2.583,26
10/01/2006;-0,02%;0,00%;2.586,66;2.586,65;2.584,95
11/01/2006;-0,02%;0,00%;2.588,36;2.588,35;2.586,65
12/01/2006;-0,02%;0,00%;2.590,05;2.590,04;2.588,34
13/01/2006;-0,02%;0,00%;2.591,74;2.591,74;2.590,04
16/01/2006;-0,02%;0,00%;2.593,44;2.593,44;2.591,74
17/01/2006;-0,02%;0,00%;2.595,14;2.595,14;2.593,44
18/01/2006;;;;;
19/01/2006;;;;;
20/01/2006;;;;;
23/01/2006;;;;;
24/01/2006;;;;;
25/01/2006;;;;;
26/01/2006;;;;;
27/01/2006;;;;;
30/01/2006;;;;;
31/01/2006;;;;;
01/02/2006;;;;;
02/02/2006;;;;;
03/02/2006;;;;;
06/02/2006;;;;;
07/02/2006;;;;;
08/02/2006;;;;;
09/02/2006;;;;;
10/02/2006;;;;;
13/02/2006;;;;;
14/02/2006;;;;;
15/02/2006;;;;;
16/02/2006;;;;;
17/02/2006;;;;;
20/02/2006;;;;;
21/02/2006;;;;;
22/02/2006;;;;;
23/02/2006;;;;;
24/02/2006;;;;;
01/03/2006;;;;;
02/03/2006;;;;;
03/03/2006;;;;;
06/03/2006;;;;;
07/03/2006;;;;;
08/03/2006;;;;;
09/03/2006;;;;;
10/03/2006;;;;;
13/03/2006;;;;;
14/03/2006;;;;;
15/03/2006;;;;;
16/03/2006;;;;;
17/03/2006;;;;;
20/03/2006;;;;;
21/03/2006;;;;;
22/03/2006;;;;;
23/03/2006;;;;;
24/03/2006;;;;;
27/03/2006;;;;;
28/03/2006;;;;;
29/03/2006;;;;;
30/03/2006;;;;;
31/03/2006;;;;;
03/04/2006;;;;;
04/04/2006;;;;;
05/04/2006;;;;;
06/04/2006;;;;;
07/04/2006;;;;;
10/04/2006;;;;;
11/04/2006;;;;;
12/04/2006;;;;;
13/04/2006;;;;;
17/04/2006;;;;;
18/04/2006;;;;;
19/04/2006;;;;;
20/04/2006;;;;;
24/04/2006;;;;;
25/04/2006;;;;;
26/04/2006;;;;;
27/04/2006;;;;;
28/04/2006;;;;;
02/05/2006;;;;;
03/05/2006;;;;;
04/05/2006;;;;;
05/05/2006;;;;;
08/05/2006;;;;;
09/05/2006;;;;;
10/05/2006;;;;;
11/05/2006;;;;;
12/05/2006;;;;;
15/05/2006;;;;;
16/05/2006;;;;;
17/05/2006;;;;;
18/05/2006;;;;;
19/05/2006;;;;;
22/05/2006;;;;;
23/05/2006;;;;;
24/05/2006;;;;;
25/05/2006;;;;;
26/05/2006;;;;;
29/05/2006;;;;;
30/05/2006;;;;;
31/05/2006;;;;;
01/06/2006;;;;;
02/06/2006;;;;;
05/06/2006;;;;;
06/06/2006;;;;;
07/06/2006;;;;;
08/06/2006;;;;;
09/06/2006;;;;;
12/06/2006;;;;;
13/06/2006;;;;;
14/06/2006;;;;;
16/06/2006;;;;;
19/06/2006;;;;;
20/06/2006;;;;;
21/06/2006;;;;;
22/06/2006;;;;;
23/06/2006;;;;;
26/06/2006;;;;;
27/06/2006;;;;;
28/06/2006;;;;;
29/06/2006;;;;;
30/06/2006;;;;;
03/07/2006;;;;;
04/07/2006;;;;;
05/07/2006;;;;;
06/07/2006;;;;;
07/07/2006;;;;;
10/07/2006;;;;;
11/07/2006;;;;;
12/07/2006;;;;;
13/07/2006;;;;;
14/07/2006;;;;;
17/07/2006;;;;;
18/07/2006;;;;;
19/07/2006;;;;;
20/07/2006;;;;;
21/07/2006;;;;;
24/07/2006;;;;;
25/07/2006;;;;;
26/07/2006;;;;;
27/07/2006;;;;;
28/07/2006;;;;;
31/07/2006;;;;;
01/08/2006;;;;;
02/08/2006;;;;;
03/08/2006;;;;;
04/08/2006;;;;;
07/08/2006;;;;;
08/08/2006;;;;;
09/08/2006;;;;;
10/08/2006;;;;;
11/08/2006;;;;;
14/08/2006;;;;;
15/08/2006;;;;;
16/08/2006;;;;;
17/08/2006;;;;;
18/08/2006;;;;;
21/08/2006;;;;;
22/08/2006;;;;;
23/08/2006;;;;;
24/08/2006;;;;;
25/08/2006;;;;;
28/08/2006;;;;;
29/08/2006;;;;;
30/08/2006;;;;;
31/08/2006;;;;;
01/09/2006;;;;;
04/09/2006;;;;;
05/09/2006;;;;;
06/09/2006;;;;;
08/09/2006;;;;;
11/09/2006;;;;;
12/09/2006;;;;;
13/09/2006;;;;;
14/09/2006;;;;;
15/09/2006;;;;;
18/09/2006;;;;;
19/09/2006;;;;;
20/09/2006;;;;;
21/09/2006;;;;;
22/09/2006;;;;;
25/09/2006;;;;;
26/09/2006;;;;;
27/09/2006;;;;;
28/09/2006;;;;;
29/09/2006;;;;;
02/10/2006;;;;;
03/10/2006;;;;;
04/10/2006;;;;;
05/10/2006;;;;;
06/10/2006;;;;;
09/10/2006;;;;;
10/10/2006;;;;;
11/10/2006;;;;;
13/10/2006;;;;;
16/10/2006;;;;;
17/10/2006;;;;;
18/10/2006;;;;;
19/10/2006;;;;;
20/10/2006;;;;;
23/10/2006;;;;;
24/10/2006;;;;;
25/10/2006;;;;;
26/10/2006;;;;;
27/10/2006;;;;;
