Vencimento;16/03/2011;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2009;0,00%;0,03%;3.730,54;3.728,10;3.726,19
05/01/2009;0,00%;0,03%;3.732,44;3.730,00;3.728,09
06/01/2009;0,00%;0,03%;3.734,34;3.731,90;3.729,99
07/01/2009;0,00%;0,03%;3.736,23;3.733,80;3.731,89
08/01/2009;0,00%;0,03%;3.738,13;3.735,70;3.733,79
09/01/2009;0,00%;0,03%;3.740,03;3.737,61;3.735,69
12/01/2009;0,00%;0,03%;3.741,93;3.739,51;3.737,59
13/01/2009;0,00%;0,03%;3.743,84;3.741,41;3.739,50
14/01/2009;0,00%;0,03%;3.745,74;3.743,32;3.741,40
15/01/2009;0,00%;0,03%;3.747,64;3.745,23;3.743,31
16/01/2009;0,00%;0,03%;3.749,55;3.747,14;3.745,22
19/01/2009;0,00%;0,03%;3.751,45;3.749,04;3.747,12
20/01/2009;0,00%;0,03%;3.753,36;3.750,95;3.749,03
21/01/2009;-0,01%;0,02%;3.756,07;3.753,66;3.751,74
22/01/2009;-0,01%;0,02%;3.757,97;3.755,57;3.753,65
23/01/2009;-0,01%;0,02%;3.759,75;3.757,35;3.755,43
26/01/2009;-0,01%;0,02%;3.761,52;3.759,13;3.757,21
27/01/2009;-0,01%;0,02%;3.763,30;3.760,91;3.758,99
28/01/2009;-0,01%;0,02%;3.765,08;3.762,69;3.760,77
29/01/2009;-0,01%;0,02%;3.766,73;3.764,35;3.762,55
30/01/2009;-0,01%;0,02%;3.768,51;3.766,13;3.764,33
02/02/2009;-0,01%;0,02%;3.770,29;3.767,92;3.766,12
03/02/2009;-0,01%;0,02%;3.772,07;3.769,70;3.767,90
04/02/2009;-0,01%;0,02%;3.773,86;3.771,49;3.769,69
05/02/2009;-0,01%;0,02%;3.775,64;3.773,27;3.771,47
06/02/2009;-0,01%;0,02%;3.777,42;3.775,06;3.773,26
09/02/2009;-0,01%;0,02%;3.779,21;3.776,85;3.775,05
