Vencimento;07/03/2013;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2008;-0,01%;0,03%;3.318,00;3.311,16;3.309,76
03/01/2008;-0,01%;0,03%;3.319,40;3.312,56;3.311,15
04/01/2008;-0,01%;0,03%;3.320,79;3.313,96;3.312,55
07/01/2008;-0,01%;0,03%;3.322,19;3.315,36;3.313,95
08/01/2008;-0,01%;0,03%;3.323,58;3.316,75;3.315,35
09/01/2008;-0,01%;0,03%;3.324,98;3.318,15;3.316,74
10/01/2008;-0,01%;0,03%;3.326,37;3.319,55;3.318,14
11/01/2008;-0,01%;0,03%;3.327,77;3.320,95;3.319,54
14/01/2008;-0,01%;0,03%;3.329,17;3.322,35;3.320,94
15/01/2008;-0,01%;0,03%;3.330,57;3.323,75;3.322,34
16/01/2008;-0,01%;0,03%;3.331,97;3.325,15;3.323,74
17/01/2008;-0,01%;0,03%;3.333,37;3.326,56;3.325,15
18/01/2008;-0,01%;0,03%;3.334,77;3.327,96;3.326,55
21/01/2008;-0,01%;0,03%;3.336,17;3.329,37;3.327,95
22/01/2008;-0,01%;0,03%;3.337,57;3.330,77;3.329,36
23/01/2008;-0,01%;0,03%;3.338,98;3.332,17;3.330,76
24/01/2008;-0,01%;0,03%;3.340,38;3.333,58;3.332,16
25/01/2008;-0,01%;0,03%;3.341,78;3.334,99;3.333,57
28/01/2008;-0,01%;0,03%;3.343,19;3.336,39;3.334,98
29/01/2008;-0,01%;0,03%;3.344,59;3.337,80;3.336,38
30/01/2008;-0,01%;0,03%;3.346,00;3.339,21;3.337,79
31/01/2008;-0,01%;0,03%;3.347,40;3.340,61;3.339,20
01/02/2008;-0,01%;0,03%;3.348,81;3.342,02;3.340,61
06/02/2008;-0,01%;0,03%;3.350,22;3.343,44;3.342,01
07/02/2008;-0,01%;0,03%;3.351,63;3.344,85;3.343,43
08/02/2008;-0,01%;0,03%;3.353,04;3.346,26;3.344,84
11/02/2008;-0,02%;0,02%;3.356,14;3.349,36;3.347,94
12/02/2008;-0,02%;0,02%;3.357,55;3.350,77;3.349,35
13/02/2008;-0,02%;0,02%;3.358,96;3.352,18;3.350,76
14/02/2008;-0,02%;0,02%;3.360,37;3.353,59;3.352,18
15/02/2008;-0,02%;0,02%;3.361,78;3.355,01;3.353,59
18/02/2008;-0,02%;0,02%;3.363,19;3.356,42;3.355,00
19/02/2008;-0,02%;0,02%;3.364,60;3.357,84;3.356,41
20/02/2008;-0,02%;0,02%;3.366,02;3.359,25;3.357,83
21/02/2008;-0,02%;0,02%;3.367,43;3.360,67;3.359,24
22/02/2008;-0,02%;0,02%;3.368,84;3.362,08;3.360,66
25/02/2008;-0,02%;0,02%;3.370,26;3.363,50;3.362,08
26/02/2008;-0,02%;0,02%;3.371,67;3.364,92;3.363,49
27/02/2008;-0,02%;0,02%;3.373,09;3.366,34;3.364,91
28/02/2008;-0,02%;0,02%;3.374,50;3.367,75;3.366,33
29/02/2008;-0,02%;0,02%;3.375,92;3.369,17;3.367,75
03/03/2008;-0,02%;0,02%;3.377,34;3.370,59;3.369,17
04/03/2008;-0,02%;0,02%;3.378,76;3.372,02;3.370,59
05/03/2008;-0,02%;0,02%;3.380,17;3.373,43;3.372,01
06/03/2008;-0,02%;0,02%;3.381,59;3.374,86;3.373,42
07/03/2008;-0,02%;0,02%;3.383,01;3.376,28;3.374,85
10/03/2008;-0,02%;0,02%;3.384,43;3.377,70;3.376,27
11/03/2008;-0,02%;0,02%;3.385,85;3.379,13;3.377,69
12/03/2008;-0,02%;0,02%;3.387,28;3.380,55;3.379,12
13/03/2008;-0,02%;0,02%;3.388,70;3.381,97;3.380,54
14/03/2008;-0,02%;0,02%;3.390,12;3.383,40;3.381,96
17/03/2008;-0,02%;0,02%;3.391,54;3.384,83;3.383,39
18/03/2008;-0,02%;0,02%;3.392,97;3.386,25;3.384,82
19/03/2008;-0,02%;0,02%;3.394,39;3.387,68;3.386,24
20/03/2008;-0,02%;0,02%;3.395,82;3.389,10;3387,67
24/03/2008;-0,02%;0,02%;3.397,24;3.390,53;3389,1
25/03/2008;-0,02%;0,02%;3.398,67;3.391,96;3390,53
26/03/2008;-0,02%;0,02%;3.400,10;3.393,39;3391,96
27/03/2008;-0,02%;0,02%;3.401,52;3.394,82;3393,39
28/03/2008;-0,02%;0,02%;3.402,95;3.396,25;3394,81
31/03/2008;-0,02%;0,02%;3.404,38;3.397,68;3396,24
01/04/2008;-0,02%;0,02%;3.405,81;3.399,12;3397,68
02/04/2008;-0,02%;0,02%;3.407,24;3.400,55;3399,11
03/04/2008;-0,02%;0,02%;3.408,66;3.401,97;3400,54
04/04/2008;-0,02%;0,02%;3.410,09;3.403,41;3401,97
07/04/2008;-0,02%;0,02%;3.411,52;3.404,84;3403,4
08/04/2008;-0,03%;0,01%;3.414,63;3.407,95;3406,51
09/04/2008;-0,02%;0,02%;3.414,39;3.407,72;3406,27
10/04/2008;-0,02%;0,02%;3.415,82;3.409,15;3407,71
11/04/2008;-0,03%;0,01%;3.418,93;3.412,25;3410,81
14/04/2008;-0,03%;0,01%;3.420,36;3.413,69;3412,24
15/04/2008;-0,02%;0,02%;3.420,13;3.413,46;3412,02
16/04/2008;-0,03%;0,01%;3.423,23;3.416,56;3415,12
17/04/2008;-0,03%;0,01%;3.424,73;3.418,07;3416,56
18/04/2008;-0,03%;0,01%;3.426,23;3.419,56;3418,06
22/04/2008;-0,03%;0,01%;3.427,72;3.421,06;3419,55
23/04/2008;-0,03%;0,01%;3.429,22;3.422,56;3421,05
24/04/2008;-0,03%;0,01%;3.430,71;3.424,05;3422,55
25/04/2008;-0,03%;0,01%;3.432,20;3.425,55;3424,04
28/04/2008;-0,03%;0,01%;3.433,69;3.427,04;3425,53
29/04/2008;-0,03%;0,01%;3.435,19;3.428,54;3427,03
30/04/2008;-0,03%;0,01%;3.436,68;3.430,04;3428,52
02/05/2008;-0,03%;0,01%;3.438,18;3.431,53;3430,02
05/05/2008;-0,03%;0,01%;3.439,67;3.433,03;3431,51
06/05/2008;-0,03%;0,01%;3.441,16;3.434,53;3433,01
07/05/2008;-0,03%;0,01%;3.442,66;3.436,03;3434,51
08/05/2008;-0,03%;0,01%;3.444,16;3.437,53;3436,01
09/05/2008;-0,03%;0,01%;3.445,65;3.439,02;3437,51
12/05/2008;-0,03%;0,01%;3.447,15;3.440,53;3439,01
13/05/2008;-0,03%;0,01%;3.448,65;3.442,03;3440,51
14/05/2008;-0,03%;0,01%;3.450,15;3.443,53;3442,01
15/05/2008;-0,03%;0,01%;3.451,65;3.445,04;3443,51
16/05/2008;-0,02%;0,02%;3.451,50;3.444,89;3443,37
19/05/2008;-0,02%;0,02%;3.453,01;3.446,40;3444,88
20/05/2008;-0,03%;0,01%;3.456,17;3.449,56;3448,04
21/05/2008;-0,02%;0,02%;3.456,02;3.449,42;3447,89
23/05/2008;-0,03%;0,01%;3.459,18;3.452,58;3451,05
26/05/2008;-0,03%;0,01%;3.460,69;3.454,09;3452,56
27/05/2008;-0,03%;0,01%;3.462,20;3.455,60;3454,07
28/05/2008;-0,03%;0,01%;3.463,70;3.457,11;3455,58
29/05/2008;-0,03%;0,01%;3.465,21;3.458,62;3457,1
30/05/2008;-0,03%;0,01%;3.466,73;3.460,13;3458,61
02/06/2008;-0,03%;0,01%;3.468,24;3.461,65;3460,12
03/06/2008;-0,03%;0,01%;3.469,75;3.463,16;3461,63
04/06/2008;-0,03%;0,01%;3.471,26;3.464,68;3463,15
05/06/2008;-0,03%;0,01%;3.472,83;3.466,25;3464,66
06/06/2008;-0,03%;0,01%;3.474,41;3.467,83;3466,24
09/06/2008;-0,03%;0,01%;3.475,99;3.469,41;3467,82
10/06/2008;-0,03%;0,01%;3.477,56;3.470,99;3469,4
11/06/2008;-0,03%;0,01%;3.479,14;3.472,57;3470,98
12/06/2008;-0,03%;0,01%;3.480,72;3.474,15;3472,56
13/06/2008;-0,03%;0,01%;3.482,31;3.475,74;3474,14
16/06/2008;-0,03%;0,01%;3.483,89;3.477,33;3475,73
18/06/2008;-0,03%;0,01%;3.487,06;3.480,50;3478,9
25/06/2008;-0,03%;0,01%;3.494,99;3.488,45;3486,85
30/06/2008;-0,03%;0,01%;3.499,76;3.493,22;3491,62
01/07/2008;-0,03%;0,01%;3.501,35;3.494,82;3493,21
02/07/2008;-0,03%;0,01%;3.502,95;3.496,41;3494,81
03/07/2008;-0,03%;0,01%;3.504,54;3.498,01;3496,4
04/07/2008;-0,03%;0,01%;3.506,13;3.499,60;3498
07/07/2008;-0,03%;0,01%;3.507,73;3.501,20;3499,59
08/07/2008;-0,03%;0,01%;3.509,32;3.502,80;3501,19
09/07/2008;-0,03%;0,01%;3.510,92;3.504,40;3502,79
10/07/2008;-0,03%;0,01%;3.512,51;3.505,99;3504,39
11/07/2008;-0,03%;0,01%;3.514,11;3.507,60;3505,98
14/07/2008;-0,03%;0,01%;3.515,71;3.509,19;3507,59
15/07/2008;-0,03%;0,01%;3.517,31;3.510,80;3509,18
16/07/2008;-0,03%;0,01%;3.518,91;3.512,40;3510,79
17/07/2008;-0,03%;0,01%;3.520,51;3.514,00;3512,39
18/07/2008;-0,03%;0,01%;3.522,10;3.515,60;3513,99
21/07/2008;-0,03%;0,01%;3.523,71;3.517,21;3515,59
22/07/2008;-0,03%;0,01%;3.525,31;3.518,81;3517,2
23/07/2008;-0,03%;0,01%;3.526,91;3.520,42;3518,8
24/07/2008;-0,03%;0,01%;3.528,61;3.522,11;3520,41
25/07/2008;-0,03%;0,01%;3.530,30;3.523,81;3522,1
28/07/2008;-0,03%;0,01%;3.532,00;3.525,51;3523,8
29/07/2008;-0,03%;0,01%;3.533,70;3.527,22;3525,5
30/07/2008;-0,03%;0,01%;3.535,40;3.528,92;3527,21
31/07/2008;-0,03%;0,01%;3.537,10;3.530,62;3528,91
01/08/2008;-0,03%;0,01%;3.538,80;3.532,33;3530,61
04/08/2008;-0,03%;0,01%;3.540,51;3.534,03;3532,32
05/08/2008;-0,03%;0,01%;3.542,21;3.535,74;3534,02
06/08/2008;-0,03%;0,01%;3.543,91;3.537,44;3535,73
07/08/2008;-0,03%;0,01%;3.545,62;3.539,15;3537,43
08/08/2008;-0,03%;0,01%;3.547,32;3.540,86;3539,14
11/08/2008;-0,03%;0,01%;3.549,03;3.542,57;3540,85
12/08/2008;-0,03%;0,01%;3.550,74;3.544,28;3542,56
13/08/2008;-0,03%;0,01%;3.552,45;3.545,99;3544,27
14/08/2008;-0,03%;0,01%;3.554,15;3.547,70;3545,98
15/08/2008;-0,03%;0,01%;3.555,87;3.549,41;3547,69
18/08/2008;-0,03%;0,01%;3.557,57;3.551,12;3549,4
19/08/2008;-0,03%;0,01%;3.559,29;3.552,84;3551,11
20/08/2008;-0,03%;0,01%;3.561,00;3.554,55;3552,83
21/08/2008;-0,03%;0,01%;3.562,71;3.556,27;3554,54
22/08/2008;-0,03%;0,01%;3.564,43;3.557,99;3556,26
25/08/2008;-0,03%;0,01%;3.566,14;3.559,70;3557,98
26/08/2008;-0,03%;0,01%;3.567,86;3.561,42;3559,69
27/08/2008;-0,03%;0,01%;3.569,57;3.563,14;3561,41
28/08/2008;-0,03%;0,01%;3.571,29;3.564,86;3563,13
29/08/2008;-0,03%;0,01%;3.573,01;3.566,58;3564,85
01/09/2008;-0,03%;0,01%;3.574,73;3.568,30;3566,57
02/09/2008;-0,03%;0,01%;3.576,44;3.570,02;3568,29
03/09/2008;-0,03%;0,01%;3.578,17;3.571,75;3570,01
04/09/2008;-0,03%;0,01%;3.579,89;3.573,47;3571,74
05/09/2008;-0,03%;0,01%;3.581,61;3.575,20;3573,46
08/09/2008;-0,03%;0,01%;3.583,33;3.576,92;3575,19
09/09/2008;-0,03%;0,01%;3.585,06;3.578,65;3576,91
10/09/2008;-0,03%;0,01%;3.586,78;3.580,38;3578,64
11/09/2008;-0,03%;0,01%;3.588,60;3.582,20;3580,37
12/09/2008;-0,02%;0,02%;3.588,82;3.582,42;3580,59
15/09/2008;-0,02%;0,02%;3.590,64;3.584,25;3582,41
16/09/2008;-0,02%;0,02%;3.592,46;3.586,07;3584,23
17/09/2008;-0,02%;0,02%;3.594,29;3.587,89;3586,06
18/09/2008;-0,02%;0,02%;3.596,11;3.589,72;3587,88
