Vencimento;16/03/2011;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2008;-0,01%;0,03%;3.317,35;3.313,12;3.311,71
03/01/2008;-0,01%;0,03%;3.318,74;3.314,52;3.313,11
04/01/2008;-0,01%;0,03%;3.320,14;3.315,91;3.314,51
07/01/2008;-0,01%;0,03%;3.321,53;3.317,31;3.315,91
08/01/2008;-0,01%;0,03%;3.322,93;3.318,71;3.317,31
09/01/2008;-0,01%;0,03%;3.324,32;3.320,11;3.318,70
10/01/2008;-0,01%;0,03%;3.325,72;3.321,51;3.320,10
11/01/2008;-0,01%;0,03%;3.327,12;3.322,91;3.321,50
14/01/2008;-0,01%;0,03%;3.328,51;3.324,31;3.322,90
15/01/2008;-0,01%;0,03%;3.329,91;3.325,72;3.324,30
16/01/2008;-0,01%;0,03%;3.331,32;3.327,12;3.325,71
17/01/2008;-0,02%;0,02%;3.333,76;3.329,57;3.328,16
18/01/2008;-0,02%;0,02%;3.335,16;3.330,97;3.329,56
21/01/2008;-0,02%;0,02%;3.336,57;3.332,38;3.330,96
22/01/2008;-0,02%;0,02%;3.337,96;3.333,78;3.332,37
23/01/2008;-0,02%;0,02%;3.339,36;3.335,19;3.333,77
24/01/2008;-0,02%;0,02%;3.340,77;3.336,59;3.335,18
25/01/2008;-0,02%;0,02%;3.342,17;3.338,00;3.336,58
28/01/2008;-0,02%;0,02%;3.343,57;3.339,40;3.337,99
29/01/2008;-0,02%;0,02%;3.344,98;3.340,81;3.339,39
30/01/2008;-0,02%;0,02%;3.346,38;3.342,22;3.340,80
31/01/2008;-0,02%;0,02%;3.347,78;3.343,63;3.342,21
01/02/2008;-0,02%;0,02%;3.349,19;3.345,04;3.343,62
06/02/2008;-0,02%;0,02%;3.350,60;3.346,45;3.345,03
07/02/2008;-0,02%;0,02%;3.352,00;3.347,86;3.346,44
08/02/2008;-0,02%;0,02%;3.353,41;3.349,26;3.347,85
11/02/2008;-0,02%;0,02%;3.354,82;3.350,68;3.349,26
12/02/2008;-0,03%;0,01%;3.357,26;3.353,12;3.351,70
13/02/2008;-0,03%;0,01%;3.358,67;3.354,54;3.353,11
14/02/2008;-0,03%;0,01%;3.360,08;3.355,95;3.354,53
15/02/2008;-0,03%;0,01%;3.361,49;3.357,36;3.355,94
18/02/2008;-0,03%;0,01%;3.362,90;3.358,77;3.357,35
19/02/2008;-0,03%;0,01%;3.364,31;3.360,19;3.358,77
20/02/2008;-0,03%;0,01%;3.365,72;3.361,60;3.360,18
21/02/2008;-0,03%;0,01%;3.367,13;3.363,02;3.361,60
22/02/2008;-0,03%;0,01%;3.368,55;3.364,43;3.363,01
25/02/2008;-0,03%;0,01%;3.369,96;3.365,85;3.364,42
26/02/2008;-0,03%;0,01%;3.371,37;3.367,27;3.365,84
27/02/2008;-0,03%;0,01%;3.372,78;3.368,69;3.367,26
28/02/2008;-0,03%;0,01%;3.374,20;3.370,10;3.368,68
29/02/2008;-0,03%;0,01%;3.375,62;3.371,52;3.370,10
03/03/2008;-0,03%;0,01%;3.377,03;3.372,94;3.371,51
04/03/2008;-0,03%;0,01%;3.378,45;3.374,36;3.372,93
05/03/2008;-0,03%;0,01%;3.379,86;3.375,78;3.374,35
06/03/2008;-0,03%;0,01%;3.381,28;3.377,20;3.375,78
07/03/2008;-0,03%;0,01%;3.382,70;3.378,62;3.377,20
10/03/2008;-0,03%;0,01%;3.384,12;3.380,05;3.378,62
11/03/2008;-0,03%;0,01%;3.385,54;3.381,47;3.380,04
12/03/2008;-0,03%;0,01%;3.386,96;3.382,90;3.381,46
13/03/2008;-0,03%;0,01%;3.388,38;3.384,32;3.382,89
14/03/2008;-0,03%;0,01%;3.389,80;3.385,74;3.384,31
17/03/2008;-0,03%;0,00%;3.391,22;3.388,18;3.386,75
18/03/2008;-0,03%;0,00%;3.392,64;3.389,61;3.388,18
19/03/2008;-0,03%;0,00%;3.394,07;3.391,03;3.389,60
20/03/2008;-0,04%;-0,01%;3.396,50;3.393,47;3392,04
24/03/2008;-0,04%;-0,01%;3.397,92;3.394,89;3393,46
25/03/2008;-0,04%;-0,01%;3.399,35;3.396,32;3394,89
26/03/2008;-0,04%;-0,01%;3.400,77;3.397,75;3396,31
27/03/2008;-0,04%;-0,01%;3.402,20;3.399,18;3397,74
28/03/2008;-0,04%;-0,01%;3.403,62;3.400,60;3399,17
31/03/2008;-0,04%;-0,01%;3.405,05;3.402,03;3400,6
01/04/2008;-0,04%;-0,01%;3.406,48;3.403,46;3402,03
02/04/2008;-0,04%;-0,01%;3.407,90;3.404,89;3403,45
03/04/2008;-0,04%;-0,01%;3.409,33;3.406,32;3404,88
04/04/2008;-0,04%;-0,01%;3.410,75;3.407,75;3406,31
07/04/2008;-0,04%;-0,01%;3.412,18;3.409,18;3407,74
08/04/2008;-0,04%;-0,01%;3.413,61;3.410,61;3409,17
09/04/2008;-0,04%;-0,01%;3.415,04;3.412,05;3410,61
10/04/2008;-0,04%;-0,01%;3.416,48;3.413,48;3412,04
11/04/2008;-0,04%;-0,01%;3.417,91;3.414,92;3413,48
14/04/2008;-0,04%;-0,01%;3.419,34;3.416,35;3414,91
15/04/2008;-0,04%;-0,01%;3.420,77;3.417,79;3416,34
16/04/2008;-0,04%;-0,01%;3.422,20;3.419,22;3417,78
17/04/2008;-0,04%;-0,01%;3.423,70;3.420,72;3419,22
18/04/2008;-0,04%;-0,01%;3.425,20;3.422,22;3420,71
22/04/2008;-0,04%;-0,01%;3.426,69;3.423,72;3422,21
23/04/2008;-0,04%;-0,01%;3.428,18;3.425,21;3423,7
24/04/2008;-0,04%;-0,01%;3.429,67;3.426,71;3425,2
25/04/2008;-0,04%;-0,01%;3.431,17;3.428,20;3426,69
28/04/2008;-0,04%;-0,01%;3.432,65;3.429,69;3428,18
29/04/2008;-0,04%;-0,01%;3.434,15;3.431,19;3429,67
30/04/2008;-0,04%;-0,01%;3.435,64;3.432,68;3431,17
02/05/2008;-0,04%;-0,01%;3.437,13;3.434,18;3432,66
05/05/2008;-0,04%;-0,01%;3.438,62;3.435,67;3434,16
06/05/2008;-0,04%;-0,01%;3.440,12;3.437,17;3435,66
07/05/2008;-0,04%;-0,01%;3.441,61;3.438,67;3437,15
08/05/2008;-0,04%;-0,01%;3.443,11;3.440,16;3438,65
09/05/2008;-0,04%;-0,01%;3.444,60;3.441,66;3440,14
12/05/2008;-0,04%;-0,01%;3.446,10;3.443,16;3441,64
13/05/2008;-0,04%;-0,01%;3.447,59;3.444,66;3443,14
14/05/2008;-0,04%;-0,01%;3.449,09;3.446,16;3444,64
15/05/2008;-0,04%;-0,01%;3.450,59;3.447,66;3446,15
16/05/2008;-0,04%;-0,01%;3.452,10;3.449,17;3447,65
19/05/2008;-0,04%;-0,01%;3.453,60;3.450,68;3449,15
20/05/2008;-0,04%;-0,01%;3.455,10;3.452,18;3450,66
21/05/2008;-0,04%;-0,01%;3.456,61;3.453,69;3452,17
23/05/2008;-0,04%;-0,01%;3.458,11;3.455,20;3453,68
26/05/2008;-0,04%;-0,01%;3.459,62;3.456,70;3455,18
27/05/2008;-0,04%;-0,01%;3.461,12;3.458,22;3456,69
28/05/2008;-0,04%;-0,01%;3.462,63;3.459,72;3458,2
29/05/2008;-0,04%;-0,01%;3.464,14;3.461,24;3459,71
30/05/2008;-0,04%;-0,01%;3.465,65;3.462,75;3461,22
02/06/2008;-0,04%;-0,01%;3.467,16;3.464,26;3462,73
03/06/2008;-0,04%;-0,01%;3.468,67;3.465,77;3464,24
04/06/2008;-0,04%;-0,01%;3.470,17;3.467,28;3465,76
05/06/2008;-0,04%;-0,01%;3.471,75;3.468,86;3467,27
06/06/2008;-0,04%;-0,01%;3.473,32;3.470,44;3468,85
09/06/2008;-0,04%;-0,01%;3.474,90;3.472,01;3470,42
10/06/2008;-0,04%;-0,01%;3.476,47;3.473,59;3472
11/06/2008;-0,04%;-0,01%;3.478,05;3.475,17;3473,58
12/06/2008;-0,04%;-0,01%;3.479,63;3.476,75;3475,16
13/06/2008;-0,04%;-0,01%;3.481,21;3.478,34;3476,74
16/06/2008;-0,04%;-0,01%;3.482,79;3.479,92;3478,33
18/06/2008;-0,04%;-0,01%;3.485,96;3.483,09;3481,5
25/06/2008;-0,04%;-0,01%;3.493,88;3.491,03;3489,43
30/06/2008;-0,04%;-0,01%;3.498,64;3.495,80;3494,2
01/07/2008;-0,04%;-0,01%;3.500,23;3.497,40;3495,79
02/07/2008;-0,04%;-0,01%;3.501,82;3.498,99;3497,39
03/07/2008;-0,04%;-0,01%;3.503,41;3.500,58;3498,98
04/07/2008;-0,04%;-0,01%;3.505,00;3.502,18;3500,57
07/07/2008;-0,04%;-0,01%;3.506,60;3.503,77;3502,17
08/07/2008;-0,04%;-0,01%;3.508,19;3.505,37;3503,76
09/07/2008;-0,04%;-0,01%;3.509,78;3.506,96;3505,36
10/07/2008;-0,04%;-0,01%;3.511,38;3.508,56;3506,95
11/07/2008;-0,04%;-0,01%;3.512,97;3.510,16;3508,55
14/07/2008;-0,04%;-0,01%;3.514,57;3.511,76;3510,15
15/07/2008;-0,04%;-0,01%;3.516,16;3.513,36;3511,75
16/07/2008;-0,04%;-0,01%;3.517,76;3.514,96;3513,35
17/07/2008;-0,04%;-0,01%;3.519,36;3.516,56;3514,95
18/07/2008;-0,04%;-0,01%;3.520,96;3.518,16;3516,55
21/07/2008;-0,04%;-0,01%;3.522,56;3.519,76;3518,15
22/07/2008;-0,04%;-0,01%;3.524,16;3.521,37;3519,75
23/07/2008;-0,04%;-0,01%;3.525,76;3.522,97;3521,36
24/07/2008;-0,04%;-0,01%;3.527,45;3.524,67;3522,96
25/07/2008;-0,04%;-0,01%;3.529,15;3.526,36;3524,65
28/07/2008;-0,04%;-0,01%;3.530,84;3.528,06;3526,35
29/07/2008;-0,04%;-0,01%;3.532,54;3.529,76;3528,05
30/07/2008;-0,04%;-0,01%;3.534,24;3.531,46;3529,75
31/07/2008;-0,04%;-0,01%;3.535,94;3.533,16;3531,45
01/08/2008;-0,04%;-0,01%;3.537,64;3.534,87;3533,15
04/08/2008;-0,04%;-0,01%;3.539,34;3.536,57;3534,86
05/08/2008;-0,04%;-0,01%;3.541,04;3.538,28;3536,56
06/08/2008;-0,04%;-0,01%;3.542,74;3.539,98;3538,27
07/08/2008;-0,04%;-0,01%;3.544,44;3.541,69;3539,97
08/08/2008;-0,04%;-0,01%;3.546,15;3.543,39;3541,68
11/08/2008;-0,04%;-0,01%;3.547,85;3.545,10;3543,38
12/08/2008;-0,04%;-0,01%;3.549,56;3.546,81;3545,09
13/08/2008;-0,04%;-0,01%;3.551,26;3.548,52;3546,8
14/08/2008;-0,04%;-0,01%;3.552,97;3.550,23;3548,5
