Vencimento;01/07/2011;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Base 9:00
04/01/2010;;;;;
05/01/2010;;;;;
06/01/2010;;;;;
07/01/2010;;;;;
08/01/2010;;;;;
11/01/2010;;;;;
12/01/2010;;;;;
13/01/2010;;;;;
14/01/2010;;;;;
15/01/2010;;;;;
18/01/2010;;;;;
19/01/2010;;;;;
20/01/2010;;;;;
21/01/2010;;;;;
22/01/2010;;;;;
25/01/2010;;;;;
26/01/2010;;;;;
27/01/2010;;;;;
28/01/2010;;;;;
29/01/2010;;;;;
01/02/2010;;;;;
02/02/2010;;;;;
03/02/2010;;;;;
04/02/2010;;;;;
05/02/2010;;;;;
08/02/2010;;;;;
09/02/2010;;;;;
10/02/2010;;;;;
11/02/2010;;;;;
12/02/2010;;;;;
17/02/2010;;;;;
18/02/2010;;;;;
19/02/2010;;;;;
22/02/2010;;;;;
23/02/2010;;;;;
24/02/2010;;;;;
25/02/2010;;;;;
26/02/2010;;;;;
01/03/2010;;;;;
02/03/2010;;;;;
03/03/2010;;;;;
04/03/2010;;;;;
05/03/2010;;;;;
08/03/2010;;;;;
09/03/2010;;;;;
10/03/2010;;;;;
11/03/2010;;;;;
12/03/2010;;;;;
15/03/2010;;;;;
16/03/2010;;;;;
17/03/2010;;;;;
18/03/2010;;;;;
19/03/2010;;;;;
22/03/2010;;;;;
23/03/2010;;;;;
24/03/2010;;;;;
25/03/2010;;;;;
26/03/2010;;;;;
29/03/2010;;;;;
30/03/2010;;;;;
31/03/2010;;;;;
01/04/2010;;;;;
05/04/2010;;;;;
06/04/2010;;;;;
07/04/2010;;;;;
08/04/2010;;;;;
09/04/2010;;;;;
12/04/2010;;;;;
13/04/2010;;;;;
14/04/2010;;;;;
15/04/2010;;;;;
16/04/2010;;;;;
19/04/2010;;;;;
20/04/2010;;;;;
22/04/2010;;;;;
23/04/2010;;;;;
26/04/2010;;;;;
27/04/2010;;;;;
28/04/2010;;;;;
29/04/2010;;;;;
30/04/2010;;;;;
03/05/2010;;;;;
04/05/2010;;;;;
05/05/2010;;;;;
