Vencimento;01/10/2005;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
03/01/2005;18,47%;18,53%;881,22;880,89;880,29
04/01/2005;18,56%;18,62%;881,31;880,98;880,39
05/01/2005;18,53%;18,59%;882,07;881,75;881,15
06/01/2005;18,57%;18,63%;882,45;882,12;881,53
07/01/2005;18,71%;18,77%;882,29;881,96;881,36
10/01/2005;18,67%;18,73%;883,10;882,78;882,18
11/01/2005;18,69%;18,75%;883,60;883,27;882,67
12/01/2005;18,74%;18,80%;883,93;883,61;883,01
13/01/2005;18,71%;18,77%;884,69;884,37;883,77
14/01/2005;18,71%;18,77%;885,29;884,98;884,37
17/01/2005;18,76%;18,82%;885,63;885,32;884,71
18/01/2005;18,90%;18,96%;885,51;885,19;884,58
19/01/2005;18,94%;19,00%;885,91;885,59;884,98
20/01/2005;18,88%;18,94%;886,83;886,52;885,91
21/01/2005;19,06%;19,12%;886,51;886,20;885,59
24/01/2005;19,15%;19,21%;886,66;886,36;885,74
25/01/2005;19,12%;19,18%;887,43;887,13;886,51
26/01/2005;19,13%;19,19%;888,00;887,69;887,08
27/01/2005;19,01%;19,07%;889,22;888,92;888,30
28/01/2005;19,36%;19,42%;888,08;887,78;887,16
31/01/2005;19,51%;19,57%;887,96;887,67;887,04
01/02/2005;19,48%;19,54%;888,74;888,44;887,81
02/02/2005;19,52%;19,58%;889,17;888,88;888,25
03/02/2005;19,49%;19,55%;889,95;889,65;889,02
04/02/2005;19,39%;19,45%;891,06;890,77;890,14
09/02/2005;19,36%;19,42%;891,83;891,54;890,92
10/02/2005;19,35%;19,41%;892,51;892,22;891,59
11/02/2005;19,29%;19,35%;893,42;893,13;892,51
14/02/2005;19,23%;19,29%;894,33;894,05;893,42
15/02/2005;19,45%;19,51%;893,92;893,63;893,00
16/02/2005;19,45%;19,51%;894,55;894,27;893,63
17/02/2005;19,44%;19,50%;895,22;894,94;894,31
18/02/2005;19,39%;19,45%;896,09;895,81;895,18
21/02/2005;19,43%;19,49%;896,53;896,26;895,62
22/02/2005;19,46%;19,52%;897,03;896,75;896,12
23/02/2005;19,50%;19,56%;897,48;897,21;896,57
24/02/2005;19,51%;19,57%;898,07;897,80;897,16
25/02/2005;19,28%;19,34%;899,74;899,47;898,84
28/02/2005;19,32%;19,38%;900,19;899,92;899,29
01/03/2005;19,33%;19,39%;900,78;900,51;899,88
02/03/2005;19,35%;19,41%;901,32;901,06;900,42
03/03/2005;19,38%;19,44%;901,82;901,56;900,92
04/03/2005;19,28%;19,34%;902,89;902,63;902,00
07/03/2005;19,24%;19,30%;903,70;903,44;902,81
08/03/2005;19,22%;19,28%;904,42;904,16;903,53
09/03/2005;19,23%;19,29%;905,01;904,75;904,12
10/03/2005;19,24%;19,30%;905,60;905,34;904,71
11/03/2005;19,29%;19,35%;906,02;905,76;905,13
14/03/2005;19,25%;19,31%;906,82;906,57;905,93
15/03/2005;19,31%;19,37%;907,20;906,95;906,31
16/03/2005;19,34%;19,40%;907,71;907,46;906,82
17/03/2005;19,30%;19,36%;908,51;908,27;907,63
18/03/2005;19,69%;19,75%;907,55;907,31;906,66
21/03/2005;19,81%;19,87%;907,71;907,47;906,82
22/03/2005;19,97%;20,03%;907,72;907,48;906,82
23/03/2005;19,88%;19,94%;908,73;908,49;907,84
24/03/2005;19,95%;20,01%;909,11;908,87;908,21
28/03/2005;19,75%;19,81%;910,56;910,32;909,67
29/03/2005;19,74%;19,80%;911,25;911,01;910,36
30/03/2005;19,74%;19,80%;911,90;911,66;911,01
31/03/2005;19,74%;19,80%;912,55;912,32;911,66
01/04/2005;19,76%;19,82%;913,13;912,90;912,24
04/04/2005;19,81%;19,85%;913,59;913,44;912,78
05/04/2005;19,84%;19,88%;914,13;913,98;913,32
06/04/2005;19,90%;19,94%;914,56;914,41;913,75
07/04/2005;19,75%;19,79%;915,78;915,63;914,98
08/04/2005;19,69%;19,73%;916,66;916,51;915,86
11/04/2005;19,85%;19,89%;916,72;916,58;915,92
12/04/2005;19,88%;19,92%;917,27;917,13;916,47
13/04/2005;19,88%;19,92%;917,93;917,79;917,13
14/04/2005;19,82%;19,86%;918,81;918,67;918,01
15/04/2005;19,80%;19,84%;919,54;919,40;918,74
18/04/2005;19,79%;19,83%;920,24;920,09;919,43
19/04/2005;19,73%;19,77%;921,11;920,97;920,31
20/04/2005;19,74%;19,78%;921,73;921,59;920,93
22/04/2005;19,79%;19,83%;922,22;922,08;921,42
25/04/2005;19,91%;19,95%;922,47;922,33;921,66
26/04/2005;19,89%;19,93%;923,20;923,06;922,40
27/04/2005;19,92%;19,96%;923,76;923,63;922,96
28/04/2005;19,85%;19,89%;924,66;924,53;923,86
29/04/2005;19,88%;19,92%;925,23;925,10;924,43
02/05/2005;19,88%;19,92%;925,89;925,76;925,10
03/05/2005;19,91%;19,94%;926,46;926,37;925,70
04/05/2005;19,90%;19,93%;927,16;927,07;926,40
05/05/2005;19,87%;19,90%;927,93;927,83;927,16
06/05/2005;19,90%;19,93%;928,50;928,41;927,74
09/05/2005;19,89%;19,92%;929,20;929,11;928,44
10/05/2005;19,86%;19,89%;929,96;929,87;929,20
11/05/2005;19,90%;19,93%;930,51;930,42;929,75
12/05/2005;19,92%;19,95%;931,12;931,03;930,35
13/05/2005;19,98%;20,01%;931,61;931,52;930,84
16/05/2005;20,00%;20,03%;932,22;932,13;931,46
17/05/2005;19,98%;20,01%;932,96;932,87;932,19
18/05/2005;19,93%;19,96%;933,78;933,69;933,01
