Vencimento;01/01/2018;;;;
Dia;Taxa Compra Manhã;Taxa Venda Manhã;PU Compra Manhã;PU Venda Manhã;PU Base Manhã
04/01/2016;16,47%;16,53%;739,41;738,65;738,20
05/01/2016;16,44%;16,50%;740,23;739,48;739,03
06/01/2016;16,15%;16,21%;744,33;743,57;743,13
07/01/2016;16,01%;16,07%;746,54;745,78;745,34
08/01/2016;16,09%;16,15%;745,97;745,21;744,77
11/01/2016;16,08%;16,14%;746,54;745,78;745,34
12/01/2016;16,13%;16,18%;746,35;745,72;745,28
13/01/2016;16,08%;16,13%;747,42;746,79;746,35
14/01/2016;16,18%;16,23%;746,61;745,99;745,54
15/01/2016;16,16%;16,21%;747,31;746,68;746,24
18/01/2016;16,23%;16,28%;746,88;746,25;745,81
19/01/2016;16,22%;16,27%;747,45;746,82;746,38
20/01/2016;16,21%;16,26%;748,02;747,40;746,95
21/01/2016;16,13%;16,18%;749,46;748,84;748,39
22/01/2016;15,90%;15,95%;753,21;752,59;751,70
25/01/2016;15,69%;15,74%;755,84;755,21;754,77
26/01/2016;15,69%;15,74%;756,28;755,65;755,21
27/01/2016;15,43%;15,48%;759,98;759,35;758,91
28/01/2016;15,37%;15,42%;761,16;760,54;760,10
29/01/2016;14,94%;14,99%;767,03;766,40;765,97
01/02/2016;15,02%;15,07%;766,44;765,81;765,38
02/02/2016;14,76%;14,81%;770,17;769,53;769,11
03/02/2016;14,89%;14,94%;768,94;768,31;767,88
04/02/2016;14,93%;14,98%;768,86;768,22;767,80
05/02/2016;15,14%;15,19%;766,64;766,01;765,58
10/02/2016;15,11%;15,16%;767,44;766,82;766,39
11/02/2016;14,99%;15,04%;769,38;768,75;768,32
12/02/2016;15,09%;15,14%;768,55;767,93;767,50
15/02/2016;15,00%;15,05%;770,11;769,48;769,05
16/02/2016;14,94%;14,99%;771,28;770,66;770,23
17/02/2016;14,77%;14,82%;773,84;773,21;772,79
18/02/2016;14,65%;14,70%;775,77;775,14;774,72
19/02/2016;14,73%;14,78%;775,18;774,56;774,14
22/02/2016;14,57%;14,62%;777,61;776,98;776,56
23/02/2016;14,53%;14,58%;778,53;777,91;777,49
24/02/2016;14,59%;14,64%;778,20;777,58;777,16
25/02/2016;14,47%;14,52%;780,12;779,50;779,08
26/02/2016;14,56%;14,61%;779,42;778,79;778,37
29/02/2016;14,61%;14,66%;779,22;778,59;778,17
01/03/2016;14,50%;14,55%;781,01;780,38;779,96
02/03/2016;14,24%;14,29%;784,67;784,04;783,63
03/03/2016;14,25%;14,30%;784,96;784,33;783,92
04/03/2016;14,10%;14,15%;787,25;786,62;786,21
07/03/2016;14,16%;14,21%;786,91;786,29;785,87
08/03/2016;14,34%;14,39%;785,09;784,47;784,05
09/03/2016;13,81%;13,86%;792,11;791,48;791,07
10/03/2016;13,75%;13,80%;793,26;792,64;792,23
11/03/2016;13,74%;13,79%;793,80;793,17;792,76
14/03/2016;13,50%;13,55%;797,21;796,58;796,18
15/03/2016;13,66%;13,71%;795,61;794,98;794,58
16/03/2016;13,84%;13,89%;793,77;793,15;792,74
17/03/2016;13,57%;13,62%;797,54;796,91;796,51
18/03/2016;13,46%;13,51%;799,31;798,69;798,29
21/03/2016;13,37%;13,42%;800,84;800,21;799,81
22/03/2016;13,39%;13,44%;800,99;800,36;799,96
23/03/2016;13,23%;13,28%;803,38;802,76;802,36
24/03/2016;13,43%;13,48%;801,29;800,67;800,27
28/03/2016;13,35%;13,40%;802,68;802,06;801,66
29/03/2016;13,29%;13,34%;803,83;803,21;802,81
30/03/2016;13,22%;13,27%;805,09;804,47;804,07
31/03/2016;13,49%;13,54%;802,15;801,54;801,13
01/04/2016;13,65%;13,70%;800,59;799,98;799,57
04/04/2016;13,47%;13,52%;803,21;802,59;802,19
05/04/2016;13,59%;13,64%;802,14;801,53;801,12
06/04/2016;13,55%;13,60%;803,03;802,42;802,02
07/04/2016;13,61%;13,66%;802,71;802,10;801,69
08/04/2016;13,54%;13,59%;803,97;803,36;802,95
11/04/2016;13,49%;13,54%;804,98;804,37;803,97
12/04/2016;13,34%;13,39%;807,21;806,60;806,20
13/04/2016;13,33%;13,38%;807,73;807,12;806,72
14/04/2016;13,11%;13,16%;810,81;810,20;809,80
15/04/2016;13,06%;13,11%;811,81;811,20;810,81
18/04/2016;12,89%;12,94%;814,28;813,67;813,28
19/04/2016;12,78%;12,83%;816,02;815,41;815,02
20/04/2016;12,77%;12,82%;816,53;815,92;815,53
22/04/2016;12,75%;12,80%;817,16;816,55;816,16
25/04/2016;12,77%;12,82%;817,31;816,70;816,31
26/04/2016;12,72%;12,77%;818,31;817,70;817,31
27/04/2016;12,80%;12,85%;817,73;817,12;816,73
28/04/2016;12,68%;12,73%;819,57;818,96;818,57
29/04/2016;12,77%;12,82%;818,87;818,27;817,88
02/05/2016;12,72%;12,77%;819,86;819,26;818,87
03/05/2016;12,76%;12,81%;819,77;819,17;818,78
04/05/2016;12,76%;12,81%;820,16;819,56;819,17
05/05/2016;12,82%;12,87%;819,84;819,24;818,84
06/05/2016;12,81%;12,86%;820,35;819,75;819,36
09/05/2016;12,83%;12,88%;820,50;819,91;819,51
10/05/2016;12,91%;12,96%;819,94;819,35;818,95
11/05/2016;12,67%;12,72%;823,19;822,60;822,20
12/05/2016;12,69%;12,74%;823,34;822,75;822,36
13/05/2016;12,64%;12,69%;824,33;823,73;823,34
16/05/2016;12,68%;12,73%;824,24;823,65;823,26
17/05/2016;12,72%;12,77%;824,16;823,57;823,18
18/05/2016;12,80%;12,85%;823,61;823,02;822,63
19/05/2016;12,91%;12,96%;822,71;822,13;821,73
20/05/2016;12,81%;12,86%;824,28;823,70;823,30
23/05/2016;12,85%;12,90%;824,21;823,62;823,23
24/05/2016;12,87%;12,92%;824,37;823,79;823,39
25/05/2016;12,91%;12,96%;824,30;823,72;823,32
27/05/2016;12,97%;13,02%;824,00;823,42;823,02
30/05/2016;13,03%;13,08%;823,71;823,13;822,73
31/05/2016;12,85%;12,90%;826,19;825,61;825,21
01/06/2016;12,86%;12,91%;826,47;825,89;825,49
02/06/2016;12,77%;12,82%;827,90;827,33;826,93
03/06/2016;12,69%;12,74%;829,22;828,64;828,25
06/06/2016;12,57%;12,62%;831,00;830,42;830,03
07/06/2016;12,54%;12,59%;831,73;831,16;830,76
08/06/2016;12,59%;12,64%;831,55;830,97;830,58
09/06/2016;12,51%;12,56%;832,86;832,28;831,89
10/06/2016;12,59%;12,64%;832,33;831,76;831,37
13/06/2016;12,72%;12,77%;831,24;830,67;830,27
14/06/2016;12,69%;12,74%;831,98;831,41;831,01
15/06/2016;12,72%;12,77%;832,03;831,46;831,07
16/06/2016;12,75%;12,80%;832,09;831,52;831,12
17/06/2016;12,80%;12,85%;831,92;831,36;830,96
20/06/2016;12,80%;12,85%;832,32;831,75;831,36
21/06/2016;12,80%;12,85%;832,71;832,15;831,75
22/06/2016;12,67%;12,72%;834,57;834,01;833,61
23/06/2016;12,70%;12,75%;834,63;834,07;833,67
24/06/2016;12,65%;12,70%;835,58;835,02;834,63
27/06/2016;12,64%;12,69%;836,09;835,53;835,14
28/06/2016;12,75%;12,80%;835,26;834,71;834,31
29/06/2016;12,69%;12,74%;836,33;835,77;835,37
30/06/2016;12,83%;12,88%;835,17;834,62;834,22
01/07/2016;12,89%;12,94%;834,91;834,36;833,96
04/07/2016;12,73%;12,78%;837,07;836,52;836,12
05/07/2016;12,69%;12,74%;837,91;837,36;836,96
06/07/2016;12,75%;12,80%;837,65;837,10;836,70
07/07/2016;12,80%;12,85%;837,50;836,96;836,56
08/07/2016;12,78%;12,82%;838,12;837,69;837,29
11/07/2016;12,69%;12,73%;839,50;839,07;838,67
12/07/2016;12,69%;12,73%;839,90;839,47;839,07
13/07/2016;12,70%;12,74%;840,19;839,76;839,36
14/07/2016;12,68%;12,72%;840,81;840,37;839,97
15/07/2016;12,67%;12,71%;841,31;840,88;840,48
18/07/2016;12,69%;12,73%;841,50;841,06;840,66
19/07/2016;12,68%;12,72%;842,00;841,57;841,17
20/07/2016;12,68%;12,72%;842,40;841,97;841,57
21/07/2016;12,63%;12,67%;843,34;842,91;842,51
22/07/2016;12,78%;12,82%;842,13;841,71;841,30
25/07/2016;12,84%;12,88%;841,90;841,47;841,07
26/07/2016;12,82%;12,86%;842,51;842,09;841,68
27/07/2016;12,85%;12,89%;842,60;842,17;841,77
28/07/2016;12,84%;12,88%;843,11;842,69;842,28
29/07/2016;12,91%;12,95%;842,78;842,35;841,95
01/08/2016;12,83%;12,87%;844,02;843,60;843,20
02/08/2016;12,79%;12,83%;844,85;844,43;844,02
03/08/2016;12,81%;12,85%;845,04;844,62;844,22
04/08/2016;12,82%;12,86%;845,34;844,92;844,52
05/08/2016;12,77%;12,81%;846,26;845,85;845,44
08/08/2016;12,70%;12,74%;847,40;846,98;846,58
09/08/2016;12,73%;12,77%;847,49;847,07;846,67
10/08/2016;12,64%;12,68%;848,82;848,41;848,01
11/08/2016;12,64%;12,68%;849,22;848,81;848,41
12/08/2016;12,64%;12,68%;849,63;849,21;848,81
15/08/2016;12,64%;12,68%;850,03;849,62;849,21
16/08/2016;12,64%;12,68%;850,43;850,02;849,62
17/08/2016;12,69%;12,73%;850,32;849,91;849,50
18/08/2016;12,70%;12,74%;850,62;850,21;849,81
19/08/2016;12,74%;12,78%;850,62;850,21;849,80
22/08/2016;12,69%;12,73%;851,53;851,12;850,72
23/08/2016;12,69%;12,73%;851,93;851,53;851,12
24/08/2016;12,69%;12,73%;852,34;851,93;851,53
25/08/2016;12,73%;12,77%;852,34;851,93;851,53
26/08/2016;12,73%;12,77%;852,74;852,34;851,93
29/08/2016;12,77%;12,81%;852,75;852,35;851,94
30/08/2016;12,80%;12,84%;852,85;852,45;852,05
31/08/2016;12,78%;12,82%;853,46;853,06;852,65
01/09/2016;12,79%;12,83%;853,77;853,37;852,96
02/09/2016;12,60%;12,64%;856,06;855,67;855,26
05/09/2016;12,53%;12,57%;857,16;856,77;856,36
06/09/2016;12,55%;12,59%;857,37;856,97;856,57
08/09/2016;12,51%;12,55%;858,17;857,77;857,37
09/09/2016;12,48%;12,52%;858,86;858,47;858,07
12/09/2016;12,60%;12,64%;858,08;857,69;857,29
13/09/2016;12,56%;12,60%;858,88;858,49;858,08
14/09/2016;12,69%;12,73%;858,01;857,62;857,21
15/09/2016;12,64%;12,68%;858,91;858,52;858,11
16/09/2016;12,60%;12,64%;859,70;859,31;858,91
19/09/2016;12,55%;12,59%;860,59;860,20;859,80
20/09/2016;12,55%;12,59%;860,99;860,61;860,20
21/09/2016;12,48%;12,52%;862,08;861,69;861,29
22/09/2016;12,37%;12,41%;863,54;863,15;862,75
23/09/2016;12,26%;12,30%;865,00;864,62;864,22
26/09/2016;12,23%;12,27%;865,69;865,30;864,90
27/09/2016;12,23%;12,27%;866,08;865,70;865,30
28/09/2016;12,16%;12,20%;867,15;866,77;866,37
29/09/2016;12,17%;12,21%;867,45;867,07;866,67
30/09/2016;12,21%;12,25%;867,47;867,08;866,69
03/10/2016;12,20%;12,24%;867,96;867,58;867,18
04/10/2016;12,10%;12,14%;869,30;868,92;868,53
05/10/2016;12,18%;12,22%;868,94;868,56;868,16
06/10/2016;12,09%;12,13%;870,19;869,81;869,41
07/10/2016;12,01%;12,05%;871,34;870,96;870,57
10/10/2016;11,96%;12,00%;872,20;871,82;871,43
11/10/2016;12,00%;12,04%;872,21;871,84;871,45
13/10/2016;12,00%;12,04%;872,61;872,23;871,84
14/10/2016;11,97%;12,01%;873,28;872,91;872,51
17/10/2016;11,98%;12,02%;873,58;873,21;872,81
18/10/2016;11,98%;12,02%;873,97;873,60;873,21
19/10/2016;12,00%;12,04%;874,18;873,81;873,41
20/10/2016;12,15%;12,19%;873,19;872,82;872,42
21/10/2016;12,11%;12,15%;873,95;873,59;873,19
24/10/2016;12,20%;12,24%;873,53;873,16;872,76
