Vencimento;01/10/2009;;;;
Dia;Taxa Compra 9:00;Taxa Venda 9:00;PU Compra 9:00;PU Venda 9:00;PU Extrato 9:00
02/01/2007;;;;;
03/01/2007;;;;;
04/01/2007;;;;;
05/01/2007;;;;;
08/01/2007;;;;;
09/01/2007;;;;;
10/01/2007;;;;;
11/01/2007;;;;;
12/01/2007;;;;;
15/01/2007;;;;;
16/01/2007;;;;;
17/01/2007;;;;;
18/01/2007;;;;;
19/01/2007;;;;;
22/01/2007;;;;;
23/01/2007;;;;;
24/01/2007;;;;;
25/01/2007;;;;;
26/01/2007;;;;;
29/01/2007;;;;;
30/01/2007;;;;;
31/01/2007;;;;;
01/02/2007;;;;;
02/02/2007;;;;;
05/02/2007;;;;;
06/02/2007;;;;;
07/02/2007;;;;;
08/02/2007;;;;;
09/02/2007;;;;;
12/02/2007;;;;;
13/02/2007;;;;;
14/02/2007;;;;;
15/02/2007;;;;;
16/02/2007;;;;;
21/02/2007;;;;;
22/02/2007;;;;;
23/02/2007;;;;;
26/02/2007;;;;;
27/02/2007;;;;;
28/02/2007;;;;;
01/03/2007;;;;;
02/03/2007;;;;;
05/03/2007;;;;;
06/03/2007;;;;;
07/03/2007;;;;;
08/03/2007;;;;;
09/03/2007;;;;;
12/03/2007;;;;;
13/03/2007;;;;;
14/03/2007;;;;;
15/03/2007;;;;;
16/03/2007;;;;;
19/03/2007;;;;;
20/03/2007;;;;;
21/03/2007;;;;;
22/03/2007;;;;;
23/03/2007;;;;;
26/03/2007;;;;;
27/03/2007;;;;;
28/03/2007;;;;;
29/03/2007;;;;;
30/03/2007;;;;;
02/04/2007;;;;;
03/04/2007;;;;;
04/04/2007;;;;;
05/04/2007;;;;;
09/04/2007;;;;;
10/04/2007;;;;;
11/04/2007;;;;;
12/04/2007;;;;;
13/04/2007;;;;;
16/04/2007;;;;;
17/04/2007;;;;;
18/04/2007;;;;;
19/04/2007;;;;;
20/04/2007;;;;;
23/04/2007;;;;;
24/04/2007;;;;;
25/04/2007;;;;;
26/04/2007;;;;;
27/04/2007;;;;;
30/04/2007;;;;;
02/05/2007;;;;;
03/05/2007;;;;;
04/05/2007;;;;;
07/05/2007;;;;;
08/05/2007;;;;;
09/05/2007;;;;;
10/05/2007;;;;;
11/05/2007;;;;;
14/05/2007;;;;;
15/05/2007;;;;;
16/05/2007;;;;;
17/05/2007;;;;;
18/05/2007;;;;;
21/05/2007;;;;;
22/05/2007;;;;;
23/05/2007;;;;;
24/05/2007;;;;;
25/05/2007;;;;;
28/05/2007;;;;;
29/05/2007;;;;;
30/05/2007;;;;;
31/05/2007;;;;;
01/06/2007;;;;;
04/06/2007;;;;;
05/06/2007;;;;;
06/06/2007;;;;;
08/06/2007;;;;;
11/06/2007;;;;;
12/06/2007;;;;;
13/06/2007;;;;;
14/06/2007;;;;;
15/06/2007;;;;;
18/06/2007;;;;;
19/06/2007;;;;;
20/06/2007;;;;;
21/06/2007;;;;;
22/06/2007;;;;;
25/06/2007;;;;;
26/06/2007;;;;;
27/06/2007;;;;;
28/06/2007;;;;;
29/06/2007;;;;;
02/07/2007;;;;;
03/07/2007;;;;;
04/07/2007;;;;;
05/07/2007;;;;;
06/07/2007;;;;;
09/07/2007;;;;;
10/07/2007;;;;;
11/07/2007;;;;;
12/07/2007;;;;;
13/07/2007;10,67%;10,73%;799,24;798,28;797,96
16/07/2007;10,63%;10,69%;800,20;799,24;798,92
17/07/2007;10,67%;10,73%;799,88;798,93;798,61
18/07/2007;10,64%;10,70%;800,68;799,73;799,41
19/07/2007;10,67%;10,73%;800,53;799,58;799,25
20/07/2007;10,78%;10,84%;799,11;798,16;797,84
23/07/2007;10,82%;10,88%;798,80;797,86;797,53
24/07/2007;10,82%;10,88%;799,13;798,18;797,86
25/07/2007;10,93%;10,99%;797,73;796,79;796,46
26/07/2007;10,95%;11,01%;797,74;796,81;796,48
27/07/2007;11,26%;11,32%;793,25;792,33;791,99
30/07/2007;11,14%;11,20%;795,45;794,52;794,18
31/07/2007;11,07%;11,13%;796,87;795,94;795,6
01/08/2007;11,07%;11,13%;797,20;796,27;795,94
02/08/2007;11,22%;11,28%;795,21;794,29;793,95
03/08/2007;11,19%;11,25%;796,01;795,09;794,75
06/08/2007;11,35%;11,41%;793,89;792,97;792,63
07/08/2007;11,40%;11,46%;793,47;792,55;792,21
08/08/2007;11,30%;11,36%;795,33;794,42;794,08
09/08/2007;11,20%;11,26%;797,20;796,28;795,95
10/08/2007;11,40%;11,46%;794,49;793,58;793,23
13/08/2007;11,40%;11,46%;794,83;793,92;793,58
14/08/2007;11,36%;11,42%;795,78;794,87;794,52
15/08/2007;11,55%;11,61%;793,24;792,34;792
16/08/2007;12,57%;12,63%;778,46;777,58;777,21
17/08/2007;12,69%;12,75%;777,07;776,20;775,83
20/08/2007;12,08%;12,14%;786,38;785,50;785,14
21/08/2007;12,25%;12,31%;784,24;783,35;782,99
22/08/2007;12,27%;12,33%;784,30;783,42;783,06
